coassembly	sample	geneID	contig	start	stop	strand	length	mapped	RPKM	geneLoc	geneNum	Score
Capsule_12	M10_2	218262_5	k141_218262	4068	5102	-	1035	67	2.08396	Capsule_12.k141_218262_5/1-338	Capsule_12.k141_218262_5	429.4
Capsule_12	M10_2	89197_2	k141_89197	305	1237	-	933	12	0.414052	Capsule_12.k141_89197_2/3-300	Capsule_12.k141_89197_2	396.4
Capsule_12	M10_2	63953_1	k141_63953	4	1050	-	1047	0	0	Capsule_12.k141_63953_1/1-342	Capsule_12.k141_63953_1	369.6
Capsule_12	M10_2	277439_1	k141_277439	3	683	+	681	1	0.0472725	Capsule_12.k141_277439_1/2-220	Capsule_12.k141_277439_1	348.7
Capsule_12	M10_2	89630_3	k141_89630	1366	2160	-	795	0	0	Capsule_12.k141_89630_3/4-264	Capsule_12.k141_89630_3	472.1
Capsule_12	M10_2	93031_8	k141_93031	8105	8893	+	789	30	1.22405	Capsule_12.k141_93031_8/3-262	Capsule_12.k141_93031_8	434.9
Capsule_12	M10_2	81666_6	k141_81666	3246	4034	+	789	34	1.38726	Capsule_12.k141_81666_6/3-262	Capsule_12.k141_81666_6	434.3
Capsule_12	M10_2	71385_2	k141_71385	240	1028	+	789	2	0.0816034	Capsule_12.k141_71385_2/3-262	Capsule_12.k141_71385_2	432.6
Capsule_12	M10_2	43711_4	k141_43711	3003	3794	-	792	0	0	Capsule_12.k141_43711_4/2-263	Capsule_12.k141_43711_4	421.2
Capsule_12	M10_2	276453_24	k141_276453	23265	24059	-	795	26	1.05284	Capsule_12.k141_276453_24/5-264	Capsule_12.k141_276453_24	420.0
Capsule_12	M10_2	218262_4	k141_218262	3260	4051	-	792	40	1.62589	Capsule_12.k141_218262_4/4-263	Capsule_12.k141_218262_4	330.6
Capsule_12	M10_2	94413_1	k141_94413	3	728	+	726	6	0.266054	Capsule_12.k141_94413_1/1-241	Capsule_12.k141_94413_1	318.4
Capsule_12	M10_2	276453_23	k141_276453	22290	23252	-	963	36	1.20346	Capsule_12.k141_276453_23/2-315	Capsule_12.k141_276453_23	566.0
Capsule_12	M10_2	89630_2	k141_89630	381	1352	-	972	0	0	Capsule_12.k141_89630_2/2-315	Capsule_12.k141_89630_2	559.5
Capsule_12	M10_2	81666_7	k141_81666	4048	5013	+	966	30	0.999769	Capsule_12.k141_81666_7/2-315	Capsule_12.k141_81666_7	528.2
Capsule_12	M10_2	93031_9	k141_93031	8909	9874	+	966	16	0.53321	Capsule_12.k141_93031_9/2-315	Capsule_12.k141_93031_9	527.0
Capsule_12	M10_2	43711_3	k141_43711	2021	2989	-	969	3	0.0996674	Capsule_12.k141_43711_3/4-317	Capsule_12.k141_43711_3	525.1
Capsule_12	M10_2	76077_2	k141_76077	376	1359	+	984	0	0	Capsule_12.k141_76077_2/6-319	Capsule_12.k141_76077_2	489.0
Capsule_12	M10_2	218262_3	k141_218262	2186	3241	-	1056	54	1.64621	Capsule_12.k141_218262_3/4-321	Capsule_12.k141_218262_3	374.5
Capsule_12	M12_2	89630_4	k141_89630	2153	3169	-	1017	0	0	Capsule_12.k141_89630_4/1-334	Capsule_12.k141_89630_4	563.3
Capsule_12	M12_2	43711_5	k141_43711	3795	4805	-	1011	2	0.126462	Capsule_12.k141_43711_5/1-329	Capsule_12.k141_43711_5	503.2
Capsule_12	M12_2	93031_7	k141_93031	7105	8103	+	999	9	0.575916	Capsule_12.k141_93031_7/1-328	Capsule_12.k141_93031_7	489.8
Capsule_12	M12_2	81666_5	k141_81666	2246	3244	+	999	13	0.831879	Capsule_12.k141_81666_5/1-328	Capsule_12.k141_81666_5	479.0
Capsule_12	M12_2	276453_25	k141_276453	24061	25113	-	1053	0	0	Capsule_12.k141_276453_25/1-345	Capsule_12.k141_276453_25	472.9
Capsule_12	M12_2	218262_5	k141_218262	4068	5102	-	1035	0	0	Capsule_12.k141_218262_5/1-338	Capsule_12.k141_218262_5	429.4
Capsule_12	M12_2	89197_2	k141_89197	305	1237	-	933	0	0	Capsule_12.k141_89197_2/3-300	Capsule_12.k141_89197_2	396.4
Capsule_12	M12_2	63953_1	k141_63953	4	1050	-	1047	0	0	Capsule_12.k141_63953_1/1-342	Capsule_12.k141_63953_1	369.6
Capsule_12	M12_2	277439_1	k141_277439	3	683	+	681	1	0.0938718	Capsule_12.k141_277439_1/2-220	Capsule_12.k141_277439_1	348.7
Capsule_12	M12_2	89630_3	k141_89630	1366	2160	-	795	0	0	Capsule_12.k141_89630_3/4-264	Capsule_12.k141_89630_3	472.1
Capsule_12	M12_2	93031_8	k141_93031	8105	8893	+	789	7	0.567157	Capsule_12.k141_93031_8/3-262	Capsule_12.k141_93031_8	434.9
Capsule_12	M12_2	81666_6	k141_81666	3246	4034	+	789	4	0.32409	Capsule_12.k141_81666_6/3-262	Capsule_12.k141_81666_6	434.3
Capsule_12	M12_2	71385_2	k141_71385	240	1028	+	789	0	0	Capsule_12.k141_71385_2/3-262	Capsule_12.k141_71385_2	432.6
Capsule_12	M12_2	43711_4	k141_43711	3003	3794	-	792	3	0.242147	Capsule_12.k141_43711_4/2-263	Capsule_12.k141_43711_4	421.2
Capsule_12	M12_2	276453_24	k141_276453	23265	24059	-	795	0	0	Capsule_12.k141_276453_24/5-264	Capsule_12.k141_276453_24	420.0
Capsule_12	M12_2	218262_4	k141_218262	3260	4051	-	792	0	0	Capsule_12.k141_218262_4/4-263	Capsule_12.k141_218262_4	330.6
Capsule_12	M12_2	94413_1	k141_94413	3	728	+	726	0	0	Capsule_12.k141_94413_1/1-241	Capsule_12.k141_94413_1	318.4
Capsule_12	M12_2	276453_23	k141_276453	22290	23252	-	963	0	0	Capsule_12.k141_276453_23/2-315	Capsule_12.k141_276453_23	566.0
Capsule_12	M12_2	89630_2	k141_89630	381	1352	-	972	0	0	Capsule_12.k141_89630_2/2-315	Capsule_12.k141_89630_2	559.5
Capsule_12	M12_2	81666_7	k141_81666	4048	5013	+	966	9	0.595591	Capsule_12.k141_81666_7/2-315	Capsule_12.k141_81666_7	528.2
Capsule_12	M12_2	93031_9	k141_93031	8909	9874	+	966	11	0.727944	Capsule_12.k141_93031_9/2-315	Capsule_12.k141_93031_9	527.0
Capsule_12	M12_2	43711_3	k141_43711	2021	2989	-	969	6	0.395831	Capsule_12.k141_43711_3/4-317	Capsule_12.k141_43711_3	525.1
Capsule_12	M12_2	76077_2	k141_76077	376	1359	+	984	0	0	Capsule_12.k141_76077_2/6-319	Capsule_12.k141_76077_2	489.0
Capsule_12	M12_2	218262_3	k141_218262	2186	3241	-	1056	0	0	Capsule_12.k141_218262_3/4-321	Capsule_12.k141_218262_3	374.5
Capsule_12	M14_2	89630_4	k141_89630	2153	3169	-	1017	0	0	Capsule_12.k141_89630_4/1-334	Capsule_12.k141_89630_4	563.3
Capsule_12	M14_2	43711_5	k141_43711	3795	4805	-	1011	88	6.19291	Capsule_12.k141_43711_5/1-329	Capsule_12.k141_43711_5	503.2
Capsule_12	M14_2	93031_7	k141_93031	7105	8103	+	999	4	0.284877	Capsule_12.k141_93031_7/1-328	Capsule_12.k141_93031_7	489.8
Capsule_12	M14_2	81666_5	k141_81666	2246	3244	+	999	42	2.99121	Capsule_12.k141_81666_5/1-328	Capsule_12.k141_81666_5	479.0
Capsule_12	M14_2	276453_25	k141_276453	24061	25113	-	1053	25	1.68917	Capsule_12.k141_276453_25/1-345	Capsule_12.k141_276453_25	472.9
Capsule_12	M14_2	218262_5	k141_218262	4068	5102	-	1035	61	4.19327	Capsule_12.k141_218262_5/1-338	Capsule_12.k141_218262_5	429.4
Capsule_12	M14_2	89197_2	k141_89197	305	1237	-	933	1	0.0762573	Capsule_12.k141_89197_2/3-300	Capsule_12.k141_89197_2	396.4
Capsule_12	M14_2	63953_1	k141_63953	4	1050	-	1047	0	0	Capsule_12.k141_63953_1/1-342	Capsule_12.k141_63953_1	369.6
Capsule_12	M14_2	277439_1	k141_277439	3	683	+	681	0	0	Capsule_12.k141_277439_1/2-220	Capsule_12.k141_277439_1	348.7
Capsule_12	M14_2	89630_3	k141_89630	1366	2160	-	795	0	0	Capsule_12.k141_89630_3/4-264	Capsule_12.k141_89630_3	472.1
Capsule_12	M14_2	93031_8	k141_93031	8105	8893	+	789	15	1.35262	Capsule_12.k141_93031_8/3-262	Capsule_12.k141_93031_8	434.9
Capsule_12	M14_2	81666_6	k141_81666	3246	4034	+	789	49	4.41857	Capsule_12.k141_81666_6/3-262	Capsule_12.k141_81666_6	434.3
Capsule_12	M14_2	71385_2	k141_71385	240	1028	+	789	2	0.18035	Capsule_12.k141_71385_2/3-262	Capsule_12.k141_71385_2	432.6
Capsule_12	M14_2	43711_4	k141_43711	3003	3794	-	792	52	4.67134	Capsule_12.k141_43711_4/2-263	Capsule_12.k141_43711_4	421.2
Capsule_12	M14_2	276453_24	k141_276453	23265	24059	-	795	21	1.87938	Capsule_12.k141_276453_24/5-264	Capsule_12.k141_276453_24	420.0
Capsule_12	M14_2	218262_4	k141_218262	3260	4051	-	792	18	1.617	Capsule_12.k141_218262_4/4-263	Capsule_12.k141_218262_4	330.6
Capsule_12	M14_2	94413_1	k141_94413	3	728	+	726	0	0	Capsule_12.k141_94413_1/1-241	Capsule_12.k141_94413_1	318.4
Capsule_12	M14_2	276453_23	k141_276453	22290	23252	-	963	19	1.40375	Capsule_12.k141_276453_23/2-315	Capsule_12.k141_276453_23	566.0
Capsule_12	M14_2	89630_2	k141_89630	381	1352	-	972	0	0	Capsule_12.k141_89630_2/2-315	Capsule_12.k141_89630_2	559.5
Capsule_12	M14_2	81666_7	k141_81666	4048	5013	+	966	58	4.27183	Capsule_12.k141_81666_7/2-315	Capsule_12.k141_81666_7	528.2
Capsule_12	M14_2	93031_9	k141_93031	8909	9874	+	966	11	0.810174	Capsule_12.k141_93031_9/2-315	Capsule_12.k141_93031_9	527.0
Capsule_12	M14_2	43711_3	k141_43711	2021	2989	-	969	57	4.18518	Capsule_12.k141_43711_3/4-317	Capsule_12.k141_43711_3	525.1
Capsule_12	M14_2	76077_2	k141_76077	376	1359	+	984	0	0	Capsule_12.k141_76077_2/6-319	Capsule_12.k141_76077_2	489.0
Capsule_12	M14_2	218262_3	k141_218262	2186	3241	-	1056	42	2.82975	Capsule_12.k141_218262_3/4-321	Capsule_12.k141_218262_3	374.5
Capsule_12	M18_2	89630_4	k141_89630	2153	3169	-	1017	8	0.412734	Capsule_12.k141_89630_4/1-334	Capsule_12.k141_89630_4	563.3
Capsule_12	M18_2	43711_5	k141_43711	3795	4805	-	1011	1	0.0518979	Capsule_12.k141_43711_5/1-329	Capsule_12.k141_43711_5	503.2
Capsule_12	M18_2	93031_7	k141_93031	7105	8103	+	999	26	1.36555	Capsule_12.k141_93031_7/1-328	Capsule_12.k141_93031_7	489.8
Capsule_12	M18_2	81666_5	k141_81666	2246	3244	+	999	85	4.46431	Capsule_12.k141_81666_5/1-328	Capsule_12.k141_81666_5	479.0
Capsule_12	M18_2	276453_25	k141_276453	24061	25113	-	1053	18	0.896902	Capsule_12.k141_276453_25/1-345	Capsule_12.k141_276453_25	472.9
Capsule_12	M18_2	218262_5	k141_218262	4068	5102	-	1035	40	2.02778	Capsule_12.k141_218262_5/1-338	Capsule_12.k141_218262_5	429.4
Capsule_12	M18_2	89197_2	k141_89197	305	1237	-	933	9	0.506129	Capsule_12.k141_89197_2/3-300	Capsule_12.k141_89197_2	396.4
Capsule_12	M18_2	63953_1	k141_63953	4	1050	-	1047	14	0.701588	Capsule_12.k141_63953_1/1-342	Capsule_12.k141_63953_1	369.6
Capsule_12	M18_2	277439_1	k141_277439	3	683	+	681	0	0	Capsule_12.k141_277439_1/2-220	Capsule_12.k141_277439_1	348.7
Capsule_12	M18_2	89630_3	k141_89630	1366	2160	-	795	7	0.461989	Capsule_12.k141_89630_3/4-264	Capsule_12.k141_89630_3	472.1
Capsule_12	M18_2	93031_8	k141_93031	8105	8893	+	789	16	1.06401	Capsule_12.k141_93031_8/3-262	Capsule_12.k141_93031_8	434.9
Capsule_12	M18_2	81666_6	k141_81666	3246	4034	+	789	52	3.45802	Capsule_12.k141_81666_6/3-262	Capsule_12.k141_81666_6	434.3
Capsule_12	M18_2	71385_2	k141_71385	240	1028	+	789	0	0	Capsule_12.k141_71385_2/3-262	Capsule_12.k141_71385_2	432.6
Capsule_12	M18_2	43711_4	k141_43711	3003	3794	-	792	2	0.132497	Capsule_12.k141_43711_4/2-263	Capsule_12.k141_43711_4	421.2
Capsule_12	M18_2	276453_24	k141_276453	23265	24059	-	795	4	0.263994	Capsule_12.k141_276453_24/5-264	Capsule_12.k141_276453_24	420.0
Capsule_12	M18_2	218262_4	k141_218262	3260	4051	-	792	34	2.25245	Capsule_12.k141_218262_4/4-263	Capsule_12.k141_218262_4	330.6
Capsule_12	M18_2	94413_1	k141_94413	3	728	+	726	9	0.650439	Capsule_12.k141_94413_1/1-241	Capsule_12.k141_94413_1	318.4
Capsule_12	M18_2	276453_23	k141_276453	22290	23252	-	963	10	0.544847	Capsule_12.k141_276453_23/2-315	Capsule_12.k141_276453_23	566.0
Capsule_12	M18_2	89630_2	k141_89630	381	1352	-	972	6	0.323881	Capsule_12.k141_89630_2/2-315	Capsule_12.k141_89630_2	559.5
Capsule_12	M18_2	81666_7	k141_81666	4048	5013	+	966	89	4.83408	Capsule_12.k141_81666_7/2-315	Capsule_12.k141_81666_7	528.2
Capsule_12	M18_2	93031_9	k141_93031	8909	9874	+	966	40	2.17262	Capsule_12.k141_93031_9/2-315	Capsule_12.k141_93031_9	527.0
Capsule_12	M18_2	43711_3	k141_43711	2021	2989	-	969	1	0.0541473	Capsule_12.k141_43711_3/4-317	Capsule_12.k141_43711_3	525.1
Capsule_12	M18_2	76077_2	k141_76077	376	1359	+	984	15	0.799829	Capsule_12.k141_76077_2/6-319	Capsule_12.k141_76077_2	489.0
Capsule_12	M18_2	218262_3	k141_218262	2186	3241	-	1056	65	3.22961	Capsule_12.k141_218262_3/4-321	Capsule_12.k141_218262_3	374.5
Capsule_12	M2_2	89630_4	k141_89630	2153	3169	-	1017	0	0	Capsule_12.k141_89630_4/1-334	Capsule_12.k141_89630_4	563.3
Capsule_12	M2_2	43711_5	k141_43711	3795	4805	-	1011	5	0.181678	Capsule_12.k141_43711_5/1-329	Capsule_12.k141_43711_5	503.2
Capsule_12	M2_2	93031_7	k141_93031	7105	8103	+	999	9	0.330948	Capsule_12.k141_93031_7/1-328	Capsule_12.k141_93031_7	489.8
Capsule_12	M2_2	81666_5	k141_81666	2246	3244	+	999	130	4.78036	Capsule_12.k141_81666_5/1-328	Capsule_12.k141_81666_5	479.0
Capsule_12	M2_2	276453_25	k141_276453	24061	25113	-	1053	0	0	Capsule_12.k141_276453_25/1-345	Capsule_12.k141_276453_25	472.9
Capsule_12	M2_2	218262_5	k141_218262	4068	5102	-	1035	0	0	Capsule_12.k141_218262_5/1-338	Capsule_12.k141_218262_5	429.4
Capsule_12	M2_2	89197_2	k141_89197	305	1237	-	933	0	0	Capsule_12.k141_89197_2/3-300	Capsule_12.k141_89197_2	396.4
Capsule_12	M2_2	63953_1	k141_63953	4	1050	-	1047	0	0	Capsule_12.k141_63953_1/1-342	Capsule_12.k141_63953_1	369.6
Capsule_12	M2_2	277439_1	k141_277439	3	683	+	681	0	0	Capsule_12.k141_277439_1/2-220	Capsule_12.k141_277439_1	348.7
Capsule_12	M2_2	89630_3	k141_89630	1366	2160	-	795	0	0	Capsule_12.k141_89630_3/4-264	Capsule_12.k141_89630_3	472.1
Capsule_12	M2_2	93031_8	k141_93031	8105	8893	+	789	5	0.232796	Capsule_12.k141_93031_8/3-262	Capsule_12.k141_93031_8	434.9
Capsule_12	M2_2	81666_6	k141_81666	3246	4034	+	789	64	2.97979	Capsule_12.k141_81666_6/3-262	Capsule_12.k141_81666_6	434.3
Capsule_12	M2_2	71385_2	k141_71385	240	1028	+	789	10	0.465592	Capsule_12.k141_71385_2/3-262	Capsule_12.k141_71385_2	432.6
Capsule_12	M2_2	43711_4	k141_43711	3003	3794	-	792	0	0	Capsule_12.k141_43711_4/2-263	Capsule_12.k141_43711_4	421.2
Capsule_12	M2_2	276453_24	k141_276453	23265	24059	-	795	0	0	Capsule_12.k141_276453_24/5-264	Capsule_12.k141_276453_24	420.0
Capsule_12	M2_2	218262_4	k141_218262	3260	4051	-	792	0	0	Capsule_12.k141_218262_4/4-263	Capsule_12.k141_218262_4	330.6
Capsule_12	M2_2	94413_1	k141_94413	3	728	+	726	0	0	Capsule_12.k141_94413_1/1-241	Capsule_12.k141_94413_1	318.4
Capsule_12	M2_2	276453_23	k141_276453	22290	23252	-	963	1	0.0381467	Capsule_12.k141_276453_23/2-315	Capsule_12.k141_276453_23	566.0
Capsule_12	M2_2	89630_2	k141_89630	381	1352	-	972	0	0	Capsule_12.k141_89630_2/2-315	Capsule_12.k141_89630_2	559.5
Capsule_12	M2_2	81666_7	k141_81666	4048	5013	+	966	99	3.76479	Capsule_12.k141_81666_7/2-315	Capsule_12.k141_81666_7	528.2
Capsule_12	M2_2	93031_9	k141_93031	8909	9874	+	966	3	0.114085	Capsule_12.k141_93031_9/2-315	Capsule_12.k141_93031_9	527.0
Capsule_12	M2_2	43711_3	k141_43711	2021	2989	-	969	0	0	Capsule_12.k141_43711_3/4-317	Capsule_12.k141_43711_3	525.1
Capsule_12	M2_2	76077_2	k141_76077	376	1359	+	984	0	0	Capsule_12.k141_76077_2/6-319	Capsule_12.k141_76077_2	489.0
Capsule_12	M2_2	218262_3	k141_218262	2186	3241	-	1056	0	0	Capsule_12.k141_218262_3/4-321	Capsule_12.k141_218262_3	374.5
Capsule_12	M6_2	89630_4	k141_89630	2153	3169	-	1017	0	0	Capsule_12.k141_89630_4/1-334	Capsule_12.k141_89630_4	563.3
Capsule_12	M6_2	43711_5	k141_43711	3795	4805	-	1011	1	0.0410688	Capsule_12.k141_43711_5/1-329	Capsule_12.k141_43711_5	503.2
Capsule_12	M6_2	93031_7	k141_93031	7105	8103	+	999	68	2.82623	Capsule_12.k141_93031_7/1-328	Capsule_12.k141_93031_7	489.8
Capsule_12	M6_2	81666_5	k141_81666	2246	3244	+	999	86	3.57434	Capsule_12.k141_81666_5/1-328	Capsule_12.k141_81666_5	479.0
Capsule_12	M6_2	276453_25	k141_276453	24061	25113	-	1053	2	0.0788615	Capsule_12.k141_276453_25/1-345	Capsule_12.k141_276453_25	472.9
Capsule_12	M6_2	218262_5	k141_218262	4068	5102	-	1035	7	0.280815	Capsule_12.k141_218262_5/1-338	Capsule_12.k141_218262_5	429.4
Capsule_12	M6_2	89197_2	k141_89197	305	1237	-	933	0	0	Capsule_12.k141_89197_2/3-300	Capsule_12.k141_89197_2	396.4
Capsule_12	M6_2	63953_1	k141_63953	4	1050	-	1047	6	0.23794	Capsule_12.k141_63953_1/1-342	Capsule_12.k141_63953_1	369.6
Capsule_12	M6_2	277439_1	k141_277439	3	683	+	681	8	0.48776	Capsule_12.k141_277439_1/2-220	Capsule_12.k141_277439_1	348.7
Capsule_12	M6_2	89630_3	k141_89630	1366	2160	-	795	0	0	Capsule_12.k141_89630_3/4-264	Capsule_12.k141_89630_3	472.1
Capsule_12	M6_2	93031_8	k141_93031	8105	8893	+	789	65	3.42058	Capsule_12.k141_93031_8/3-262	Capsule_12.k141_93031_8	434.9
Capsule_12	M6_2	81666_6	k141_81666	3246	4034	+	789	64	3.36796	Capsule_12.k141_81666_6/3-262	Capsule_12.k141_81666_6	434.3
Capsule_12	M6_2	71385_2	k141_71385	240	1028	+	789	1	0.0526243	Capsule_12.k141_71385_2/3-262	Capsule_12.k141_71385_2	432.6
Capsule_12	M6_2	43711_4	k141_43711	3003	3794	-	792	0	0	Capsule_12.k141_43711_4/2-263	Capsule_12.k141_43711_4	421.2
Capsule_12	M6_2	276453_24	k141_276453	23265	24059	-	795	2	0.104454	Capsule_12.k141_276453_24/5-264	Capsule_12.k141_276453_24	420.0
Capsule_12	M6_2	218262_4	k141_218262	3260	4051	-	792	5	0.262125	Capsule_12.k141_218262_4/4-263	Capsule_12.k141_218262_4	330.6
Capsule_12	M6_2	94413_1	k141_94413	3	728	+	726	2	0.114382	Capsule_12.k141_94413_1/1-241	Capsule_12.k141_94413_1	318.4
Capsule_12	M6_2	276453_23	k141_276453	22290	23252	-	963	2	0.0862317	Capsule_12.k141_276453_23/2-315	Capsule_12.k141_276453_23	566.0
Capsule_12	M6_2	89630_2	k141_89630	381	1352	-	972	0	0	Capsule_12.k141_89630_2/2-315	Capsule_12.k141_89630_2	559.5
Capsule_12	M6_2	81666_7	k141_81666	4048	5013	+	966	92	3.95434	Capsule_12.k141_81666_7/2-315	Capsule_12.k141_81666_7	528.2
Capsule_12	M6_2	93031_9	k141_93031	8909	9874	+	966	95	4.08329	Capsule_12.k141_93031_9/2-315	Capsule_12.k141_93031_9	527.0
Capsule_12	M6_2	43711_3	k141_43711	2021	2989	-	969	0	0	Capsule_12.k141_43711_3/4-317	Capsule_12.k141_43711_3	525.1
Capsule_12	M6_2	76077_2	k141_76077	376	1359	+	984	0	0	Capsule_12.k141_76077_2/6-319	Capsule_12.k141_76077_2	489.0
Capsule_12	M6_2	218262_3	k141_218262	2186	3241	-	1056	15	0.589781	Capsule_12.k141_218262_3/4-321	Capsule_12.k141_218262_3	374.5
Capsule_12	M8_2	89630_4	k141_89630	2153	3169	-	1017	2	0.05898	Capsule_12.k141_89630_4/1-334	Capsule_12.k141_89630_4	563.3
Capsule_12	M8_2	43711_5	k141_43711	3795	4805	-	1011	2	0.05933	Capsule_12.k141_43711_5/1-329	Capsule_12.k141_43711_5	503.2
Capsule_12	M8_2	93031_7	k141_93031	7105	8103	+	999	54	1.62115	Capsule_12.k141_93031_7/1-328	Capsule_12.k141_93031_7	489.8
Capsule_12	M8_2	81666_5	k141_81666	2246	3244	+	999	73	2.19156	Capsule_12.k141_81666_5/1-328	Capsule_12.k141_81666_5	479.0
Capsule_12	M8_2	276453_25	k141_276453	24061	25113	-	1053	0	0	Capsule_12.k141_276453_25/1-345	Capsule_12.k141_276453_25	472.9
Capsule_12	M8_2	218262_5	k141_218262	4068	5102	-	1035	0	0	Capsule_12.k141_218262_5/1-338	Capsule_12.k141_218262_5	429.4
Capsule_12	M8_2	89197_2	k141_89197	305	1237	-	933	0	0	Capsule_12.k141_89197_2/3-300	Capsule_12.k141_89197_2	396.4
Capsule_12	M8_2	63953_1	k141_63953	4	1050	-	1047	0	0	Capsule_12.k141_63953_1/1-342	Capsule_12.k141_63953_1	369.6
Capsule_12	M8_2	277439_1	k141_277439	3	683	+	681	0	0	Capsule_12.k141_277439_1/2-220	Capsule_12.k141_277439_1	348.7
Capsule_12	M8_2	89630_3	k141_89630	1366	2160	-	795	0	0	Capsule_12.k141_89630_3/4-264	Capsule_12.k141_89630_3	472.1
Capsule_12	M8_2	93031_8	k141_93031	8105	8893	+	789	50	1.90059	Capsule_12.k141_93031_8/3-262	Capsule_12.k141_93031_8	434.9
Capsule_12	M8_2	81666_6	k141_81666	3246	4034	+	789	77	2.92691	Capsule_12.k141_81666_6/3-262	Capsule_12.k141_81666_6	434.3
Capsule_12	M8_2	71385_2	k141_71385	240	1028	+	789	0	0	Capsule_12.k141_71385_2/3-262	Capsule_12.k141_71385_2	432.6
Capsule_12	M8_2	43711_4	k141_43711	3003	3794	-	792	1	0.0378678	Capsule_12.k141_43711_4/2-263	Capsule_12.k141_43711_4	421.2
Capsule_12	M8_2	276453_24	k141_276453	23265	24059	-	795	0	0	Capsule_12.k141_276453_24/5-264	Capsule_12.k141_276453_24	420.0
Capsule_12	M8_2	218262_4	k141_218262	3260	4051	-	792	6	0.227207	Capsule_12.k141_218262_4/4-263	Capsule_12.k141_218262_4	330.6
Capsule_12	M8_2	94413_1	k141_94413	3	728	+	726	0	0	Capsule_12.k141_94413_1/1-241	Capsule_12.k141_94413_1	318.4
Capsule_12	M8_2	276453_23	k141_276453	22290	23252	-	963	0	0	Capsule_12.k141_276453_23/2-315	Capsule_12.k141_276453_23	566.0
Capsule_12	M8_2	89630_2	k141_89630	381	1352	-	972	0	0	Capsule_12.k141_89630_2/2-315	Capsule_12.k141_89630_2	559.5
Capsule_12	M8_2	81666_7	k141_81666	4048	5013	+	966	62	1.92491	Capsule_12.k141_81666_7/2-315	Capsule_12.k141_81666_7	528.2
Capsule_12	M8_2	93031_9	k141_93031	8909	9874	+	966	72	2.23538	Capsule_12.k141_93031_9/2-315	Capsule_12.k141_93031_9	527.0
Capsule_12	M8_2	43711_3	k141_43711	2021	2989	-	969	5	0.154754	Capsule_12.k141_43711_3/4-317	Capsule_12.k141_43711_3	525.1
Capsule_12	M8_2	76077_2	k141_76077	376	1359	+	984	0	0	Capsule_12.k141_76077_2/6-319	Capsule_12.k141_76077_2	489.0
Capsule_12	M8_2	218262_3	k141_218262	2186	3241	-	1056	1	0.0284009	Capsule_12.k141_218262_3/4-321	Capsule_12.k141_218262_3	374.5
Stool_3	C13_1	208550_4	k141_208550	2269	3267	-	999	21	1.98709	Stool_3.k141_208550_4/1-328	Stool_3.k141_208550_4	486.1
Stool_3	C13_1	208550_3	k141_208550	1479	2267	-	789	18	2.15655	Stool_3.k141_208550_3/3-262	Stool_3.k141_208550_3	433.7
Stool_3	C13_1	208550_2	k141_208550	500	1465	-	966	15	1.46784	Stool_3.k141_208550_2/2-315	Stool_3.k141_208550_2	527.0
Stool_3	C13_1	150219_2	k141_150219	127	1053	+	927	9	0.917757	Stool_3.k141_150219_2/4-306	Stool_3.k141_150219_2	512.5
Stool_3	C13_1	135554_1	k141_135554	3	848	+	846	17	1.89952	Stool_3.k141_135554_1/2-275	Stool_3.k141_135554_1	469.5
Stool_3	C15_1	208550_4	k141_208550	2269	3267	-	999	21	1.60713	Stool_3.k141_208550_4/1-328	Stool_3.k141_208550_4	486.1
Stool_3	C15_1	208550_3	k141_208550	1479	2267	-	789	17	1.64728	Stool_3.k141_208550_3/3-262	Stool_3.k141_208550_3	433.7
Stool_3	C15_1	208550_2	k141_208550	500	1465	-	966	19	1.50374	Stool_3.k141_208550_2/2-315	Stool_3.k141_208550_2	527.0
Stool_3	C15_1	150219_2	k141_150219	127	1053	+	927	9	0.742264	Stool_3.k141_150219_2/4-306	Stool_3.k141_150219_2	512.5
Stool_3	C15_1	135554_1	k141_135554	3	848	+	846	14	1.26518	Stool_3.k141_135554_1/2-275	Stool_3.k141_135554_1	469.5
Stool_15	E13_2	63702_4	k141_63702	2180	3178	-	999	29	2.63415	Stool_15.k141_63702_4/1-328	Stool_15.k141_63702_4	487.7
Stool_15	E13_2	44398_12	k141_44398	11884	12918	+	1035	11	0.964408	Stool_15.k141_44398_12/1-343	Stool_15.k141_44398_12	478.5
Stool_15	E13_2	54146_11	k141_54146	9913	11040	+	1128	9	0.724005	Stool_15.k141_54146_11/1-333	Stool_15.k141_54146_11	465.7
Stool_15	E13_2	61003_6	k141_61003	6749	7783	+	1035	9	0.789061	Stool_15.k141_61003_6/1-337	Stool_15.k141_61003_6	443.4
Stool_15	E13_2	51021_6	k141_51021	3703	4743	+	1041	12	1.04602	Stool_15.k141_51021_6/1-338	Stool_15.k141_51021_6	435.4
Stool_15	E13_2	75077_29	k141_75077	29554	30591	-	1038	73	6.38166	Stool_15.k141_75077_29/1-338	Stool_15.k141_75077_29	430.2
Stool_15	E13_2	20362_10	k141_20362	10953	11897	+	945	1	0.0960233	Stool_15.k141_20362_10/1-315	Stool_15.k141_20362_10	426.8
Stool_15	E13_2	26681_4	k141_26681	2754	3800	-	1047	27	2.34005	Stool_15.k141_26681_4/1-339	Stool_15.k141_26681_4	422.3
Stool_15	E13_2	67659_1	k141_67659	2	976	+	975	23	2.14058	Stool_15.k141_67659_1/1-318	Stool_15.k141_67659_1	412.8
