hit_id,query_id,biosample_id,closest_ref,distance
OYSQ01.319.1_2/64-437,OYSQ01,SAMN06165573,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OYSQ01.319.1_1/11-266,OYSQ01,SAMN06165573,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OYGH01.1486.1_1/7-240,OYGH01,SAMN06165636,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.908308796
UPSY01.5787.1_5/64-437,UPSY01,SAMN06111932,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UPSY01.8712.1_5/1-204,UPSY01,SAMN06111932,['Bilophila_wadsworthia__BilWads6'],NA
OWDJ01.5587.1_5/64-437,OWDJ01,SAMEA3708596,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OWDJ01.5587.1_6/11-266,OWDJ01,SAMEA3708596,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OWDJ01.86815.1_2/1-127,OWDJ01,SAMEA3708596,"['Desulfovibrio_sp._3_1_syn3__DsvSp230', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA
OQSJ01.28389.1_1/2-375,OQSJ01,SAMN05214696,['Desulfovibrio_piger__DslPige3'],0.188386418
OUOT01.25188.1_1/1-370,OUOT01,SAMN05356872,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.073055418
OUOT01.21243.1_2/10-265,OUOT01,SAMN05356872,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.001825363
OUOT01.6296.1_6/3-237,OUOT01,SAMN05356872,['Gordonibacter_pamelaeae__GrdPame5'],0.003374261
OUOT01.9751.1_1/1-182,OUOT01,SAMN05356872,"['Gordonibacter_pamelaeae_7-10-1-b__FP929047', 'Gordonibacter_pamelaeae__GrdPame5']",NA
OUOT01.9751.1_2/1-73,OUOT01,SAMN05356872,['Gordonibacter_pamelaeae__GrdPame5'],0.044474261
JAJCHC01.8.1_78/51-400,JAJCHC01,SAMN22167639,['Gordonibacter_pamelaeae__GrdPame5'],0.599518377
JAJCHC01.8.1_77/2-235,JAJCHC01,SAMN22167639,['Gordonibacter_pamelaeae__GrdPame5'],0.676908377
OQMR01.18366.1_2/63-436,OQMR01,SAMD00036432,['uncultured_bacterium__EF645667'],0.070269606
OQMR01.48524.1_2/1-75,OQMR01,SAMD00036432,['uncultured_bacterium__EF645667'],0.07192736
ORTV01.8208.1_2/64-437,ORTV01,SAMEA2338810,['Bilophila_wadsworthia__BilWads6'],0.128326964
ORTV01.18253.1_2/11-266,ORTV01,SAMEA2338810,['Bilophila_wadsworthia__BilWads6'],0.252262964
ORTV01.8208.1_1/11-123,ORTV01,SAMEA2338810,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
USYV01.24307.1_2/1-126,USYV01,SAMN06112049,['Bilophila_wadsworthia__BilWads6'],0.143919964
UEPT01.68.1_13/64-437,UEPT01,SAMN06115510,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UEPT01.33940.1_1/1-286,UEPT01,SAMN06115510,['uncultured_bacterium__EF645667'],NA
UEPT01.68.1_14/11-266,UEPT01,SAMN06115510,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UEPT01.39222.1_1/63-219,UEPT01,SAMN06115510,['Desulfovibrio_vulgaris__DQ826729'],0.311750894
UEPT01.24653.1_1/100-231,UEPT01,SAMN06115510,['uncultured_bacterium__EF645667'],0.648070604
OWRK01.2906.1_5/64-437,OWRK01,SAMEA4378258,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OWRK01.2906.1_6/11-266,OWRK01,SAMEA4378258,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
UPOY01.1248.1_25/63-436,UPOY01,SAMEA2737776,['uncultured_bacterium__EF645667'],0.021597231
UPOY01.1248.1_26/11-266,UPOY01,SAMEA2737776,['uncultured_bacterium__EF645667'],0.003364255
UERT01.182.1_12/64-437,UERT01,SAMN06115458,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UERT01.182.1_13/11-266,UERT01,SAMN06115458,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OYGO01.100.1_3/64-437,OYGO01,SAMN06165512,['uncultured_bacterium__EF645667'],0.473102604
OYGO01.100.1_2/11-266,OYGO01,SAMN06165512,['uncultured_bacterium__EF645667'],0.607475604
OYGO01.1099.1_2/11-258,OYGO01,SAMN06165512,['Bilophila_wadsworthia__BilWads6'],NA
OYGO01.2020.1_1/1-206,OYGO01,SAMN06165512,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
ORCK01.92.1_13/64-437,ORCK01,SAMN06115433,['Bilophila_wadsworthia__BilWads6'],1.44E-06
ORCK01.92.1_14/11-266,ORCK01,SAMN06115433,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UYCC01.33328.1_1/2-231,UYCC01,SAMEA2143633,['MSW_digester_clone__Unc01cxc'],1.7734356
UYCC01.33328.1_2/4-89,UYCC01,SAMEA2143633,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.489873796
OWCG01.7792.1_1/64-125,OWCG01,SAMEA3708541,"['uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6', 'Candidatus_Desulfovibrio_trichonymphae']",NA
ULTH01.29009.1_1/1-280,ULTH01,SAMEA4835729,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.090601418
ULTH01.29659.1_1/11-198,ULTH01,SAMEA4835729,['uncultured_bacterium__EF645667'],0.200407604
ULTH01.8827.1_2/63-146,ULTH01,SAMEA4835729,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6']",NA
ULTH01.31779.1_1/63-146,ULTH01,SAMEA4835729,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA
ULTH01.23905.1_1/1-81,ULTH01,SAMEA4835729,"['Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OQQV01.41285.1_1/4-282,OQQV01,SAMN02712160,['Bilophila_sp._4_1_30__BilSpec3'],0.010724865
OQQV01.78867.1_1/1-93,OQQV01,SAMN02712160,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231', 'uncultured_bacterium__EF645667']",NA
OXWL01.18943.1_1/1-94,OXWL01,SAMN06164455,['Desulfovibrio_piger__DslPige4'],0.109915363
UXRN01.18091.1_2/63-436,UXRN01,SAMEA2144304,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.057629418
UXRN01.36488.1_3/50-216,UXRN01,SAMEA2144304,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA
UXRN01.76753.1_1/1-155,UXRN01,SAMEA2144304,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.867365796
UXRN01.18091.1_1/11-148,UXRN01,SAMEA2144304,"['Desulfovibrio_piger__DslPige3', 'uncultured_bacterium__EF645667']",NA
UXRN01.78146.1_2/1-127,UXRN01,SAMEA2144304,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA
UXRN01.78146.1_1/6-84,UXRN01,SAMEA2144304,['Desulfitibacter_alkalitolerans__DfiAlka2'],NA
OWSA01.10010.1_2/53-397,OWSA01,SAMEA4378328,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.354723984
OWSA01.10010.1_3/5-240,OWSA01,SAMEA4378328,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.322967796
OVFL01.784.1_15/64-437,OVFL01,SAMN06016342,['Bilophila_sp._4_1_30__BilSpec3'],0.020016865
OVFL01.784.1_14/11-266,OVFL01,SAMN06016342,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
ORUZ01.72367.1_1/1-171,ORUZ01,SAMEA2338804,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
ORUZ01.25874.1_2/6-139,ORUZ01,SAMEA2338804,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
ORUZ01.68254.1_2/11-129,ORUZ01,SAMEA2338804,['Bilophila_sp._4_1_30__BilSpec3'],0.018292865
ORUZ01.41283.1_2/57-175,ORUZ01,SAMEA2338804,['Bilophila_sp._4_1_30__BilSpec3'],0.074502865
ULUJ01.93488.1_1/1-207,ULUJ01,SAMEA4835757,['Desulfovibrio_piger__DslPige3'],0.069173418
ULUJ01.86331.1_1/1-123,ULUJ01,SAMEA4835757,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA
OXOK01.726.1_1/103-476,OXOK01,SAMN05826746,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OXOK01.726.1_2/11-266,OXOK01,SAMN05826746,['Bilophila_wadsworthia__BilWads6'],1.44E-06
ORMC01.19464.1_1/11-108,ORMC01,SAMN04329816,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA
ORMC01.19464.1_2/1-123,ORMC01,SAMN04329816,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.017257363
OPYT01.3019.1_4/11-266,OPYT01,SAMD00036228,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OPYT01.3019.1_5/19-277,OPYT01,SAMD00036228,['Bilophila_sp._4_1_30__BilSpec3'],0.009459865
ORNY01.19979.1_2/64-238,ORNY01,SAMEA2338696,['Bilophila_wadsworthia__BilWads6'],0.114791964
ORNY01.19161.1_3/1-107,ORNY01,SAMEA2338696,['Bilophila_wadsworthia__BilWads6'],0.099325964
ORNY01.47016.1_2/11-118,ORNY01,SAMEA2338696,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
OUQF01.46913.1_1/3-244,OUQF01,SAMN05194701,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.077489418
OYUI01.1891.1_1/1-297,OYUI01,SAMN06165690,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
OYUI01.2915.1_1/6-186,OYUI01,SAMN06165690,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.989917796
OYUI01.6852.1_1/22-173,OYUI01,SAMN06165690,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA
OYUI01.3132.1_1/1-132,OYUI01,SAMN06165690,['Bilophila_sp._4_1_30__BilSpec3'],0.044329865
OYUI01.2915.1_2/1-112,OYUI01,SAMN06165690,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA
OYUI01.1891.1_2/11-95,OYUI01,SAMN06165690,['Bilophila_wadsworthia__BilWads6'],0.283151964
ORKN01.10695.1_1/1-285,ORKN01,SAMN04329856,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.186559984
OWSU01.53326.1_1/1-289,OWSU01,SAMEA4378292,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OWSU01.23308.1_2/11-266,OWSU01,SAMEA4378292,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OWSU01.4362.1_12/1-208,OWSU01,SAMEA4378292,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OWSU01.23308.1_1/1-124,OWSU01,SAMEA4378292,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
OWSU01.87676.1_1/1-101,OWSU01,SAMEA4378292,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA
OWSU01.87844.1_1/1-101,OWSU01,SAMEA4378292,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA
OWSU01.87844.1_2/11-75,OWSU01,SAMEA4378292,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_piger__DslPige2']",NA
UBVR01.17981.1_1/11-265,UBVR01,SAMEA4431962,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UBVR01.17981.1_2/1-231,UBVR01,SAMEA4431962,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
UPPW01.159.1_46/62-435,UPPW01,SAMEA2737743,['uncultured_bacterium__EF645667'],0.473102604
UPPW01.159.1_45/11-266,UPPW01,SAMEA2737743,['uncultured_bacterium__EF645667'],0.596044604
UPNB01.100192.1_1/1-170,UPNB01,SAMEA2737848,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
UPNB01.98920.1_1/1-172,UPNB01,SAMEA2737848,['Bilophila_wadsworthia__BilWads6'],0.099325964
OYUV01.381.1_1/63-436,OYUV01,SAMN06165682,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.001630077
OYUV01.655.1_2/1-338,OYUV01,SAMN06165682,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
OYUV01.655.1_1/11-266,OYUV01,SAMN06165682,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OYUV01.381.1_2/11-266,OYUV01,SAMN06165682,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.043947788
OWCI01.4612.1_5/64-437,OWCI01,SAMEA3708670,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OWCI01.30854.1_1/57-346,OWCI01,SAMEA3708670,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OWCI01.296.1_2/11-266,OWCI01,SAMEA3708670,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.098754418
OWCI01.4612.1_4/11-266,OWCI01,SAMEA3708670,['Bilophila_wadsworthia__BilWads6'],0.109045964
OWCI01.296.1_1/1-101,OWCI01,SAMEA3708670,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA
OWCI01.68494.1_2/1-101,OWCI01,SAMEA3708670,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA
OWCI01.68494.1_1/11-75,OWCI01,SAMEA3708670,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_piger__DslPige2']",NA
OZUZ01.24779.1_1/6-86,OZUZ01,SAMN06164889,[],
UYDZ01.26636.1_2/64-139,UYDZ01,SAMEA1972188,['Bilophila_sp._4_1_30__BilSpec3'],0.090611865
UPXD01.691.1_24/64-437,UPXD01,SAMN06112021,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UPXD01.2.1_99/62-435,UPXD01,SAMN06112021,['uncultured_bacterium__EF645667'],0.488224604
UPXD01.691.1_23/11-266,UPXD01,SAMN06112021,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UPXD01.2.1_100/11-266,UPXD01,SAMN06112021,['uncultured_bacterium__EF645667'],0.596044604
UPXD01.109038.1_1/1-138,UPXD01,SAMN06112021,['Bilophila_wadsworthia__BilWads6'],NA
UMCG01.31402.1_1/1-347,UMCG01,SAMEA4835963,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.007901077
UMCG01.63482.1_1/1-174,UMCG01,SAMEA4835963,['Bilophila_sp._4_1_30__BilSpec3'],0.013669865
UMCG01.65871.1_1/2-99,UMCG01,SAMEA4835963,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA
ORKP01.88433.1_1/2-175,ORKP01,SAMN04329774,['Bilophila_sp._4_1_30__BilSpec3'],0.028318865
UYFG01.62741.1_1/5-119,UYFG01,SAMEA2152531,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.142307796
UYFG01.62741.1_2/1-100,UYFG01,SAMEA2152531,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.379821984
OYRM01.1253.1_1/64-397,OYRM01,SAMN06165663,['Bilophila_wadsworthia__BilWads6'],0.151192964
OYRM01.1554.1_2/1-238,OYRM01,SAMN06165663,['uncultured_bacterium__EF645667'],NA
UPML01.16805.1_1/51-424,UPML01,SAMEA2737860,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.078795418
UPML01.16805.1_2/11-266,UPML01,SAMEA2737860,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.109396418
OYPS01.3119.1_1/1-196,OYPS01,SAMN06165490,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
OYPS01.5754.1_2/1-123,OYPS01,SAMN06165490,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA
OWSH01.22541.1_1/32-302,OWSH01,SAMEA4378310,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.441706418
OWSH01.22541.1_2/11-100,OWSH01,SAMEA4378310,"['uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6']",NA
OWSH01.27182.1_1/62-135,OWSH01,SAMEA4378310,"['uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6', 'Candidatus_Desulfovibrio_trichonymphae']",NA
OYUU01.401.1_2/52-399,OYUU01,SAMN06165710,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.163060984
OYUU01.401.1_3/7-240,OYUU01,SAMN06165710,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.941330796
ORRQ01.6132.1_4/63-436,ORRQ01,SAMEA2338628,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.063719418
ORRQ01.6132.1_3/11-266,ORRQ01,SAMEA2338628,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.048357363
ORRQ01.63687.1_2/11-143,ORRQ01,SAMEA2338628,['Bilophila_wadsworthia__BilWads6'],NA
ORRQ01.63687.1_1/1-131,ORRQ01,SAMEA2338628,['Bilophila_wadsworthia__BilWads6'],NA
OWHK01.3364.1_5/62-435,OWHK01,SAMN04480494,['uncultured_bacterium__EF645667'],0.473102604
OWHK01.3364.1_6/11-266,OWHK01,SAMN04480494,['uncultured_bacterium__EF645667'],0.689771604
UXRK01.9861.1_1/63-436,UXRK01,SAMEA2151703,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.070667418
UXRK01.9861.1_2/11-266,UXRK01,SAMEA2151703,['Desulfovibrio_piger__DslPige3'],0.076904418
JAJXMQ01.202.1_1/63-396,JAJXMQ01,SAMN23483689,['Desulfovibrio_piger__DslPige3'],0.023564363
JAJXMQ01.382.1_2/11-266,JAJXMQ01,SAMN23483689,['uncultured_bacterium__EF645667'],0.183927604
USXT01.2736.1_8/63-436,USXT01,SAMN06112091,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.001825363
USXT01.2736.1_4/63-436,USXT01,SAMN06112091,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.001825363
USXT01.2736.1_3/11-266,USXT01,SAMN06112091,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.060882418
USXT01.2736.1_7/11-266,USXT01,SAMN06112091,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.060882418
USXT01.92640.1_1/4-163,USXT01,SAMN06112091,['Bilophila_wadsworthia__BilWads6'],0.374595964
OYHX01.1232.1_1/64-437,OYHX01,SAMN06165348,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OYHX01.1232.1_2/11-266,OYHX01,SAMN06165348,['Bilophila_wadsworthia__BilWads6'],1.44E-06
ORST01.20553.1_2/64-437,ORST01,SAMEA2338652,['uncultured_bacterium__EF645667'],0.473832604
ORST01.37900.1_2/11-157,ORST01,SAMEA2338652,['Bilophila_wadsworthia__BilWads6'],0.225490964
ORST01.52934.1_1/1-115,ORST01,SAMEA2338652,['uncultured_bacterium__EF645667'],NA
ORST01.37900.1_1/1-130,ORST01,SAMEA2338652,['Bilophila_wadsworthia__BilWads6'],NA
ORST01.20553.1_3/11-96,ORST01,SAMEA2338652,"['uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6']",NA
ORNB01.49681.1_1/1-113,ORNB01,SAMEA2338705,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
CAABIR01.22735.1_1/1-184,CAABIR01,SAMN00990340,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OYTK01.888.1_1/1-256,OYTK01,SAMN06165529,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
OUOE01.124641.1_1/1-72,OUOE01,SAMN04158622,"['Desulfitibacter_alkalitolerans__DfiAlka2', 'Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA
UEOE01.198.1_13/64-437,UEOE01,SAMN06115439,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UEOE01.198.1_14/11-266,UEOE01,SAMN06115439,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OWEW01.429.1_22/64-437,OWEW01,SAMEA3708657,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OWEW01.429.1_21/11-266,OWEW01,SAMEA3708657,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
ORNE01.24213.1_2/64-170,ORNE01,SAMEA2338726,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OWFW01.9811.1_2/64-437,OWFW01,SAMEA3708545,['uncultured_bacterium__EF645667'],0.168453604
OWFW01.5308.1_2/11-266,OWFW01,SAMEA3708545,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OWFW01.9811.1_1/11-266,OWFW01,SAMEA3708545,['Desulfovibrio_desulfuricans__DslDes17'],0.006744695
OVYP01.3.1_182/62-435,OVYP01,SAMEA3708580,['uncultured_bacterium__EF645667'],0.481231604
OVYP01.3.1_183/11-266,OVYP01,SAMEA3708580,['uncultured_bacterium__EF645667'],0.607475604
UMLK01.30077.1_2/1-228,UMLK01,SAMEA4836198,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
UMLK01.81055.1_1/11-152,UMLK01,SAMEA4836198,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA
UMLK01.36607.1_1/63-155,UMLK01,SAMEA4836198,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
UXRS01.32882.1_2/11-266,UXRS01,SAMEA2151010,['Bilophila_wadsworthia__BilWads6'],0.298131964
UXRS01.71017.1_1/63-127,UXRS01,SAMEA2151010,"['Desulfovibrio_vulgaris__DQ826729', 'Desulfovibrio_desulfuricans__DslDes16_DsvAlas8', 'uncultured_bacterium__EF645667']",NA
OUOV01.53054.1_1/1-103,OUOV01,SAMN05356884,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA
ORTS01.11589.1_2/62-435,ORTS01,SAMEA2338852,['uncultured_bacterium__EF645667'],0.469420604
ORTS01.11589.1_1/11-266,ORTS01,SAMEA2338852,['uncultured_bacterium__EF645667'],0.596044604
ORTS01.45579.1_2/1-207,ORTS01,SAMEA2338852,['Bilophila_wadsworthia__BilWads6'],0.231148964
ORTS01.45579.1_1/11-127,ORTS01,SAMEA2338852,['Bilophila_wadsworthia__BilWads6'],NA
OYUC01.318.1_3/1-124,OYUC01,SAMN06165552,['Desulfovibrio_piger__DslPige3'],0.024107363
OYUC01.318.1_2/11-124,OYUC01,SAMN06165552,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA
OYUC01.318.1_1/1-95,OYUC01,SAMN06165552,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA
OQUL01.146329.1_2/1-137,OQUL01,SAMN06018976,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OQUL01.120143.1_1/1-102,OQUL01,SAMN06018976,"['Gordonibacter_pamelaeae_7-10-1-b__FP929047', 'Gordonibacter_pamelaeae__GrdPame5']",NA
OQUL01.5270.1_6/27-293,OQUL01,SAMN06018976,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.536012635
OQUL01.3418.1_7/28-293,OQUL01,SAMN06018976,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.785958635
OQUL01.684.1_8/28-287,OQUL01,SAMN06018976,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.923737635
UMDT01.9418.1_1/2-228,UMDT01,SAMEA4836001,"['Gordonibacter_pamelaeae_7-10-1-b__FP929047', 'Gordonibacter_pamelaeae__GrdPame5']",NA
OYGV01.84.1_5/55-399,OYGV01,SAMN06165591,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.372917984
OYGV01.84.1_4/5-240,OYGV01,SAMN06165591,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.302059796
OYGV01.2958.1_1/4-185,OYGV01,SAMN06165591,['uncultured_bacterium__EF645665'],0.098317731
OYGV01.1654.1_2/11-144,OYGV01,SAMN06165591,['uncultured_bacterium__EF645667'],NA
OYGV01.1654.1_1/1-108,OYGV01,SAMN06165591,['uncultured_bacterium__EF645667'],NA
ULVD01.76205.1_2/1-339,ULVD01,SAMEA4835777,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
ULVD01.86472.1_1/11-266,ULVD01,SAMEA4835777,['uncultured_bacterium__EF645667'],0.582573604
ULVD01.86472.1_2/1-260,ULVD01,SAMEA4835777,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
ULVD01.76205.1_1/11-213,ULVD01,SAMEA4835777,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
ULVD01.39250.1_1/62-132,ULVD01,SAMEA4835777,"['Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667']",NA
USUP01.24133.1_1/11-266,USUP01,SAMN06111959,['uncultured_bacterium__EF645667'],0.646281604
USUP01.51339.1_1/62-181,USUP01,SAMN06111959,['uncultured_bacterium__EF645667'],0.410890604
ORRE01.7245.1_2/54-252,ORRE01,SAMEA2338648,['Bilophila_sp._4_1_30__BilSpec3'],0.029395865
UXRM01.77822.1_1/1-232,UXRM01,SAMEA2151007,"['uncultured_bacterium__EF645667', 'uncultured_bacterium__EF645664', 'Desulfovibrio_desulfuricans__DQ092635']",NA
UXRM01.68698.1_1/1-125,UXRM01,SAMEA2151007,"['uncultured_bacterium__EF645667', 'uncultured_bacterium__EF645664', 'uncultured_bacterium__EF645666']",NA
