hit_id,query_id,biosample_id,closest_ref,distance,SRM_present
OWCG01.7792.1_1/64-125,OWCG01,SAMEA3708541,"['uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6', 'Candidatus_Desulfovibrio_trichonymphae']",NA,True
ULTH01.29009.1_1/1-280,ULTH01,SAMEA4835729,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.09065909127422979,True
ULTH01.29659.1_1/11-198,ULTH01,SAMEA4835729,['uncultured_bacterium__EF645667'],0.20107527619024632,True
ULTH01.8827.1_2/63-146,ULTH01,SAMEA4835729,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,True
ULTH01.31779.1_1/63-146,ULTH01,SAMEA4835729,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'uncultured_bacterium__EF645667']",NA,True
ULTH01.23905.1_1/1-81,ULTH01,SAMEA4835729,"['Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
OQQV01.41285.1_1/4-282,OQQV01,SAMN02712160,['Bilophila_sp._4_1_30__BilSpec3'],0.010751833430282303,True
OQQV01.78867.1_1/1-93,OQQV01,SAMN02712160,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231', 'uncultured_bacterium__EF645667']",NA,True
OXWL01.18943.1_1/1-94,OXWL01,SAMN06164455,['Desulfovibrio_piger__DslPige4'],0.10991178768078838,True
UXRN01.18091.1_2/63-436,UXRN01,SAMEA2144304,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.05756609127422978,True
UXRN01.36488.1_3/50-216,UXRN01,SAMEA2144304,"['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'Bioreactor_clone__UncS2029']",NA,True
UXRN01.76753.1_1/1-155,UXRN01,SAMEA2144304,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.8692625563320348,True
UXRN01.18091.1_1/11-148,UXRN01,SAMEA2144304,"['Desulfovibrio_piger__DslPige3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4']",NA,True
UXRN01.78146.1_2/1-127,UXRN01,SAMEA2144304,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1649115398282184,True
UXRN01.78146.1_1/6-84,UXRN01,SAMEA2144304,['Desulfitibacter_alkalitolerans__DfiAlka2'],NA,True
OWSA01.10010.1_2/53-397,OWSA01,SAMEA4378328,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.3566545398282184,True
OWSA01.10010.1_3/5-240,OWSA01,SAMEA4378328,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.3201265563320348,True
OVFL01.784.1_15/64-437,OVFL01,SAMN06016342,['Bilophila_sp._4_1_30__BilSpec3'],0.0200588334302823,True
OVFL01.784.1_14/11-266,OVFL01,SAMN06016342,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
ORUZ01.72367.1_1/1-171,ORUZ01,SAMEA2338804,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ORUZ01.25874.1_2/6-139,ORUZ01,SAMEA2338804,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
ORUZ01.68254.1_2/11-129,ORUZ01,SAMEA2338804,['Bilophila_sp._4_1_30__BilSpec3'],0.0183168334302823,True
ORUZ01.41283.1_2/57-175,ORUZ01,SAMEA2338804,['Bilophila_sp._4_1_30__BilSpec3'],0.07462383343028231,True
ULUJ01.93488.1_1/1-207,ULUJ01,SAMEA4835757,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.06921409127422978,True
ULUJ01.86331.1_1/1-123,ULUJ01,SAMEA4835757,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,True
OXOK01.726.1_1/103-476,OXOK01,SAMN05826746,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OXOK01.726.1_2/11-266,OXOK01,SAMN05826746,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
ORMC01.19464.1_1/11-108,ORMC01,SAMN04329816,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA,True
ORMC01.19464.1_2/1-123,ORMC01,SAMN04329816,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.017284787680788404,True
OPYT01.3019.1_4/11-266,OPYT01,SAMD00036228,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
OPYT01.3019.1_5/19-277,OPYT01,SAMD00036228,['Bilophila_sp._4_1_30__BilSpec3'],0.009482833430282302,True
ORNY01.19979.1_2/64-238,ORNY01,SAMEA2338696,['Bilophila_wadsworthia__BilWads6'],0.11485837050242682,True
ORNY01.19161.1_3/1-107,ORNY01,SAMEA2338696,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
ORNY01.47016.1_2/11-118,ORNY01,SAMEA2338696,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OUQF01.46913.1_1/3-244,OUQF01,SAMN05194701,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.07748709127422979,True
ORKN01.10695.1_1/1-285,ORKN01,SAMN04329856,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1831975398282182,True
OWSU01.53326.1_1/1-289,OWSU01,SAMEA4378292,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
OWSU01.23308.1_2/11-266,OWSU01,SAMEA4378292,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
OWSU01.4362.1_12/1-208,OWSU01,SAMEA4378292,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
OWSU01.23308.1_1/1-124,OWSU01,SAMEA4378292,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA,True
OWSU01.87676.1_1/1-101,OWSU01,SAMEA4378292,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA,True
OWSU01.87844.1_1/1-101,OWSU01,SAMEA4378292,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige2']",NA,True
OWSU01.87844.1_2/11-75,OWSU01,SAMEA4378292,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_piger__DslPige2']",NA,True
UBVR01.17981.1_1/11-265,UBVR01,SAMEA4431962,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UBVR01.17981.1_2/1-231,UBVR01,SAMEA4431962,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UPPW01.159.1_46/62-435,UPPW01,SAMEA2737743,['uncultured_bacterium__EF645667'],0.4745862761902463,True
UPPW01.159.1_45/11-266,UPPW01,SAMEA2737743,['uncultured_bacterium__EF645667'],0.5974082761902464,True
UPNB01.100192.1_1/1-170,UPNB01,SAMEA2737848,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UPNB01.98920.1_1/1-172,UPNB01,SAMEA2737848,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
OWCI01.4612.1_5/64-437,OWCI01,SAMEA3708670,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWCI01.30854.1_1/57-346,OWCI01,SAMEA3708670,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
OWCI01.296.1_2/11-266,OWCI01,SAMEA3708670,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0988670912742298,True
OWCI01.4612.1_4/11-266,OWCI01,SAMEA3708670,['Bilophila_wadsworthia__BilWads6'],0.10897237050242684,True
OWCI01.296.1_1/1-101,OWCI01,SAMEA3708670,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA,True
OWCI01.68494.1_2/1-101,OWCI01,SAMEA3708670,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige2']",NA,True
OWCI01.68494.1_1/11-75,OWCI01,SAMEA3708670,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_piger__DslPige2']",NA,True
OZUZ01.24779.1_1/6-86,OZUZ01,SAMN06164889,[],,False
UYDZ01.26636.1_2/64-139,UYDZ01,SAMEA1972188,['Bilophila_sp._4_1_30__BilSpec3'],0.09074783343028231,True
UPXD01.691.1_24/64-437,UPXD01,SAMN06112021,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UPXD01.2.1_99/62-435,UPXD01,SAMN06112021,['uncultured_bacterium__EF645667'],0.4897242761902463,True
UPXD01.691.1_23/11-266,UPXD01,SAMN06112021,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UPXD01.2.1_100/11-266,UPXD01,SAMN06112021,['uncultured_bacterium__EF645667'],0.5974082761902464,True
UPXD01.109038.1_1/1-138,UPXD01,SAMN06112021,['Bilophila_wadsworthia__BilWads6'],NA,True
UMCG01.31402.1_1/1-347,UMCG01,SAMEA4835963,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.007921848532850958,True
UMCG01.63482.1_1/1-174,UMCG01,SAMEA4835963,['Bilophila_sp._4_1_30__BilSpec3'],0.013704833430282302,True
UMCG01.65871.1_1/2-99,UMCG01,SAMEA4835963,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,True
ORKP01.88433.1_1/2-175,ORKP01,SAMN04329774,['Bilophila_sp._4_1_30__BilSpec3'],0.028406833430282302,True
UYFG01.62741.1_1/5-119,UYFG01,SAMEA2152531,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.2233835563320348,True
UYFG01.62741.1_2/1-100,UYFG01,SAMEA2152531,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.3819755398282185,True
UPML01.16805.1_1/51-424,UPML01,SAMEA2737860,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.07886509127422979,True
UPML01.16805.1_2/11-266,UPML01,SAMEA2737860,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.10952009127422976,True
OWSH01.22541.1_1/32-302,OWSH01,SAMEA4378310,['Desulfovibrio_piger__DslPige3'],0.4429470912742298,True
OWSH01.22541.1_2/11-100,OWSH01,SAMEA4378310,"['uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6']",NA,True
OWSH01.27182.1_1/62-135,OWSH01,SAMEA4378310,"['uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6', 'Candidatus_Desulfovibrio_trichonymphae']",NA,True
ORRQ01.6132.1_4/63-436,ORRQ01,SAMEA2338628,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.06368009127422979,True
ORRQ01.6132.1_3/11-266,ORRQ01,SAMEA2338628,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.04846478768078841,True
ORRQ01.63687.1_2/11-143,ORRQ01,SAMEA2338628,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
ORRQ01.63687.1_1/1-131,ORRQ01,SAMEA2338628,['Bilophila_wadsworthia__BilWads6'],NA,True
OWHK01.3364.1_5/62-435,OWHK01,SAMN04480494,['uncultured_bacterium__EF645667'],0.4745862761902463,True
OWHK01.3364.1_6/11-266,OWHK01,SAMN04480494,['uncultured_bacterium__EF645667'],0.6913352761902463,True
UXRK01.9861.1_1/63-436,UXRK01,SAMEA2151703,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.07065509127422978,True
UXRK01.9861.1_2/11-266,UXRK01,SAMEA2151703,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.07689709127422978,True
USXT01.2736.1_8/63-436,USXT01,SAMN06112091,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
USXT01.2736.1_4/63-436,USXT01,SAMN06112091,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
USXT01.2736.1_3/11-266,USXT01,SAMN06112091,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.060904091274229785,True
USXT01.2736.1_7/11-266,USXT01,SAMN06112091,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.060904091274229785,True
USXT01.92640.1_1/4-163,USXT01,SAMN06112091,['Bilophila_wadsworthia__BilWads6'],0.37501037050242686,True
ORST01.20553.1_2/64-437,ORST01,SAMEA2338652,['uncultured_bacterium__EF645667'],0.47528727619024635,True
ORST01.37900.1_2/11-157,ORST01,SAMEA2338652,['Bilophila_wadsworthia__BilWads6'],0.2259623705024268,True
ORST01.52934.1_1/1-115,ORST01,SAMEA2338652,['uncultured_bacterium__EF645667'],NA,True
ORST01.37900.1_1/1-130,ORST01,SAMEA2338652,['Bilophila_wadsworthia__BilWads6'],NA,True
ORST01.20553.1_3/11-96,ORST01,SAMEA2338652,"['uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6']",NA,True
ORNB01.49681.1_1/1-113,ORNB01,SAMEA2338705,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA,True
OUOE01.124641.1_1/1-72,OUOE01,SAMN04158622,"['Desulfitibacter_alkalitolerans__DfiAlka2', 'Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,True
UEOE01.198.1_13/64-437,UEOE01,SAMN06115439,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UEOE01.198.1_14/11-266,UEOE01,SAMN06115439,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWEW01.429.1_22/64-437,OWEW01,SAMEA3708657,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWEW01.429.1_21/11-266,OWEW01,SAMEA3708657,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
ORNE01.24213.1_2/64-170,ORNE01,SAMEA2338726,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
OWFW01.9811.1_2/64-437,OWFW01,SAMEA3708545,['uncultured_bacterium__EF645667'],0.16907727619024632,True
OWFW01.5308.1_2/11-266,OWFW01,SAMEA3708545,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWFW01.9811.1_1/11-266,OWFW01,SAMEA3708545,['Desulfovibrio_desulfuricans__DslDes17'],0.00675832737150207,True
OVYP01.3.1_182/62-435,OVYP01,SAMEA3708580,['uncultured_bacterium__EF645667'],0.48273127619024636,True
OVYP01.3.1_183/11-266,OVYP01,SAMEA3708580,['uncultured_bacterium__EF645667'],0.6088632761902464,True
UMLK01.30077.1_2/1-228,UMLK01,SAMEA4836198,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UMLK01.81055.1_1/11-152,UMLK01,SAMEA4836198,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA,True
UMLK01.36607.1_1/63-155,UMLK01,SAMEA4836198,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UXRS01.32882.1_2/11-266,UXRS01,SAMEA2151010,['Bilophila_wadsworthia__BilWads6'],0.29830337050242683,True
UXRS01.71017.1_1/63-127,UXRS01,SAMEA2151010,"['Desulfovibrio_vulgaris__DQ826729', 'Desulfovibrio_desulfuricans__DslDes16_DsvAlas8', 'uncultured_bacterium__EF645667']",NA,True
OUOV01.53054.1_1/1-103,OUOV01,SAMN05356884,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,True
ORTS01.11589.1_2/62-435,ORTS01,SAMEA2338852,['uncultured_bacterium__EF645667'],0.4709112761902463,True
ORTS01.11589.1_1/11-266,ORTS01,SAMEA2338852,['uncultured_bacterium__EF645667'],0.5974082761902464,True
ORTS01.45579.1_2/1-207,ORTS01,SAMEA2338852,['Bilophila_wadsworthia__BilWads6'],0.2314743705024268,True
ORTS01.45579.1_1/11-127,ORTS01,SAMEA2338852,['Bilophila_wadsworthia__BilWads6'],NA,True
OQUL01.146329.1_2/1-137,OQUL01,SAMN06018976,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OQUL01.120143.1_1/1-102,OQUL01,SAMN06018976,"['Gordonibacter_pamelaeae_7-10-1-b__FP929047', 'Gordonibacter_pamelaeae__GrdPame5']",NA,True
OQUL01.5270.1_6/27-293,OQUL01,SAMN06018976,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.730742619456684,True
OQUL01.3418.1_7/28-293,OQUL01,SAMN06018976,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.9904526194566845,True
OQUL01.684.1_8/28-287,OQUL01,SAMN06018976,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.718101619456684,True
UMDT01.9418.1_1/2-228,UMDT01,SAMEA4836001,"['Gordonibacter_pamelaeae_7-10-1-b__FP929047', 'Gordonibacter_pamelaeae__GrdPame5']",NA,True
ULVD01.76205.1_2/1-339,ULVD01,SAMEA4835777,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ULVD01.86472.1_1/11-266,ULVD01,SAMEA4835777,['uncultured_bacterium__EF645667'],0.5839192761902463,True
ULVD01.86472.1_2/1-260,ULVD01,SAMEA4835777,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3']",NA,True
ULVD01.76205.1_1/11-213,ULVD01,SAMEA4835777,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
ULVD01.39250.1_1/62-132,ULVD01,SAMEA4835777,"['Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667']",NA,True
USUP01.24133.1_1/11-266,USUP01,SAMN06111959,['uncultured_bacterium__EF645667'],0.6477192761902462,True
USUP01.51339.1_1/62-181,USUP01,SAMN06111959,['uncultured_bacterium__EF645667'],0.4118772761902463,True
ORRE01.7245.1_2/54-252,ORRE01,SAMEA2338648,['Bilophila_sp._4_1_30__BilSpec3'],0.0294598334302823,True
UXRM01.77822.1_1/1-232,UXRM01,SAMEA2151007,"['uncultured_bacterium__EF645667', 'uncultured_bacterium__EF645664', 'Desulfovibrio_desulfuricans__DQ092635']",NA,True
UXRM01.68698.1_1/1-125,UXRM01,SAMEA2151007,['uncultured_bacterium__EF645667'],NA,True
OWAP01.42335.1_2/2-159,OWAP01,SAMEA3708593,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
OWAP01.45140.1_1/1-65,OWAP01,SAMEA3708593,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,True
UEPD01.317.1_11/64-437,UEPD01,SAMN06115416,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UEPD01.5105.1_1/65-438,UEPD01,SAMN06115416,['Desulfovibrio_piger__DslPige3'],0.06575609127422978,True
UEPD01.317.1_12/11-266,UEPD01,SAMN06115416,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
ULQL01.74378.1_1/1-193,ULQL01,SAMEA4835654,['Desulfovibrio_vulgaris__DQ826729'],0.4346949093585525,True
ULQL01.32657.1_4/63-193,ULQL01,SAMEA4835654,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ULQL01.43782.1_1/1-122,ULQL01,SAMEA4835654,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,True
ULQL01.70530.1_1/1-122,ULQL01,SAMEA4835654,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ULQL01.27310.1_2/63-170,ULQL01,SAMEA4835654,"['Desulfovibrio_vulgaris__DQ826729', 'Desulfovibrio_desulfuricans__DslDes16_DsvAlas8', 'uncultured_bacterium__EF645667']",NA,True
ULQL01.59244.1_1/1-98,ULQL01,SAMEA4835654,['Bilophila_wadsworthia__BilWads6'],NA,True
ULQL01.74378.1_2/11-104,ULQL01,SAMEA4835654,['Bilophila_wadsworthia__BilWads6'],NA,True
OXYV01.4533.1_1/2-366,OXYV01,SAMN06164630,['Desulfovibrio_piger__DslPige4'],0.12144909127422976,True
OXYV01.4533.1_2/11-266,OXYV01,SAMN06164630,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.04841878768078841,True
UMFW01.23322.1_1/6-143,UMFW01,SAMEA4836056,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4']",NA,True
UMFW01.584.1_1/6-143,UMFW01,SAMEA4836056,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UMFW01.36526.1_2/1-155,UMFW01,SAMEA4836056,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.06582409127422978,True
UMFW01.27601.1_4/63-179,UMFW01,SAMEA4836056,['Desulfovibrio_piger__DslPige2'],NA,True
UMAW01.45366.1_2/2-142,UMAW01,SAMEA4835925,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UMAW01.45366.1_1/11-95,UMAW01,SAMEA4835925,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UXSA01.2681.1_2/63-436,UXSA01,SAMEA2157972,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.04703709127422978,True
UXSA01.47346.1_2/11-266,UXSA01,SAMEA2157972,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.039026787680788405,True
UXSA01.109559.1_1/1-226,UXSA01,SAMEA2157972,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],0.9711148848764335,True
OZKU01.16608.1_1/11-224,OZKU01,SAMN06165235,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.026157417985541376,True
OZKU01.16608.1_2/12-176,OZKU01,SAMN06165235,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],NA,True
UEPI01.3670.1_1/64-437,UEPI01,SAMN06115442,['Bilophila_wadsworthia__BilWads6'],0.10837837050242682,True
UEPI01.11494.1_2/1-356,UEPI01,SAMN06115442,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.059723091274229784,True
UEPI01.3670.1_2/11-266,UEPI01,SAMN06115442,['Bilophila_wadsworthia__BilWads6'],0.10896437050242683,True
UEPI01.14834.1_2/2-195,UEPI01,SAMN06115442,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,True
UEPI01.11494.1_1/11-160,UEPI01,SAMN06115442,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
USWS01.38141.1_2/1-92,USWS01,SAMN06112025,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,True
OUPN01.13122.1_1/2-156,OUPN01,SAMN05194699,['Bilophila_wadsworthia__BilWads6'],NA,True
OPQI01.33891.1_1/1-206,OPQI01,SAMEA2042216,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OPQI01.11869.1_2/64-211,OPQI01,SAMEA2042216,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UEPU01.6531.1_4/65-438,UEPU01,SAMN06115516,['Desulfovibrio_piger__DslPige3'],0.020524787680788404,True
UEPU01.11586.1_2/1-253,UEPU01,SAMN06115516,['Bilophila_wadsworthia__BilWads6'],0.3098603705024268,True
UEPU01.6531.1_3/11-266,UEPU01,SAMN06115516,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.09179309127422978,True
UEPU01.11586.1_3/2-297,UEPU01,SAMN06115516,['Desulfovibrio_vulgaris__DQ826729'],0.4391449118627885,True
UEPU01.84587.1_1/1-194,UEPU01,SAMN06115516,['Bilophila_wadsworthia__BilWads6'],0.1621673705024268,True
UPMJ01.60113.1_1/1-157,UPMJ01,SAMEA2737823,['Bilophila_wadsworthia__BilWads6'],0.11793137050242683,True
OWHW01.16582.1_2/62-435,OWHW01,SAMN04480494,['uncultured_bacterium__EF645667'],0.4745862761902463,True
OWHW01.16582.1_1/11-150,OWHW01,SAMN04480494,['uncultured_bacterium__EF645667'],0.6088632761902464,True
UEOQ01.7219.1_1/63-436,UEOQ01,SAMN06115530,['Desulfovibrio_piger__DslPige3'],0.07213709127422978,True
UEOQ01.7219.1_2/11-266,UEOQ01,SAMN06115530,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
UEOQ01.36910.1_2/11-201,UEOQ01,SAMN06115530,['Bilophila_wadsworthia__BilWads6'],0.2073903705024268,True
UEOQ01.44169.1_1/63-175,UEOQ01,SAMN06115530,"['Desulfovibrio_vulgaris__DQ826729', 'Bilophila_wadsworthia__BilWads6']",NA,True
UEOQ01.36910.1_1/2-86,UEOQ01,SAMN06115530,['Bilophila_wadsworthia__BilWads6'],0.15913037050242684,True
ORIG01.7211.1_1/1-285,ORIG01,SAMN04329867,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1582335398282182,True
ORIG01.18078.1_1/1-111,ORIG01,SAMN04329867,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.7655615563320347,True
UPFR01.81236.1_2/6-102,UPFR01,SAMEA2737660,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.0588835563320347,True
OVZV01.29537.1_2/1-216,OVZV01,SAMEA3708564,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OVZV01.29537.1_1/11-103,OVZV01,SAMEA3708564,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ORRA01.5843.1_3/151-524,ORRA01,SAMEA2338650,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.0016338485328509585,True
