# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_2_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_2/E11_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_2/E11_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_2/E11_1.bam	RPKG
145_5	k141_126513	8904	9530	-	627	2	0.0028835
145_6	k141_126513	10092	10184	+	93	0	0
145_7	k141_126513	10412	11443	-	1032	6	0.00525568
145_8	k141_126513	11440	12000	-	561	3	0.0048341
145_9	k141_126513	12389	13414	-	1026	6	0.00528642
145_10	k141_126513	13457	15901	-	2445	8	0.0029578
145_11	k141_126513	15930	16967	-	1038	6	0.0052253
145_12	k141_126513	17539	18006	-	468	0	0
145_13	k141_126513	18011	18427	-	417	0	0
145_14	k141_126513	18524	19042	-	519	3	0.0052253
145_15	k141_126513	19119	21068	-	1950	8	0.00370863
146_1	k141_35189	1	756	+	756	8	0.0095659
146_2	k141_35189	1055	2134	+	1080	2	0.00167403
147_1	k141_14115	270	926	-	657	0	0
147_2	k141_14115	923	1771	-	849	0	0
147_3	k141_14115	1777	2148	-	372	0	0
147_4	k141_14115	2346	3017	-	672	4	0.00538082
148_1	k141_21155	1	231	-	231	1	0.00391332
148_2	k141_21155	265	780	-	516	1	0.00175189
148_3	k141_21155	810	1025	-	216	1	0.00418508
149_1	k141_98436	408	737	-	330	1	0.00273933
149_2	k141_98436	889	1416	+	528	9	0.0154087
150_1	k141_7074	29	1723	+	1695	103	0.054932
150_2	k141_7074	1885	3513	+	1629	97	0.053828
150_3	k141_7074	3711	4919	+	1209	69	0.0515918
150_4	k141_7074	5058	6134	+	1077	36	0.0302165
150_5	k141_7074	6141	7142	+	1002	55	0.0496195
150_6	k141_7074	7281	7403	-	123	10	0.0734941
150_7	k141_7074	7464	8159	-	696	43	0.0558492
150_8	k141_7074	8224	8469	-	246	6	0.0220482
150_9	k141_7074	8583	8822	-	240	16	0.0602652
150_10	k141_7074	9549	9728	+	180	15	0.0753315
151_1	k141_98438	140	1123	+	984	152	0.139639
151_2	k141_98438	1167	1388	-	222	39	0.158807
151_3	k141_98438	1468	1572	-	105	13	0.111921
152_1	k141_77338	3	149	-	147	117	0.719492
152_2	k141_77338	222	614	-	393	638	1.46753
152_3	k141_77338	660	1988	-	1329	2096	1.42569
152_4	k141_77338	2015	4837	-	2823	4166	1.33403
153_1	k141_14118	1	1176	+	1176	6	0.00461213
154_1	k141_28194	58	930	+	873	0	0
154_2	k141_28194	958	1599	+	642	0	0
154_3	k141_28194	1695	2798	-	1104	2	0.00163764
155_1	k141_35190	2	604	-	603	0	0
155_2	k141_35190	947	1576	-	630	2	0.00286977
155_3	k141_35190	1840	2886	-	1047	1	0.000863398
156_1	k141_7077	1	720	-	720	10	0.0125552
156_2	k141_7077	898	1095	+	198	5	0.0228277
157_1	k141_126521	2	205	-	204	4	0.017725
157_2	k141_126521	443	1039	-	597	0	0
158_1	k141_84380	476	727	+	252	2	0.00717442
158_2	k141_84380	1056	4142	-	3087	24	0.00702801
159_1	k141_21161	3	659	+	657	1	0.00137592
159_2	k141_21161	820	1896	-	1077	5	0.00419674
160_1	k141_49197	29	730	+	702	19	0.0244666
160_2	k141_49197	810	986	-	177	0	0
160_3	k141_49197	1127	1573	-	447	12	0.0242679
160_4	k141_49197	1735	2079	+	345	17	0.0445438
160_5	k141_49197	2082	2354	+	273	6	0.0198676
160_6	k141_49197	2369	2812	+	444	11	0.0223958
160_7	k141_49197	2972	3193	-	222	8	0.0325758
160_8	k141_49197	3353	5026	-	1674	40	0.0216004
160_9	k141_49197	5137	6456	+	1320	50	0.0342416
160_10	k141_49197	6459	7385	+	927	25	0.0243791
160_11	k141_49197	7382	8410	+	1029	22	0.019327
160_12	k141_49197	8415	8939	+	525	25	0.0430465
160_13	k141_49197	9019	9390	-	372	13	0.0315906
160_14	k141_49197	9398	10429	-	1032	16	0.0140152
160_15	k141_49197	10513	13194	-	2682	79	0.0266272
160_16	k141_49197	13209	15752	-	2544	60	0.0213202
160_17	k141_49197	16038	16781	+	744	8	0.00972019
160_18	k141_49197	16862	18286	-	1425	31	0.0196655
160_19	k141_49197	18638	19531	-	894	15	0.0151674
160_20	k141_49197	19540	20733	-	1194	23	0.0174133
160_21	k141_49197	20857	21753	+	897	18	0.01814
160_22	k141_49197	21747	22910	-	1164	21	0.0163089
160_23	k141_49197	22978	23514	+	537	15	0.0252508
160_24	k141_49197	23604	26312	+	2709	67	0.0223575
160_25	k141_49197	26393	27055	-	663	8	0.0109077
160_26	k141_49197	27061	28098	-	1038	33	0.0287392
160_27	k141_49197	28922	31774	-	2853	84	0.0266155
160_28	k141_49197	31793	32485	-	693	9	0.01174
160_29	k141_49197	32588	33088	+	501	14	0.0252608
160_30	k141_49197	33413	34771	-	1359	175	0.116406
160_31	k141_49197	34925	36262	-	1338	29	0.0195929
160_32	k141_49197	36282	37277	-	996	27	0.0245054
160_33	k141_49197	37372	39102	-	1731	43	0.0224558
160_34	k141_49197	39178	40563	+	1386	28	0.0182622
160_35	k141_49197	40667	41737	+	1071	28	0.0236334
160_36	k141_49197	41734	44877	+	3144	75	0.0215643
160_37	k141_49197	44874	45119	-	246	6	0.0220482
160_38	k141_49197	45260	45724	-	465	9	0.0174963
160_39	k141_49197	45820	46446	-	627	19	0.0273933
160_40	k141_49197	46794	47093	-	300	20	0.0602652
161_1	k141_56243	593	976	-	384	431	1.01462
161_2	k141_56243	1059	1607	-	549	480	0.790363
161_3	k141_56243	2602	3018	-	417	399	0.864957
161_4	k141_56243	3329	3757	+	429	338	0.712225
161_5	k141_56243	3754	4227	+	474	411	0.783829
161_6	k141_56243	4224	4451	+	228	130	0.515426
161_7	k141_56243	4482	5021	-	540	352	0.589259
161_8	k141_56243	5027	5227	+	201	50	0.22487
161_9	k141_56243	5231	7003	+	1773	1299	0.662305
161_10	k141_56243	7040	8380	+	1341	947	0.638379
161_11	k141_56243	8496	9797	+	1302	1129	0.783864
162_1	k141_77343	425	1438	-	1014	5	0.00445748
162_2	k141_77343	1455	2564	-	1110	3	0.00244318
163_1	k141_28195	173	1087	-	915	8	0.00790363
163_2	k141_28195	1108	1905	-	798	2	0.00226561
163_3	k141_28195	1938	2921	-	984	5	0.00459338
163_4	k141_28195	3146	3955	-	810	0	0
164_1	k141_14126	2	811	+	810	10	0.0111602
164_2	k141_14126	822	1349	+	528	2	0.00342416
165_1	k141_126527	305	1300	+	996	4	0.00363043
166_1	k141_119520	3	806	-	804	6	0.0067461
166_2	k141_119520	871	1197	-	327	4	0.0110578
166_3	k141_119520	1212	1520	-	309	1	0.00292549
166_4	k141_119520	1489	1686	-	198	0	0
166_5	k141_119520	1625	2860	-	1236	30	0.0219412
166_6	k141_119520	3187	3573	-	387	4	0.00934344
166_7	k141_119520	3754	4833	-	1080	5	0.00418508
167_1	k141_7082	3	302	+	300	0	0
167_2	k141_7082	532	711	-	180	6	0.0301326
167_3	k141_7082	809	1027	+	219	0	0
167_4	k141_7082	1056	1559	-	504	2	0.00358721
167_5	k141_7082	1577	1864	-	288	0	0
167_6	k141_7082	1884	2489	+	606	0	0
167_7	k141_7082	2590	2940	-	351	0	0
168_1	k141_28196	2	550	-	549	0	0
168_2	k141_28196	534	1088	-	555	0	0
169_1	k141_35197	2	865	-	864	0	0
169_2	k141_35197	877	2181	-	1305	2	0.00138541
169_3	k141_35197	2178	2579	-	402	0	0
170_1	k141_77345	3	1367	+	1365	1	0.000662255
171_1	k141_98452	267	1052	+	786	8	0.00920079
171_2	k141_98452	1177	1611	+	435	0	0
172_1	k141_21162	1	4011	-	4011	20	0.00450749
173_1	k141_49202	3	395	-	393	1	0.0023002
173_2	k141_49202	469	774	-	306	0	0
173_3	k141_49202	874	1368	-	495	1	0.00182622
174_1	k141_28198	2	844	+	843	0	0
174_2	k141_28198	881	1354	+	474	0	0
175_1	k141_126531	1	522	-	522	0	0
175_2	k141_126531	560	1249	-	690	3	0.00393034
175_3	k141_126531	1292	1600	-	309	0	0
176_1	k141_35200	1	1302	-	1302	2	0.0013886
177_1	k141_7083	3	173	+	171	0	0
177_2	k141_7083	258	371	-	114	0	0
177_3	k141_7083	350	1042	-	693	0	0
177_4	k141_7083	1236	2159	-	924	10	0.00978331
177_5	k141_7083	2212	2928	-	717	3	0.00378233
178_1	k141_49203	2	481	+	480	0	0
178_2	k141_49203	537	1589	-	1053	2	0.00171696
179_1	k141_77349	637	2256	-	1620	8	0.00446409
180_1	k141_21163	2	115	+	114	0	0
180_2	k141_21163	212	1765	+	1554	6	0.00349026
180_3	k141_21163	1772	2548	+	777	4	0.00465368
181_1	k141_126532	2	67	-	66	1	0.0136966
181_2	k141_126532	278	1207	+	930	76	0.0738734
181_3	k141_126532	1555	2031	+	477	151	0.286165
182_1	k141_28203	1	822	-	822	0	0
182_2	k141_28203	837	1529	-	693	0	0
183_1	k141_119530	101	1219	+	1119	0	0
183_2	k141_119530	1263	1331	+	69	0	0
184_1	k141_21164	2	445	-	444	1	0.00203599
184_2	k141_21164	806	1348	+	543	0	0
185_1	k141_14127	2	274	-	273	0	0
185_2	k141_14127	427	1251	+	825	5	0.00547865
185_3	k141_14127	1248	2174	+	927	0	0
185_4	k141_14127	2171	2929	+	759	0	0
185_5	k141_14127	3088	3849	+	762	7	0.00830425
185_6	k141_14127	4079	5761	+	1683	2	0.00107425
186_1	k141_77354	188	1027	-	840	0	0
187_1	k141_49205	3	761	-	759	23	0.0273933
187_2	k141_49205	758	1228	-	471	8	0.0153542
187_3	k141_49205	1320	2288	-	969	35	0.0326514
188_1	k141_21165	3	764	+	762	4	0.00474529
188_2	k141_21165	801	1157	-	357	0	0
189_1	k141_126533	2	1987	+	1986	8	0.0036414
190_1	k141_28206	3	833	+	831	0	0
190_2	k141_28206	961	1395	+	435	0	0
191_1	k141_14128	1	282	+	282	1	0.00320559
191_2	k141_14128	520	714	+	195	1	0.00463578
191_3	k141_14128	849	1343	-	495	1	0.00182622
192_1	k141_7087	29	1723	+	1695	35	0.0186662
192_2	k141_7087	1836	2549	+	714	9	0.0113947
193_1	k141_28207	2	787	+	786	1	0.0011501
193_2	k141_28207	891	1103	+	213	0	0
194_1	k141_126534	1	372	-	372	1	0.00243005
194_2	k141_126534	556	1674	-	1119	368	0.297287
195_1	k141_77356	2	112	-	111	0	0
195_2	k141_77356	338	751	-	414	0	0
195_3	k141_77356	819	1247	-	429	0	0
195_4	k141_77356	1507	1923	-	417	0	0
195_5	k141_77356	2083	2301	+	219	0	0
196_1	k141_7090	1	132	-	132	0	0
196_2	k141_7090	148	579	-	432	1	0.00209254
196_3	k141_7090	709	2454	-	1746	18	0.00931936
197_1	k141_28209	99	446	-	348	0	0
197_2	k141_28209	517	1335	-	819	0	0
197_3	k141_28209	1477	2472	-	996	10	0.00907608
198_1	k141_49208	1	111	+	111	0	0
198_2	k141_49208	105	443	+	339	13	0.0346658
198_3	k141_49208	577	2253	+	1677	106	0.0571387
198_4	k141_49208	2692	3849	-	1158	30	0.0234191
199_1	k141_77359	3	1142	+	1140	60	0.0475778
199_2	k141_77359	1206	1673	-	468	29	0.0560157
200_1	k141_28210	3	491	+	489	0	0
200_2	k141_28210	598	1227	+	630	2	0.00286977
201_1	k141_14135	1	231	-	231	0	0
201_2	k141_14135	298	3738	-	3441	9	0.00236437
202_1	k141_7092	72	767	+	696	1	0.00129882
202_2	k141_7092	1282	2103	-	822	8	0.00879783
203_1	k141_35201	50	1477	-	1428	6	0.00379822
203_2	k141_35201	1565	2839	-	1275	8	0.00567202
203_3	k141_35201	3143	4189	-	1047	1	0.000863398
203_4	k141_35201	4318	4776	-	459	0	0
203_5	k141_35201	4796	5536	-	741	0	0
203_6	k141_35201	5583	7709	-	2127	2	0.000850002
203_7	k141_35201	7725	9077	-	1353	5	0.00334064
203_8	k141_35201	9094	9744	-	651	0	0
203_9	k141_35201	9778	10773	-	996	4	0.00363043
204_1	k141_56245	1	204	+	204	136	0.602652
204_2	k141_56245	490	1485	+	996	895	0.812309
204_3	k141_56245	1735	2604	+	870	848	0.881118
204_4	k141_56245	2610	3707	+	1098	926	0.762371
204_5	k141_56245	3727	4725	+	999	782	0.707618
204_6	k141_56245	4738	5760	+	1023	857	0.757291
204_7	k141_56245	5770	6477	+	708	497	0.634572
204_8	k141_56245	6517	8352	+	1836	1320	0.649918
204_9	k141_56245	8372	9190	+	819	444	0.490068
204_10	k141_56245	9201	9908	+	708	290	0.370273
204_11	k141_56245	10038	10307	+	270	247	0.826972
204_12	k141_56245	10383	11510	+	1128	660	0.528923
204_13	k141_56245	11791	12999	-	1209	48	0.0358899
205_1	k141_126535	3	1427	-	1425	50	0.0317185
205_2	k141_126535	2045	3301	+	1257	37	0.0266087
205_3	k141_126535	3419	3781	-	363	12	0.0298836
205_4	k141_126535	3845	4489	-	645	27	0.0378409
205_5	k141_126535	5258	5929	+	672	21	0.0282493
206_1	k141_28211	3	347	+	345	0	0
206_2	k141_28211	718	2625	+	1908	0	0
207_1	k141_56248	291	1601	+	1311	211	0.145491
208_1	k141_49212	1	915	+	915	11	0.0108675
208_2	k141_49212	1105	2247	+	1143	5	0.00395441
208_3	k141_49212	2237	3091	+	855	11	0.0116301
208_4	k141_49212	3088	5082	+	1995	13	0.00589058
208_5	k141_49212	5159	5284	+	126	0	0
209_1	k141_56250	2	1249	+	1248	0	0
210_1	k141_126543	1	162	+	162	0	0
210_2	k141_126543	159	2159	+	2001	0	0
211_1	k141_35204	1	1458	+	1458	27	0.0167403
211_2	k141_35204	1470	2096	+	627	6	0.0086505
211_3	k141_35204	2126	3121	+	996	29	0.0263206
211_4	k141_35204	3144	3767	+	624	26	0.0376657
211_5	k141_35204	3772	4059	+	288	3	0.00941643
211_6	k141_35204	4037	4654	+	618	5	0.00731373
211_7	k141_35204	4673	5236	+	564	5	0.00801398
212_1	k141_28222	2	124	-	123	1	0.00734941
212_2	k141_28222	298	522	-	225	2	0.00803536
212_3	k141_28222	594	2714	-	2121	6	0.00255722
212_4	k141_28222	2762	2935	-	174	0	0
213_1	k141_56256	262	1278	-	1017	0	0
214_1	k141_14144	2	280	-	279	0	0
214_2	k141_14144	313	1503	-	1191	1	0.000759007
214_3	k141_14144	1608	2534	-	927	0	0
214_4	k141_14144	2665	3534	-	870	0	0
214_5	k141_14144	3721	4590	-	870	1	0.00103905
214_6	k141_14144	4958	5956	+	999	0	0
215_1	k141_56258	3	1265	-	1263	7	0.00501017
216_1	k141_28225	3	329	+	327	1	0.00276446
216_2	k141_28225	466	1023	+	558	0	0
216_3	k141_28225	1020	1130	+	111	0	0
216_4	k141_28225	1088	2200	-	1113	6	0.00487319
216_5	k141_28225	2224	3951	-	1728	4	0.00209254
216_6	k141_28225	4096	4215	-	120	0	0
217_1	k141_98456	1	1104	+	1104	12	0.00982584
217_2	k141_98456	1211	2188	+	978	18	0.0166376
217_3	k141_98456	2213	3256	+	1044	21	0.0181835
217_4	k141_98456	3443	4627	+	1185	8	0.0061028
217_5	k141_98456	4638	6842	+	2205	32	0.0131189
217_6	k141_98456	7026	7607	-	582	10	0.0155323
217_7	k141_98456	7648	8169	-	522	8	0.0138541
217_8	k141_98456	8150	8944	-	795	13	0.014782
217_9	k141_98456	8952	9287	-	336	11	0.0295945
217_10	k141_98456	9290	9826	-	537	13	0.021884
217_11	k141_98456	9949	10167	+	219	0	0
217_12	k141_98456	10172	10714	-	543	0	0
217_13	k141_98456	10824	12848	-	2025	0	0
217_14	k141_98456	12873	16112	-	3240	2	0.000558011
217_15	k141_98456	16352	17350	+	999	13	0.0117635
217_16	k141_98456	17526	17930	+	405	8	0.0178563
217_17	k141_98456	17959	19512	+	1554	48	0.0279221
217_18	k141_98456	19544	20464	+	921	14	0.0137412
217_19	k141_98456	20489	20920	+	432	4	0.00837016
217_20	k141_98456	20922	22082	+	1161	19	0.0147938
217_21	k141_98456	22388	22852	+	465	3	0.00583211
218_1	k141_14149	276	1139	+	864	6	0.00627762
218_2	k141_14149	1144	1419	+	276	0	0
219_1	k141_56259	2	1108	+	1107	22	0.0179652
219_2	k141_56259	1123	2343	+	1221	21	0.0155475
219_3	k141_56259	2365	3423	+	1059	23	0.0196331
219_4	k141_56259	3448	3672	+	225	1	0.00401768
220_1	k141_28227	2	76	-	75	0	0
220_2	k141_28227	491	616	-	126	0	0
220_3	k141_28227	1005	1319	-	315	1	0.00286977
221_1	k141_28229	25	525	-	501	3	0.00541304
221_2	k141_28229	668	1135	+	468	2	0.00386315
222_1	k141_112427	320	1159	-	840	0	0
222_2	k141_112427	1278	1616	+	339	0	0
222_3	k141_112427	1641	3161	-	1521	0	0
222_4	k141_112427	3752	5398	+	1647	0	0
222_5	k141_112427	5395	5658	+	264	0	0
222_6	k141_112427	5678	6607	+	930	0	0
222_7	k141_112427	6672	8522	+	1851	0	0
222_8	k141_112427	8525	10069	+	1545	0	0
222_9	k141_112427	10121	11014	-	894	0	0
222_10	k141_112427	11164	12639	+	1476	0	0
222_11	k141_112427	12726	13007	-	282	0	0
222_12	k141_112427	13206	13655	-	450	0	0
222_13	k141_112427	13872	15893	+	2022	0	0
222_14	k141_112427	15940	17424	-	1485	0	0
222_15	k141_112427	17558	18823	-	1266	0	0
222_16	k141_112427	18954	19283	+	330	0	0
222_17	k141_112427	19610	20869	+	1260	0	0
222_18	k141_112427	21109	22212	+	1104	0	0
222_19	k141_112427	22224	23270	+	1047	0	0
222_20	k141_112427	23326	24456	+	1131	0	0
222_21	k141_112427	24453	25715	+	1263	0	0
222_22	k141_112427	25715	26782	+	1068	0	0
222_23	k141_112427	26801	27682	+	882	0	0
222_24	k141_112427	27660	28334	+	675	0	0
222_25	k141_112427	28339	29469	+	1131	0	0
222_26	k141_112427	29471	30721	+	1251	0	0
222_27	k141_112427	30718	31797	+	1080	0	0
222_28	k141_112427	31794	33146	+	1353	0	0
222_29	k141_112427	33149	33889	+	741	0	0
222_30	k141_112427	34080	35465	+	1386	0	0
222_31	k141_112427	36151	37386	+	1236	0	0
222_32	k141_112427	37470	37631	-	162	0	0
222_33	k141_112427	38310	39506	-	1197	0	0
222_34	k141_112427	39509	40708	-	1200	0	0
222_35	k141_112427	40730	41470	-	741	0	0
222_36	k141_112427	41467	42429	-	963	0	0
222_37	k141_112427	42795	45341	+	2547	0	0
222_38	k141_112427	45381	45701	-	321	0	0
222_39	k141_112427	46164	46367	+	204	0	0
222_40	k141_112427	46404	47228	+	825	0	0
222_41	k141_112427	47225	47932	+	708	0	0
222_42	k141_112427	47929	48825	+	897	0	0
222_43	k141_112427	48825	49541	+	717	0	0
222_44	k141_112427	49625	51787	+	2163	0	0
222_45	k141_112427	51934	52698	-	765	0	0
222_46	k141_112427	53068	54018	+	951	0	0
222_47	k141_112427	54060	54551	-	492	0	0
222_48	k141_112427	54548	55396	-	849	0	0
222_49	k141_112427	56353	56652	+	300	0	0
222_50	k141_112427	56699	57586	-	888	1	0.00101799
222_51	k141_112427	57638	58105	-	468	0	0
222_52	k141_112427	58270	59139	+	870	0	0
222_53	k141_112427	59266	61101	+	1836	0	0
222_54	k141_112427	61165	61785	+	621	0	0
222_55	k141_112427	61847	62467	-	621	0	0
222_56	k141_112427	62578	63600	+	1023	0	0
222_57	k141_112427	63608	64408	+	801	0	0
222_58	k141_112427	64484	65383	+	900	0	0
222_59	k141_112427	65271	66224	-	954	0	0
222_60	k141_112427	66347	68608	+	2262	0	0
222_61	k141_112427	68647	69462	-	816	0	0
222_62	k141_112427	69724	70485	+	762	0	0
222_63	k141_112427	70640	72052	+	1413	0	0
222_64	k141_112427	72147	72902	+	756	0	0
222_65	k141_112427	72916	73521	+	606	0	0
222_66	k141_112427	73518	75158	+	1641	0	0
222_67	k141_112427	75237	75506	+	270	0	0
222_68	k141_112427	75510	76025	+	516	0	0
222_69	k141_112427	76028	76804	+	777	0	0
222_70	k141_112427	76846	77628	+	783	0	0
222_71	k141_112427	77625	78113	-	489	0	0
222_72	k141_112427	78280	79773	+	1494	0	0
222_73	k141_112427	79819	80520	+	702	0	0
222_74	k141_112427	80712	81875	-	1164	0	0
222_75	k141_112427	81885	84074	-	2190	0	0
222_76	k141_112427	84264	85595	+	1332	0	0
222_77	k141_112427	85595	86209	+	615	0	0
222_78	k141_112427	86248	87699	+	1452	0	0
222_79	k141_112427	87711	88256	+	546	0	0
223_1	k141_70290	260	4027	-	3768	69	0.0165537
223_2	k141_70290	4051	6975	-	2925	62	0.0191612
223_3	k141_70290	6994	7146	-	153	2	0.0118167
223_4	k141_70290	7597	8067	+	471	17	0.0326276
223_5	k141_70290	8126	8905	-	780	16	0.0185431
223_6	k141_70290	8869	10308	-	1440	26	0.0163218
223_7	k141_70290	10340	11677	-	1338	25	0.0168905
223_8	k141_70290	11702	12331	-	630	6	0.00860931
223_9	k141_70290	12344	13144	-	801	27	0.0304712
223_10	k141_70290	13160	15688	-	2529	44	0.0157276
223_11	k141_70290	15707	16366	-	660	8	0.0109573
223_12	k141_70290	16400	16621	-	222	2	0.00814394
223_13	k141_70290	16673	17761	-	1089	25	0.0207525
223_14	k141_70290	17776	18549	-	774	9	0.0105114
223_15	k141_70290	18533	18940	-	408	8	0.017725
223_16	k141_70290	19034	19252	+	219	5	0.0206388
223_17	k141_70290	19378	19569	+	192	6	0.0282493
223_18	k141_70290	19582	19815	+	234	7	0.0270421
223_19	k141_70290	20095	20337	+	243	2	0.00744014
223_20	k141_70290	20385	21776	-	1392	28	0.0181835
223_21	k141_70290	21838	22056	-	219	5	0.0206388
223_22	k141_70290	22053	22427	-	375	11	0.0265167
223_23	k141_70290	22573	22734	-	162	0	0
223_24	k141_70290	22736	23122	-	387	13	0.0303662
223_25	k141_70290	23082	24236	-	1155	47	0.0367852
223_26	k141_70290	24651	26597	-	1947	63	0.0292504
223_27	k141_70290	26602	27507	-	906	27	0.0269397
223_28	k141_70290	27500	28645	-	1146	32	0.025242
223_29	k141_70290	28653	28961	-	309	4	0.011702
223_30	k141_70290	28976	29698	-	723	48	0.0600151
223_31	k141_70290	29710	30135	-	426	16	0.0339522
223_32	k141_70290	30146	31432	-	1287	44	0.0309052
223_33	k141_70290	31432	31692	-	261	3	0.0103905
223_34	k141_70290	31707	35711	-	4005	159	0.0358882
223_35	k141_70290	35854	36183	-	330	5	0.0136966
223_36	k141_70290	36203	36724	-	522	16	0.0277081
223_37	k141_70290	36727	38181	-	1455	53	0.0329284
223_38	k141_70290	38181	38495	-	315	9	0.0258279
223_39	k141_70290	38492	38965	-	474	11	0.0209784
223_40	k141_70290	38976	39521	-	546	19	0.0314571
223_41	k141_70290	39518	39841	-	324	12	0.0334806
223_42	k141_70290	39838	40128	-	291	7	0.0217452
223_43	k141_70290	40129	40464	-	336	2	0.00538082
223_44	k141_70290	40484	42082	-	1599	52	0.0293976
223_45	k141_70290	42072	42494	-	423	6	0.0128224
223_46	k141_70290	42667	44271	-	1605	35	0.0197129
223_47	k141_70290	44280	44525	-	246	3	0.0110241
223_48	k141_70290	44536	46383	-	1848	56	0.0273933
223_49	k141_70290	46346	46933	-	588	14	0.0215233
223_50	k141_70290	46986	48299	-	1314	29	0.0199508
223_51	k141_70290	48445	49287	+	843	20	0.0214467
223_52	k141_70290	49114	49674	-	561	14	0.0225592
223_53	k141_70290	49710	49991	-	282	0	0
223_54	k141_70290	49984	50253	-	270	8	0.0267845
223_55	k141_70290	50267	50509	-	243	9	0.0334806
223_56	k141_70290	50493	50918	-	426	7	0.0148541
223_57	k141_70290	50911	51351	-	441	12	0.024598
223_58	k141_70290	51348	51602	-	255	4	0.01418
223_59	k141_70290	51583	51996	-	414	5	0.0109176
223_60	k141_70290	52086	52763	-	678	8	0.0106664
223_61	k141_70290	52760	52993	-	234	2	0.0077263
223_62	k141_70290	52990	53613	-	624	9	0.0130381
223_63	k141_70290	53914	56646	-	2733	71	0.0234842
223_64	k141_70290	56651	57286	-	636	10	0.0142135
223_65	k141_70290	57337	58170	-	834	22	0.0238459
223_66	k141_70290	58175	58444	-	270	6	0.0200884
223_67	k141_70290	58444	58902	-	459	8	0.0157556
223_68	k141_70290	58906	59355	-	450	4	0.00803536
223_69	k141_70290	59352	59585	-	234	2	0.0077263
223_70	k141_70290	59572	60126	-	555	12	0.0195455
223_71	k141_70290	60139	60327	-	189	0	0
223_72	k141_70290	60302	60679	-	378	4	0.0095659
223_73	k141_70290	60676	60834	-	159	1	0.00568539
223_74	k141_70290	60846	62213	-	1368	27	0.0178417
223_75	k141_70290	62366	63142	-	777	24	0.0279221
223_76	k141_70290	63126	63320	-	195	2	0.00927156
223_77	k141_70290	63317	63682	-	366	17	0.041988
223_78	k141_70290	63692	63940	-	249	2	0.00726086
223_79	k141_70290	63937	64299	-	363	13	0.0323738
223_80	k141_70290	64405	65196	-	792	14	0.0159794
223_81	k141_70290	65639	65821	-	183	8	0.0395181
223_82	k141_70290	65978	66514	+	537	14	0.0235674
223_83	k141_70290	66517	67011	+	495	5	0.00913109
223_84	k141_70290	67151	68722	+	1572	30	0.0172515
223_85	k141_70290	68712	69653	-	942	22	0.021112
223_86	k141_70290	69616	70662	-	1047	10	0.00863398
223_87	k141_70290	70857	72887	-	2031	43	0.0191389
224_1	k141_27	1	2100	+	2100	30	0.012914
224_2	k141_27	2191	2379	+	189	0	0
224_3	k141_27	2442	5201	-	2760	16	0.00524045
224_4	k141_27	5273	6160	-	888	15	0.0152699
224_5	k141_27	6177	6419	+	243	3	0.0111602
224_6	k141_27	6395	7561	-	1167	10	0.00774617
224_7	k141_27	7580	9394	-	1815	10	0.00498059
224_8	k141_27	9528	11708	-	2181	9	0.00373031
224_9	k141_27	11713	13785	-	2073	14	0.00610501
224_10	k141_27	13782	15266	-	1485	3	0.00182622
224_11	k141_27	15266	17401	-	2136	14	0.00592495
224_12	k141_27	17475	19259	-	1785	17	0.00860931
224_13	k141_27	19279	22350	-	3072	9	0.00264837
224_14	k141_27	22609	23460	-	852	8	0.00848805
224_15	k141_27	23556	24755	+	1200	3	0.00225994
224_16	k141_27	24800	26560	-	1761	11	0.00564665
224_17	k141_27	26897	27790	+	894	0	0
224_18	k141_27	27795	28814	+	1020	0	0
224_19	k141_27	28829	29650	+	822	8	0.00879783
224_20	k141_27	29661	31367	+	1707	17	0.0090027
224_21	k141_27	31505	31816	-	312	0	0
224_22	k141_27	31816	32784	-	969	5	0.00466449
224_23	k141_27	33093	35603	+	2511	26	0.00936018
224_24	k141_27	35775	36794	-	1020	14	0.0124075
224_25	k141_27	36951	37169	-	219	0	0
224_26	k141_27	37424	39061	-	1638	12	0.00662255
224_27	k141_27	39099	39371	-	273	6	0.0198676
224_28	k141_27	39554	40405	+	852	2	0.00212201
224_29	k141_27	40507	42942	+	2436	26	0.00964836
224_30	k141_27	42962	44014	+	1053	7	0.00600935
224_31	k141_27	43983	44687	+	705	5	0.00641119
224_32	k141_27	44689	45429	-	741	9	0.0109795
224_33	k141_27	45478	45747	-	270	2	0.00669613
224_34	k141_27	45783	47144	-	1362	9	0.00597342
224_35	k141_27	47277	48440	+	1164	10	0.00776613
224_36	k141_27	48546	49232	-	687	4	0.00526333
224_37	k141_27	49374	50678	-	1305	4	0.00277081
224_38	k141_27	50781	52052	-	1272	6	0.00426404
224_39	k141_27	52049	52537	-	489	4	0.0073945
224_40	k141_27	52665	53339	-	675	0	0
224_41	k141_27	53346	55373	-	2028	13	0.00579473
224_42	k141_27	55496	55969	-	474	1	0.00190713
224_43	k141_27	56251	58062	+	1812	15	0.00748326
224_44	k141_27	58066	58917	-	852	4	0.00424403
