# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_8_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_8/A22_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_8/A22_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_8/A22_2.bam	RPKG
122_1	k141_61677	3	791	-	789	10	0.00622903
123_1	k141_149663	334	789	-	456	0	0
123_2	k141_149663	762	1271	-	510	0	0
124_1	k141_140864	2	1291	+	1290	8	0.00304788
125_1	k141_167267	2	355	-	354	0	0
125_2	k141_167267	416	7150	-	6735	136	0.00992427
126_1	k141_8828	3	2936	+	2934	13	0.00217761
126_2	k141_8828	3022	4128	+	1107	4	0.00177586
126_3	k141_8828	4571	5356	+	786	2	0.00125056
127_1	k141_35235	3	293	+	291	0	0
127_2	k141_35235	425	1336	+	912	0	0
127_3	k141_35235	1429	1539	-	111	0	0
128_1	k141_79240	1	567	+	567	12	0.0104015
128_2	k141_79240	1005	1421	+	417	17	0.020036
128_3	k141_79240	1482	1862	+	381	14	0.0180593
128_4	k141_79240	2005	2682	-	678	21	0.0152225
128_5	k141_79240	3039	4121	+	1083	3	0.00136141
128_6	k141_79240	4134	4421	+	288	0	0
128_7	k141_79240	4426	5187	+	762	1	0.000644974
128_8	k141_79240	5199	6059	+	861	4	0.00228325
128_9	k141_79240	6074	6736	+	663	3	0.00222385
128_10	k141_79240	6789	7496	+	708	2	0.00138833
128_11	k141_79240	7503	8804	+	1302	0	0
128_12	k141_79240	8870	9700	-	831	4	0.00236568
129_1	k141_26457	3	1577	+	1575	1	0.000312045
129_2	k141_26457	1579	1968	+	390	0	0
130_1	k141_123275	1	345	-	345	0	0
130_2	k141_123275	356	1369	-	1014	9	0.00436216
131_1	k141_158484	3	470	-	468	0	0
131_2	k141_158484	501	1004	-	504	0	0
131_3	k141_158484	1065	1283	-	219	5	0.0112208
132_1	k141_105684	2	910	+	909	61	0.032981
132_2	k141_105684	907	1074	+	168	12	0.035105
132_3	k141_105684	1094	1225	+	132	5	0.0186163
133_1	k141_79242	283	1128	+	846	0	0
134_1	k141_140869	1	597	-	597	4	0.00329293
135_1	k141_8833	3	671	+	669	3	0.0022039
135_2	k141_8833	692	1033	+	342	2	0.0028741
136_1	k141_61683	454	1998	-	1545	4	0.00127242
137_1	k141_167270	19	381	-	363	3	0.00406174
137_2	k141_167270	451	807	-	357	4	0.00550667
137_3	k141_167270	850	1557	-	708	9	0.0062475
137_4	k141_167270	1795	1968	-	174	1	0.00282454
138_1	k141_70439	2	982	+	981	1	0.000500989
138_2	k141_70439	1123	1839	+	717	0	0
138_3	k141_70439	1870	2421	+	552	0	0
138_4	k141_70439	2481	2837	+	357	1	0.00137667
138_5	k141_70439	2824	3504	+	681	2	0.00144338
138_6	k141_70439	3726	3917	+	192	0	0
138_7	k141_70439	4098	4199	+	102	1	0.00481834
138_8	k141_70439	4331	5473	+	1143	9	0.00386985
138_9	k141_70439	5533	5721	+	189	0	0
139_1	k141_79243	3	1310	-	1308	522	0.196137
139_2	k141_79243	1520	1807	+	288	113	0.192834
139_3	k141_79243	1961	2200	+	240	67	0.137202
140_1	k141_44046	2	196	+	195	0	0
140_2	k141_44046	234	1241	+	1008	5	0.00243785
140_3	k141_44046	1327	2361	-	1035	11	0.00522336
140_4	k141_44046	2533	4080	-	1548	1	0.000317487
140_5	k141_44046	4497	6200	-	1704	5	0.00144211
140_6	k141_44046	6490	7575	-	1086	23	0.0104087
140_7	k141_44046	7850	8035	-	186	3	0.00792694
141_1	k141_35239	217	1776	-	1560	14	0.00441063
141_2	k141_35239	1784	2527	-	744	2	0.00132116
141_3	k141_35239	2538	3164	-	627	6	0.00470307
142_1	k141_105685	3	1022	+	1020	2	0.000963667
142_2	k141_105685	1033	1137	+	105	0	0
142_3	k141_105685	1165	1791	+	627	1	0.000783844
142_4	k141_105685	1779	2279	+	501	0	0
142_5	k141_105685	2334	2891	+	558	0	0
143_1	k141_61686	1	1983	-	1983	0	0
144_1	k141_35	20	424	+	405	0	0
144_2	k141_35	424	807	+	384	6	0.00767922
144_3	k141_35	822	1313	+	492	1	0.000998923
144_4	k141_35	1351	1794	+	444	9	0.00996224
144_5	k141_35	1794	2396	+	603	1	0.000815042
144_6	k141_35	2595	4880	+	2286	16	0.00343986
145_1	k141_35240	3	104	-	102	1	0.00481834
145_2	k141_35240	117	1718	-	1602	7	0.0021475
146_1	k141_158488	421	2613	-	2193	17	0.00380985
146_2	k141_158488	2709	3668	-	960	3	0.00153584
147_1	k141_70442	3	710	-	708	159	0.110373
147_2	k141_70442	703	1902	-	1200	315	0.129011
147_3	k141_70442	1911	2423	-	513	54	0.0517337
148_1	k141_96879	1	1347	+	1347	70	0.0255404
148_2	k141_96879	1350	2783	+	1434	76	0.0260472
148_3	k141_96879	3428	4018	-	591	29	0.0241161
148_4	k141_96879	4080	4502	-	423	15	0.017428
148_5	k141_96879	4693	5133	+	441	11	0.0122589
148_6	k141_96879	5147	6211	+	1065	50	0.0230737
148_7	k141_96879	6231	7100	-	870	42	0.0237262
149_1	k141_105691	3	77	-	75	0	0
149_2	k141_105691	207	614	-	408	4	0.00481834
149_3	k141_105691	614	1042	-	429	2	0.00229124
149_4	k141_105691	1035	1154	-	120	0	0
150_1	k141_44054	31	1194	-	1164	8	0.0033778
150_2	k141_44054	1327	2040	+	714	0	0
151_1	k141_61693	32	1408	+	1377	239	0.0853024
152_1	k141_39	1	186	-	186	0	0
152_2	k141_39	190	651	-	462	2	0.00212758
152_3	k141_39	1148	1261	+	114	1	0.00431114
153_1	k141_140870	3	1184	-	1182	18	0.00748432
153_2	k141_140870	1515	3275	-	1761	25	0.00697715
153_3	k141_140870	3466	3834	+	369	3	0.00399569
153_4	k141_140870	3972	4985	+	1014	15	0.00727027
153_5	k141_140870	5041	5703	-	663	10	0.00741283
153_6	k141_140870	5700	6299	-	600	6	0.0049147
154_1	k141_70446	1	108	-	108	0	0
154_2	k141_70446	613	1077	-	465	0	0
155_1	k141_8834	2	373	+	372	3	0.00396347
155_2	k141_8834	511	1536	-	1026	2	0.000958032
155_3	k141_8834	1710	3098	+	1389	4	0.00141532
155_4	k141_8834	3122	5620	+	2499	6	0.00118
155_5	k141_8834	5620	7044	+	1425	4	0.00137957
156_1	k141_61695	1	1110	+	1110	0	0
156_2	k141_61695	1107	1184	+	78	0	0
157_1	k141_26468	227	1030	-	804	4	0.00244513
157_2	k141_26468	1035	1688	-	654	3	0.00225445
157_3	k141_26468	1714	1986	-	273	0	0
157_4	k141_26468	1983	2339	-	357	1	0.00137667
157_5	k141_26468	2296	3360	-	1065	13	0.00599917
157_6	k141_26468	3383	4270	-	888	7	0.0038742
157_7	k141_26468	4263	5045	-	783	3	0.00188303
157_8	k141_26468	5078	5257	-	180	2	0.00546078
158_1	k141_105695	3	995	-	993	44	0.0217771
158_2	k141_105695	1110	1364	-	255	4	0.00770934
159_1	k141_88056	3	1286	-	1284	22	0.00842083
159_2	k141_88056	2210	2407	+	198	21	0.0521256
159_3	k141_88056	2529	3365	+	837	55	0.0322949
159_4	k141_88056	4883	10156	+	5274	309	0.0287949
159_5	k141_88056	10633	11562	+	930	48	0.0253662
159_6	k141_88056	11559	11831	+	273	12	0.0216031
159_7	k141_88056	12036	12263	+	228	12	0.0258669
159_8	k141_88056	12279	12677	+	399	12	0.0147811
159_9	k141_88056	12760	13506	+	747	38	0.0250012
160_1	k141_35251	3	626	+	624	3	0.00236284
160_2	k141_35251	1173	1799	+	627	4	0.00313538
161_1	k141_140873	63	575	+	513	3	0.0028741
161_2	k141_140873	616	2025	-	1410	14	0.00487985
162_1	k141_114457	2	316	+	315	8	0.0124818
162_2	k141_114457	352	783	-	432	19	0.0216156
162_3	k141_114457	941	1597	-	657	24	0.0179533
162_4	k141_114457	1587	1865	-	279	7	0.0123308
162_5	k141_114457	2082	2312	-	231	6	0.0127655
162_6	k141_114457	2470	3696	+	1227	52	0.0208284
162_7	k141_114457	3845	4933	-	1089	27	0.0121852
162_8	k141_114457	5145	6956	-	1812	68	0.0184437
162_9	k141_114457	7061	7831	-	771	40	0.0254978
162_10	k141_114457	7828	8613	-	786	24	0.0150067
162_11	k141_114457	8690	9634	-	945	50	0.0260037
162_12	k141_114457	9803	9994	-	192	14	0.0358364
162_13	k141_114457	10092	10274	-	183	3	0.00805689
162_14	k141_114457	10288	11205	-	918	31	0.0165965
162_15	k141_114457	11202	11978	-	777	58	0.0366863
162_16	k141_114457	11981	12298	-	318	37	0.0571837
162_17	k141_114457	12555	14015	+	1461	68	0.0228747
162_18	k141_114457	14068	17790	-	3723	155	0.0204614
162_19	k141_114457	17771	21193	-	3423	172	0.0246956
162_20	k141_114457	21362	21799	+	438	27	0.0302961
162_21	k141_114457	21874	23823	-	1950	106	0.0267158
162_22	k141_114457	23843	24559	-	717	31	0.0212491
163_1	k141_123278	266	1834	-	1569	7	0.00219267
163_2	k141_123278	2017	2925	-	909	2	0.00108134
163_3	k141_123278	3282	4604	+	1323	5	0.00185741
163_4	k141_123278	5014	5700	+	687	0	0
163_5	k141_123278	5752	5976	+	225	0	0
163_6	k141_123278	5994	6485	+	492	0	0
163_7	k141_123278	6475	8229	+	1755	0	0
163_8	k141_123278	8216	9103	+	888	0	0
163_9	k141_123278	9183	10079	+	897	0	0
164_1	k141_158492	2	484	-	483	37	0.0376489
164_2	k141_158492	658	3348	+	2691	219	0.039997
164_3	k141_158492	3420	3737	-	318	30	0.0463651
164_4	k141_158492	3738	4481	-	744	55	0.0363318
165_1	k141_26469	108	1112	+	1005	0	0
165_2	k141_26469	1129	2388	+	1260	2	0.000780112
166_1	k141_44	3	545	+	543	4	0.00362041
166_2	k141_44	649	1719	-	1071	1	0.000458889
167_1	k141_79251	3	3734	-	3732	168	0.0221241
167_2	k141_79251	3751	5394	-	1644	106	0.0316885
167_3	k141_79251	5750	5929	-	180	5	0.013652
168_1	k141_123279	1	705	+	705	5	0.00348561
168_2	k141_123279	766	1002	+	237	9	0.0186634
168_3	k141_123279	1149	1256	+	108	1	0.00455065
169_1	k141_105696	2	292	+	291	42	0.0709339
169_2	k141_105696	331	1050	-	720	199	0.135837
169_3	k141_105696	1120	2916	-	1797	401	0.109671
170_1	k141_96881	1	996	-	996	219	0.108064
170_2	k141_96881	1005	1640	-	636	178	0.13755
170_3	k141_96881	1659	2297	-	639	159	0.122291
170_4	k141_96881	2307	2675	-	369	51	0.0679268
170_5	k141_96881	2681	3682	-	1002	285	0.139789
170_6	k141_96881	3738	4148	+	411	71	0.0849012
170_7	k141_96881	4213	5517	-	1305	334	0.125786
171_1	k141_8836	1	552	-	552	0	0
171_2	k141_8836	549	1472	-	924	3	0.00159568
171_3	k141_8836	1498	2460	-	963	0	0
171_4	k141_8836	2450	2812	-	363	5	0.00676956
171_5	k141_8836	2909	3004	-	96	0	0
172_1	k141_88062	2	133	+	132	2	0.00744652
172_2	k141_88062	268	507	+	240	2	0.00409559
172_3	k141_88062	690	1103	-	414	0	0
173_1	k141_114459	3	1040	-	1038	248	0.117423
173_2	k141_114459	1056	1766	-	711	85	0.0587552
174_1	k141_167277	1081	1764	+	684	10	0.00718524
174_2	k141_167277	1802	2026	+	225	5	0.0109216
174_3	k141_167277	2044	2535	+	492	9	0.00899031
174_4	k141_167277	2525	4279	+	1755	55	0.0154022
174_5	k141_167277	4266	5144	+	879	7	0.00391387
174_6	k141_167277	5214	6626	+	1413	25	0.00869551
174_7	k141_167277	6626	7033	+	408	4	0.00481834
174_8	k141_167277	7193	8410	+	1218	3	0.00121052
175_1	k141_26472	2	340	-	339	0	0
175_2	k141_26472	462	1715	-	1254	8	0.00313538
176_1	k141_105698	1	129	+	129	2	0.0076197
176_2	k141_105698	144	869	+	726	4	0.00270783
176_3	k141_105698	884	1123	+	240	1	0.00204779
177_1	k141_88064	1108	1299	+	192	3	0.00767922
178_1	k141_44069	2	256	-	255	0	0
178_2	k141_44069	403	1056	+	654	0	0
179_1	k141_158499	2	976	-	975	4	0.00201629
179_2	k141_158499	1203	2204	-	1002	9	0.0044144
180_1	k141_167279	1	372	+	372	0	0
180_2	k141_167279	809	1675	+	867	6	0.00340118
180_3	k141_167279	1760	1951	-	192	0	0
181_1	k141_79252	2	2158	+	2157	932	0.212355
181_2	k141_79252	2224	3666	+	1443	689	0.234666
182_1	k141_149666	2	3850	+	3849	945	0.120665
182_2	k141_149666	4155	4748	+	594	48	0.0397148
182_3	k141_149666	4893	5432	-	540	17	0.0154722
182_4	k141_149666	5466	6242	+	777	0	0
182_5	k141_149666	6555	7289	+	735	44	0.0294214
182_6	k141_149666	7299	8435	+	1137	210	0.0907729
182_7	k141_149666	8451	9200	+	750	127	0.0832223
182_8	k141_149666	9378	10220	+	843	52	0.0303161
182_9	k141_149666	10407	10922	+	516	15	0.0142869
182_10	k141_149666	10924	12285	+	1362	154	0.0555701
182_11	k141_149666	12522	14264	+	1743	258	0.0727478
182_12	k141_149666	14324	15385	-	1062	366	0.169377
183_1	k141_70451	1	69	+	69	0	0
183_2	k141_70451	91	1965	+	1875	5	0.00131059
183_3	k141_70451	1946	3700	+	1755	2	0.00056008
183_4	k141_70451	4190	5173	-	984	2	0.000998923
184_1	k141_35261	46	696	+	651	0	0
184_2	k141_35261	713	1435	+	723	0	0
185_1	k141_88065	1	279	+	279	0	0
185_2	k141_88065	623	1822	+	1200	11	0.00450514
186_1	k141_96883	1	1740	+	1740	14	0.00395436
186_2	k141_96883	1878	2240	+	363	3	0.00406174
186_3	k141_96883	2240	2587	+	348	1	0.00141227
186_4	k141_96883	2648	3262	-	615	0	0
187_1	k141_158500	179	1204	-	1026	2	0.000958032
188_1	k141_44073	2	667	+	666	2	0.00147589
188_2	k141_44073	686	1603	+	918	0	0
189_1	k141_35262	3	878	-	876	2	0.00112208
190_1	k141_17633	1	90	-	90	2	0.0109216
190_2	k141_17633	296	1495	-	1200	26	0.0106485
190_3	k141_17633	2218	3465	+	1248	16	0.0063009
190_4	k141_17633	3587	3847	-	261	4	0.00753211
190_5	k141_17633	3937	5730	-	1794	26	0.00712276
190_6	k141_17633	6007	6666	+	660	6	0.00446791
190_7	k141_17633	6647	7321	+	675	5	0.00364052
190_8	k141_17633	7325	8089	+	765	1	0.000642445
190_9	k141_17633	9028	9888	+	861	25	0.0142703
190_10	k141_17633	10287	10952	+	666	3	0.00221383
190_11	k141_17633	11124	11885	-	762	14	0.00902964
190_12	k141_17633	12017	13627	-	1611	6	0.00183043
190_13	k141_17633	13831	15372	-	1542	14	0.00446212
190_14	k141_17633	15717	16016	-	300	6	0.00982941
190_15	k141_17633	16179	16805	-	627	10	0.00783844
190_16	k141_17633	16818	17033	-	216	0	0
190_17	k141_17633	17030	18685	-	1656	12	0.00356138
190_18	k141_17633	18971	19729	-	759	9	0.00582771
190_19	k141_17633	19726	20511	-	786	10	0.0062528
190_20	k141_17633	20517	22070	-	1554	12	0.00379514
190_21	k141_17633	22095	22949	-	855	13	0.00747265
190_22	k141_17633	22942	23916	-	975	14	0.00705701
190_23	k141_17633	23924	25417	-	1494	8	0.0026317
190_24	k141_17633	25449	25706	-	258	0	0
190_25	k141_17633	25807	27042	-	1236	15	0.00596445
190_26	k141_17633	27442	28053	-	612	11	0.00883362
190_27	k141_17633	28050	30068	-	2019	21	0.00511188
190_28	k141_17633	30083	30556	-	474	5	0.00518429
191_1	k141_123283	1	465	+	465	23	0.0243093
191_2	k141_123283	440	982	+	543	27	0.0244378
191_3	k141_123283	984	1376	+	393	23	0.0287629
191_4	k141_123283	1545	2282	+	738	60	0.0399569
191_5	k141_123283	2308	2592	+	285	23	0.0396625
191_6	k141_123283	2665	3849	+	1185	88	0.0364974
192_1	k141_70452	2	556	-	555	5	0.00442766
192_2	k141_70452	698	1390	-	693	8	0.00567354
193_1	k141_79254	1	1719	-	1719	620	0.177261
194_1	k141_158502	3	2123	-	2121	12	0.0027806
195_1	k141_140877	2	1429	+	1428	4	0.00137667
195_2	k141_140877	1898	2908	+	1011	0	0
195_3	k141_140877	2898	3863	+	966	0	0
195_4	k141_140877	3940	5583	+	1644	0	0
195_5	k141_140877	5601	6620	+	1020	3	0.0014455
195_6	k141_140877	6620	7456	+	837	0	0
196_1	k141_44077	585	1046	-	462	2	0.00212758
197_1	k141_88068	1	255	-	255	16	0.0308374
197_2	k141_88068	257	1231	-	975	98	0.0493991
197_3	k141_88068	1341	2132	+	792	205	0.127211
198_1	k141_54	32	850	+	819	22	0.0132019
198_2	k141_54	870	2018	+	1149	11	0.00470511
198_3	k141_54	2106	2333	-	228	5	0.0107779
198_4	k141_54	2342	2674	-	333	7	0.0103312
199_1	k141_105705	114	2399	+	2286	4	0.000859966
199_2	k141_105705	2504	2821	+	318	1	0.0015455
199_3	k141_105705	2933	3421	-	489	5	0.00502526
200_1	k141_96884	56	1360	+	1305	96	0.0361541
200_2	k141_96884	1499	2152	+	654	43	0.0323138
200_3	k141_96884	2205	3209	-	1005	81	0.039611
201_1	k141_44078	2	796	-	795	0	0
201_2	k141_44078	1021	1200	+	180	1	0.00273039
201_3	k141_44078	1202	1360	+	159	0	0
202_1	k141_79256	376	1110	+	735	1	0.000668667
202_2	k141_79256	1232	2026	+	795	2	0.0012364
202_3	k141_79256	2013	2705	+	693	7	0.00496435
203_1	k141_57	122	745	-	624	2	0.00157523
203_2	k141_57	762	1223	-	462	1	0.00106379
203_3	k141_57	1397	1489	+	93	0	0
204_1	k141_96885	7	1254	-	1248	694	0.273302
204_2	k141_96885	1361	1816	-	456	82	0.0883784
205_1	k141_26473	383	1207	-	825	14	0.0083401
205_2	k141_26473	1235	2122	-	888	3	0.00166037
205_3	k141_26473	2138	3424	-	1287	15	0.00572809
205_4	k141_26473	3507	5066	-	1560	18	0.00567081
205_5	k141_26473	5087	6835	-	1749	6	0.001686
205_6	k141_26473	6857	8344	-	1488	9	0.0029726
206_1	k141_58	2	874	-	873	0	0
206_2	k141_58	914	1474	-	561	0	0
206_3	k141_58	1625	1843	-	219	0	0
206_4	k141_58	1847	1927	-	81	0	0
207_1	k141_44083	2	298	+	297	0	0
207_2	k141_44083	324	635	+	312	1	0.00157523
207_3	k141_44083	645	866	+	222	0	0
207_4	k141_44083	940	1242	+	303	0	0
207_5	k141_44083	1354	1458	-	105	0	0
208_1	k141_96887	3	380	-	378	0	0
208_2	k141_96887	610	981	-	372	0	0
208_3	k141_96887	1107	1334	-	228	0	0
209_1	k141_123294	120	878	-	759	12	0.00777028
209_2	k141_123294	895	1254	-	360	0	0
210_1	k141_26477	3	659	+	657	2	0.0014961
210_2	k141_26477	668	1195	+	528	3	0.00279245
211_1	k141_44086	3	386	+	384	0	0
211_2	k141_44086	492	1013	+	522	5	0.00470757
212_1	k141_17651	3	80	-	78	0	0
212_2	k141_17651	546	1121	-	576	1	0.000853247
212_3	k141_17651	1280	1681	-	402	0	0
213_1	k141_70466	1	423	-	423	3	0.00348561
213_2	k141_70466	383	1087	-	705	6	0.00418273
213_3	k141_70466	1110	1892	-	783	10	0.00627676
214_1	k141_88072	3	869	+	867	0	0
214_2	k141_88072	888	1748	+	861	2	0.00114163
214_3	k141_88072	1726	2511	+	786	2	0.00125056
214_4	k141_88072	2533	3102	+	570	9	0.00776006
214_5	k141_88072	3115	3909	+	795	0	0
214_6	k141_88072	3995	5197	+	1203	0	0
215_1	k141_123295	1	1845	+	1845	65	0.0173147
216_1	k141_61	1	1806	+	1806	25	0.0068033
217_1	k141_105713	1	345	-	345	6	0.00854731
217_2	k141_105713	392	2632	-	2241	46	0.0100882
217_3	k141_105713	2950	3483	+	534	12	0.0110443
217_4	k141_105713	3434	3808	+	375	4	0.00524235
218_1	k141_79265	1	1464	-	1464	9	0.00302133
218_2	k141_79265	1539	2696	-	1158	6	0.00254648
218_3	k141_79265	2785	3366	-	582	6	0.0050667
218_4	k141_79265	3377	3715	-	339	0	0
219_1	k141_96890	622	2436	-	1815	2	0.000541565
219_2	k141_96890	2723	2833	-	111	1	0.00442766
220_1	k141_167283	1	789	+	789	10	0.00622903
220_2	k141_167283	1094	1459	+	366	8	0.0107425
220_3	k141_167283	1953	2447	+	495	7	0.00695009
220_4	k141_167283	2485	2682	+	198	0	0
220_5	k141_167283	2714	3070	+	357	1	0.00137667
220_6	k141_167283	3470	4963	+	1494	28	0.00921096
220_7	k141_167283	5301	5411	+	111	2	0.00885532
220_8	k141_167283	5408	7942	+	2535	37	0.00717333
220_9	k141_167283	8067	10439	+	2373	49	0.0101484
221_1	k141_26482	891	1538	-	648	9	0.00682598
221_2	k141_26482	1522	1806	-	285	15	0.0258669
222_1	k141_70468	1	294	-	294	3	0.005015
222_2	k141_70468	297	1043	-	747	11	0.00723718
222_3	k141_70468	1053	2273	-	1221	2	0.000805029
222_4	k141_70468	2543	2641	+	99	0	0
222_5	k141_70468	2696	2797	-	102	0	0
223_1	k141_167285	1	963	-	963	1	0.000510353
223_2	k141_167285	1138	1356	-	219	3	0.00673247
224_1	k141_123299	246	725	-	480	0	0
224_2	k141_123299	829	1263	-	435	0	0
225_1	k141_79269	3	1007	-	1005	61	0.0298305
225_2	k141_79269	1014	1403	-	390	18	0.0226832
226_1	k141_44089	3	986	+	984	3	0.00149839
226_2	k141_44089	1115	1609	+	495	3	0.00297861
226_3	k141_44089	1606	3405	+	1800	3	0.000819117
227_1	k141_26484	3	713	+	711	7	0.00483867
227_2	k141_26484	821	1438	+	618	13	0.0103384
228_1	k141_61699	3	212	-	210	0	0
228_2	k141_61699	212	1360	-	1149	0	0
228_3	k141_61699	1350	2054	-	705	0	0
228_4	k141_61699	2253	2669	-	417	0	0
228_5	k141_61699	2701	3537	-	837	0	0
228_6	k141_61699	3736	4665	+	930	0	0
228_7	k141_61699	4662	6803	-	2142	1	0.000229445
228_8	k141_61699	6807	8366	-	1560	2	0.00063009
228_9	k141_61699	8457	9581	-	1125	1	0.000436863
228_10	k141_61699	9621	10379	-	759	0	0
228_11	k141_61699	10445	10810	-	366	0	0
228_12	k141_61699	10928	11107	-	180	0	0
228_13	k141_61699	11209	12246	+	1038	2	0.000946956
228_14	k141_61699	12255	13682	-	1428	1	0.000344167
228_15	k141_61699	14300	15307	+	1008	5	0.00243785
228_16	k141_61699	15377	16546	-	1170	3	0.00126018
228_17	k141_61699	16571	17884	-	1314	4	0.0014961
228_18	k141_61699	18083	19027	+	945	0	0
229_1	k141_66	3	173	+	171	0	0
229_2	k141_66	312	1301	+	990	1	0.000496435
229_3	k141_66	1503	1877	-	375	3	0.00393176
230_1	k141_44090	3	146	-	144	3	0.010239
230_2	k141_44090	704	1147	+	444	6	0.00664149
231_1	k141_88074	1	144	+	144	5	0.0170649
231_2	k141_88074	156	1307	+	1152	47	0.0200513
231_3	k141_88074	1333	1662	+	330	7	0.0104251
231_4	k141_88074	1643	1957	+	315	5	0.00780112
231_5	k141_88074	1954	2364	+	411	9	0.0107621
231_6	k141_88074	2357	2710	+	354	9	0.012495
231_7	k141_88074	2714	3331	+	618	15	0.0119289
231_8	k141_88074	3385	3696	+	312	6	0.00945135
231_9	k141_88074	3866	4990	+	1125	33	0.0144165
232_1	k141_96894	3	332	-	330	3	0.00446791
232_2	k141_96894	329	958	-	630	0	0
232_3	k141_96894	974	1678	-	705	0	0
232_4	k141_96894	1713	2039	-	327	2	0.00300593
233_1	k141_105717	3	1205	-	1203	441	0.180165
233_2	k141_105717	1350	1790	-	441	146	0.162709
233_3	k141_105717	1857	3584	-	1728	721	0.205064
234_1	k141_167287	174	1904	-	1731	29	0.00823376
235_1	k141_79271	179	439	-	261	0	0
235_2	k141_79271	443	1210	-	768	3	0.00191981
235_3	k141_79271	1213	1539	-	327	0	0
236_1	k141_149672	1	810	-	810	61	0.037012
236_2	k141_149672	1117	2193	+	1077	98	0.0447206
236_3	k141_149672	2208	3776	+	1569	138	0.0432268
236_4	k141_149672	3798	4148	+	351	25	0.035005
236_5	k141_149672	4165	4761	+	597	77	0.063389
236_6	k141_149672	4793	5929	+	1137	92	0.0397672
236_7	k141_149672	6193	6849	+	657	49	0.0366546
236_8	k141_149672	6944	7780	+	837	73	0.0428642
236_9	k141_149672	7768	8709	+	942	76	0.0396515
236_10	k141_149672	8886	9686	-	801	49	0.030065
236_11	k141_149672	9881	10480	+	600	30	0.0245735
236_12	k141_149672	10547	11680	+	1134	57	0.0247035
236_13	k141_149672	11749	12927	+	1179	59	0.0245944
236_14	k141_149672	12937	13848	+	912	37	0.019939
237_1	k141_68	16	879	+	864	46	0.0261662
237_2	k141_68	881	2389	+	1509	100	0.0325693
238_1	k141_96898	1	849	+	849	3	0.00173664
238_2	k141_96898	870	1220	+	351	0	0
239_1	k141_105719	612	1610	-	999	72	0.0354213
239_2	k141_105719	1704	1772	+	69	1	0.00712276
240_1	k141_88083	1	1272	-	1272	106	0.0409559
241_1	k141_167289	3	98	-	96	0	0
241_2	k141_167289	103	930	-	828	6	0.00356138
241_3	k141_167289	1308	1733	-	426	15	0.0173053
241_4	k141_167289	1730	1990	-	261	1	0.00188303
241_5	k141_167289	2008	2640	-	633	13	0.0100934
242_1	k141_17671	3	1058	-	1056	10	0.00465408
242_2	k141_17671	1078	1851	-	774	0	0
243_1	k141_79275	2	1408	+	1407	178	0.0621761
243_2	k141_79275	1427	1882	+	456	59	0.0635894
244_1	k141_149673	2	181	+	180	0	0
244_2	k141_149673	178	1041	+	864	5	0.00284416
244_3	k141_149673	1090	2586	-	1497	1	0.000328304
244_4	k141_149673	2784	3392	-	609	1	0.000807012
245_1	k141_17672	1	654	+	654	0	0
245_2	k141_17672	845	1924	+	1080	1	0.000455065
246_1	k141_114468	304	1350	+	1047	4	0.00187763
246_2	k141_114468	1343	3586	+	2244	5	0.00109508
246_3	k141_114468	3867	4424	+	558	3	0.00264231
246_4	k141_114468	4421	5605	+	1185	7	0.0029032
246_5	k141_114468	5626	5802	+	177	1	0.00277667
246_6	k141_114468	5827	6366	+	540	3	0.00273039
246_7	k141_114468	6394	7383	+	990	7	0.00347504
246_8	k141_114468	7552	8049	+	498	1	0.000986888
246_9	k141_114468	8083	8742	+	660	2	0.0014893
246_10	k141_114468	8739	9914	+	1176	10	0.00417917
246_11	k141_114468	9943	12189	+	2247	22	0.0048119
246_12	k141_114468	12329	12496	+	168	0	0
246_13	k141_114468	12608	13837	-	1230	12	0.00479483
246_14	k141_114468	14401	14820	+	420	8	0.00936134
246_15	k141_114468	14866	15201	+	336	9	0.0131644
246_16	k141_114468	15167	15580	+	414	5	0.00593563
246_17	k141_114468	15648	16367	+	720	7	0.00477818
246_18	k141_114468	16379	16921	+	543	1	0.000905102
246_19	k141_114468	16918	19110	+	2193	23	0.0051545
246_20	k141_114468	19213	21366	+	2154	12	0.002738
247_1	k141_149675	2	1330	+	1329	0	0
248_1	k141_167291	1	945	+	945	15	0.00780112
248_2	k141_167291	951	2168	+	1218	883	0.356296
248_3	k141_167291	2161	2811	-	651	771	0.582064
249_1	k141_96900	3	1070	-	1068	39	0.017947
249_2	k141_96900	1457	2260	+	804	15	0.00916922
249_3	k141_96900	2648	5104	+	2457	27	0.00540077
249_4	k141_96900	5146	5487	+	342	2	0.0028741
249_5	k141_96900	5537	5758	+	222	3	0.00664149
250_1	k141_69	3	575	-	573	14	0.012008
250_2	k141_69	625	1716	-	1092	44	0.0198028
250_3	k141_69	1752	1946	+	195	3	0.00756108
250_4	k141_69	1900	2934	-	1035	34	0.0161449
250_5	k141_69	2921	3859	-	939	35	0.0183189
250_6	k141_69	4013	5800	+	1788	74	0.0203405
