# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_3_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_3/M17_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_3/M17_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_3/M17_1.bam	RPKM
135_10	k141_20869	9559	9969	+	411	1	0.156386
135_11	k141_20869	10047	10598	+	552	3	0.349318
135_12	k141_20869	10702	11160	-	459	5	0.700158
135_13	k141_20869	11164	11460	-	297	2	0.432825
135_14	k141_20869	11579	12193	-	615	7	0.73158
135_15	k141_20869	12216	12443	-	228	2	0.563811
135_16	k141_20869	12665	14122	+	1458	22	0.969849
135_17	k141_20869	14128	14877	+	750	5	0.428497
136_1	k141_88	2	376	+	375	1271	217.848
136_2	k141_88	347	577	-	231	1003	279.079
136_3	k141_88	891	1580	-	690	2575	239.865
136_4	k141_88	1602	2165	+	564	1809	206.157
136_5	k141_88	2242	2481	-	240	672	179.969
136_6	k141_88	3036	3323	+	288	1806	403.055
136_7	k141_88	3747	4055	-	309	1497	311.388
136_8	k141_88	4137	4640	-	504	1524	194.354
136_9	k141_88	4612	5358	-	747	4261	366.631
137_1	k141_32449	1	189	+	189	0	0
137_2	k141_32449	306	803	+	498	2	0.258131
137_3	k141_32449	892	1284	+	393	2	0.327097
137_4	k141_32449	1268	2200	+	933	1	0.0688901
138_1	k141_13936	2	391	+	390	9	1.48326
138_2	k141_13936	504	2723	-	2220	25	0.723812
138_3	k141_13936	2740	5571	-	2832	29	0.658178
138_4	k141_13936	5680	8118	-	2439	21	0.553409
138_5	k141_13936	8201	10210	-	2010	21	0.671525
138_6	k141_13936	10233	13757	-	3525	27	0.492315
138_7	k141_13936	13942	14907	-	966	5	0.332684
138_8	k141_13936	15063	15611	-	549	2	0.234151
138_9	k141_13936	15716	17464	-	1749	13	0.477741
138_10	k141_13936	17879	17986	+	108	0	0
139_1	k141_9306	3	749	-	747	0	0
139_2	k141_9306	985	1467	-	483	0	0
139_3	k141_9306	1464	1964	-	501	0	0
139_4	k141_9306	1980	2327	-	348	0	0
139_5	k141_9306	2447	2800	-	354	0	0
139_6	k141_9306	2825	6085	-	3261	0	0
139_7	k141_9306	6203	6583	-	381	0	0
139_8	k141_9306	6828	7433	-	606	0	0
140_1	k141_37108	1	1815	-	1815	14	0.495781
141_1	k141_34818	2	1318	+	1317	0	0
141_2	k141_34818	1315	2688	+	1374	0	0
141_3	k141_34818	2794	3783	+	990	0	0
142_1	k141_9307	84	986	-	903	4	0.284715
143_1	k141_2348	1793	2269	+	477	0	0
143_2	k141_2348	2344	3228	-	885	0	0
143_3	k141_2348	3550	4437	+	888	0	0
143_4	k141_2348	4725	6092	+	1368	0	0
143_5	k141_2348	6184	7071	+	888	0	0
143_6	k141_2348	7487	8467	+	981	0	0
143_7	k141_2348	8762	9898	+	1137	0	0
143_8	k141_2348	10225	13359	+	3135	0	0
143_9	k141_2348	13447	13896	+	450	0	0
143_10	k141_2348	14259	15029	+	771	0	0
143_11	k141_2348	15319	15924	+	606	0	0
143_12	k141_2348	15929	16570	+	642	0	0
143_13	k141_2348	16570	17337	+	768	0	0
143_14	k141_2348	17330	18049	+	720	0	0
143_15	k141_2348	18108	19256	+	1149	0	0
144_1	k141_23182	1	342	+	342	0	0
144_2	k141_23182	366	1955	+	1590	0	0
144_3	k141_23182	1977	2504	+	528	0	0
144_4	k141_23182	2506	3057	+	552	0	0
145_1	k141_32452	3	1085	-	1083	0	0
146_1	k141_37110	3	242	-	240	0	0
146_2	k141_37110	260	1279	-	1020	0	0
146_3	k141_37110	1577	2422	+	846	0	0
147_1	k141_25481	1	801	-	801	9	0.722185
147_2	k141_25481	820	3993	-	3174	20	0.405006
147_3	k141_25481	4281	4424	-	144	0	0
147_4	k141_25481	4814	5572	-	759	2	0.169366
147_5	k141_25481	5585	7402	-	1818	7	0.247482
147_6	k141_25481	7473	7751	-	279	3	0.691124
147_7	k141_25481	7767	8564	-	798	7	0.563811
147_8	k141_25481	9064	9306	+	243	3	0.793512
147_9	k141_25481	9384	10235	+	852	4	0.301758
147_10	k141_25481	10379	10783	+	405	1	0.158702
147_11	k141_25481	10789	12144	+	1356	9	0.426601
147_12	k141_25481	12283	15747	+	3465	22	0.408092
147_13	k141_25481	15771	16091	+	321	3	0.600696
147_14	k141_25481	16159	17763	+	1605	2	0.0800928
147_15	k141_25481	18167	21412	+	3246	9	0.17821
147_16	k141_25481	21429	23411	+	1983	9	0.291715
147_17	k141_25481	23588	23719	-	132	2	0.973856
147_18	k141_25481	23716	24666	-	951	8	0.54069
147_19	k141_25481	24656	25207	-	552	4	0.465757
147_20	k141_25481	25248	25412	+	165	0	0
147_21	k141_25481	25460	25744	+	285	0	0
147_22	k141_25481	25831	26772	+	942	2	0.136464
147_23	k141_25481	26769	27014	+	246	0	0
147_24	k141_25481	27548	28582	+	1035	3	0.186303
148_1	k141_9312	2	100	-	99	0	0
148_2	k141_9312	108	776	-	669	0	0
149_1	k141_27829	507	935	+	429	4	0.599296
149_2	k141_27829	1023	1319	+	297	1	0.216412
149_3	k141_27829	1353	1520	+	168	1	0.382586
149_4	k141_27829	1557	2090	+	534	4	0.481457
149_5	k141_27829	2147	3628	-	1482	7	0.303591
149_6	k141_27829	3606	4586	-	981	9	0.589674
149_7	k141_27829	4555	5922	-	1368	7	0.32889
149_8	k141_27829	6059	6352	-	294	5	1.0931
149_9	k141_27829	6425	9595	-	3171	42	0.851318
149_10	k141_27829	9677	10699	-	1023	4	0.251318
149_11	k141_27829	11247	11597	-	351	2	0.366237
150_1	k141_37118	2	103	-	102	0	0
150_2	k141_37118	100	582	-	483	0	0
150_3	k141_37118	829	1230	-	402	0	0
151_1	k141_11606	80	1027	+	948	0	0
151_2	k141_11606	1159	2076	+	918	0	0
151_3	k141_11606	2243	2689	+	447	0	0
151_4	k141_11606	2715	3281	+	567	0	0
151_5	k141_11606	3478	3969	-	492	0	0
151_6	k141_11606	4091	6160	+	2070	0	0
151_7	k141_11606	6233	7897	-	1665	0	0
151_8	k141_11606	8099	10657	-	2559	1	0.025117
151_9	k141_11606	11127	12143	-	1017	0	0
151_10	k141_11606	12156	13610	-	1455	0	0
151_11	k141_11606	13725	14207	-	483	0	0
151_12	k141_11606	14417	15202	-	786	0	0
151_13	k141_11606	15313	16215	+	903	0	0
151_14	k141_11606	16360	16995	+	636	0	0
151_15	k141_11606	17138	17833	+	696	0	0
151_16	k141_11606	17858	18745	+	888	0	0
151_17	k141_11606	18749	19414	+	666	0	0
151_18	k141_11606	19561	20517	+	957	0	0
151_19	k141_11606	20842	21465	-	624	0	0
151_20	k141_11606	21634	22803	-	1170	0	0
151_21	k141_11606	22800	23603	-	804	0	0
151_22	k141_11606	23801	24001	-	201	0	0
151_23	k141_11606	24223	24804	-	582	0	0
151_24	k141_11606	25018	25446	+	429	0	0
151_25	k141_11606	25443	26768	+	1326	0	0
152_1	k141_9315	6	281	-	276	0	0
152_2	k141_9315	471	1550	+	1080	0	0
152_3	k141_9315	1599	2108	+	510	0	0
153_1	k141_4696	1	444	-	444	3	0.434287
153_2	k141_4696	444	1616	-	1173	12	0.65754
153_3	k141_4696	1783	3111	+	1329	17	0.822172
153_4	k141_4696	3436	4617	+	1182	22	1.19631
153_5	k141_4696	4766	8233	-	3468	62	1.14908
153_6	k141_4696	8485	10641	+	2157	24	0.715154
154_1	k141_32456	3	2156	+	2154	0	0
154_2	k141_32456	2294	3373	+	1080	0	0
154_3	k141_32456	3477	4046	+	570	0	0
155_1	k141_39381	396	1787	+	1392	48	2.21636
155_2	k141_39381	2077	3195	-	1119	63	3.61867
155_3	k141_39381	3252	3914	-	663	37	3.58696
155_4	k141_39381	4211	4840	-	630	44	4.48901
155_5	k141_39381	5084	5533	-	450	34	4.8563
155_6	k141_39381	6134	7348	+	1215	64	3.38565
155_7	k141_39381	7537	7917	-	381	35	5.90448
155_8	k141_39381	8390	10339	-	1950	93	3.0654
155_9	k141_39381	10961	11884	+	924	38	2.64332
155_10	k141_39381	12481	13395	-	915	46	3.23129
155_11	k141_39381	13572	14978	+	1407	46	2.10137
155_12	k141_39381	15308	16648	-	1341	89	4.26579
155_13	k141_39381	17001	17798	+	798	52	4.18831
155_14	k141_39381	18493	19545	+	1053	81	4.94419
155_15	k141_39381	19558	19656	+	99	15	9.73856
155_16	k141_39381	19743	19997	-	255	22	5.54525
155_17	k141_39381	20137	21195	-	1059	46	2.7919
155_18	k141_39381	21600	22673	-	1074	60	3.59075
155_19	k141_39381	23343	25553	+	2211	112	3.25588
155_20	k141_39381	26325	26879	+	555	45	5.21145
155_21	k141_39381	27292	29025	-	1734	79	2.92831
155_22	k141_39381	29117	29701	-	585	31	3.406
155_23	k141_39381	30248	30571	+	324	21	4.16594
155_24	k141_39381	31049	31624	+	576	46	5.13303
155_25	k141_39381	31734	31877	+	144	13	5.80256
155_26	k141_39381	32017	32385	+	369	15	2.61278
155_27	k141_39381	32378	33070	+	693	36	3.33894
155_28	k141_39381	33414	34628	-	1215	98	5.18428
155_29	k141_39381	34744	35310	-	567	24	2.72061
155_30	k141_39381	35355	36059	-	705	45	4.10263
155_31	k141_39381	36698	37219	-	522	45	5.54091
155_32	k141_39381	37805	38224	-	420	35	5.35621
155_33	k141_39381	38228	39661	-	1434	79	3.54092
155_34	k141_39381	39697	40503	-	807	56	4.46019
155_35	k141_39381	40578	42110	-	1533	74	3.10262
155_36	k141_39381	42126	42671	-	546	21	2.4721
155_37	k141_39381	42674	43141	-	468	13	1.7854
155_38	k141_39381	43219	43470	-	252	14	3.57081
155_39	k141_39381	43610	44275	-	666	45	4.34287
155_40	k141_39381	44314	44694	-	381	23	3.88009
155_41	k141_39381	44696	44962	-	267	12	2.88874
155_42	k141_39381	45013	46158	-	1146	47	2.63604
155_43	k141_39381	46489	47526	-	1038	55	3.40568
155_44	k141_39381	47840	48022	+	183	24	8.42944
155_45	k141_39381	48250	48978	-	729	36	3.17405
156_1	k141_37122	3	458	-	456	0	0
156_2	k141_37122	481	1170	-	690	0	0
157_1	k141_11608	1	429	+	429	2	0.299648
157_2	k141_11608	442	2562	+	2121	12	0.363646
158_1	k141_39384	1	105	+	105	0	0
158_2	k141_39384	124	747	+	624	2	0.206008
158_3	k141_39384	809	1159	+	351	1	0.183118
159_1	k141_13940	2	673	+	672	0	0
159_2	k141_13940	676	1080	+	405	0	0
159_3	k141_13940	1103	2587	+	1485	0	0
159_4	k141_13940	2584	3267	+	684	0	0
159_5	k141_13940	3309	4988	+	1680	0	0
159_6	k141_13940	5166	6485	+	1320	0	0
159_7	k141_13940	6492	7559	+	1068	0	0
159_8	k141_13940	7622	8680	+	1059	0	0
159_9	k141_13940	8735	8830	+	96	0	0
160_1	k141_27838	3	89	-	87	0	0
160_2	k141_27838	220	1590	+	1371	0	0
160_3	k141_27838	1609	1719	+	111	0	0
161_1	k141_16239	1	807	-	807	36	2.86726
161_2	k141_16239	831	2909	-	2079	108	3.33894
161_3	k141_16239	2931	3401	-	471	17	2.31989
161_4	k141_16239	3462	3836	-	375	27	4.62776
161_5	k141_16239	3936	4187	-	252	36	9.18207
161_6	k141_16239	4558	5106	-	549	40	4.68302
161_7	k141_16239	5545	6744	-	1200	53	2.83879
161_8	k141_16239	7475	7918	-	444	29	4.19811
161_9	k141_16239	7915	9102	-	1188	64	3.4626
161_10	k141_16239	9353	10438	-	1086	69	4.08374
161_11	k141_16239	10470	11192	-	723	31	2.75589
161_12	k141_16239	11189	12031	-	843	36	2.74482
161_13	k141_16239	12028	12573	-	546	19	2.23666
161_14	k141_16239	12570	13556	-	987	66	4.29799
161_15	k141_16239	14118	14654	-	537	31	3.71045
161_16	k141_16239	14654	15625	-	972	44	2.90955
161_17	k141_16239	16016	16861	-	846	53	4.02665
161_18	k141_16239	17290	18021	-	732	52	4.56595
161_19	k141_16239	18057	19184	-	1128	47	2.6781
161_20	k141_16239	19174	20502	-	1329	63	3.04687
161_21	k141_16239	20777	22540	-	1764	111	4.04448
162_1	k141_32458	1	330	+	330	0	0
162_2	k141_32458	392	916	+	525	0	0
162_3	k141_32458	967	1917	+	951	0	0
162_4	k141_32458	1942	2532	+	591	0	0
163_1	k141_13942	1	78	+	78	0	0
163_2	k141_13942	90	1466	+	1377	0	0
164_1	k141_37127	2	85	-	84	0	0
164_2	k141_37127	244	471	+	228	0	0
164_3	k141_37127	549	800	+	252	0	0
164_4	k141_37127	862	1323	-	462	0	0
164_5	k141_37127	1380	1898	+	519	0	0
165_1	k141_2357	2	238	+	237	0	0
165_2	k141_2357	450	2024	-	1575	3	0.122428
165_3	k141_2357	2054	5326	-	3273	15	0.294567
165_4	k141_2357	5375	6859	-	1485	8	0.34626
165_5	k141_2357	7232	7414	-	183	0	0
166_1	k141_4699	2	778	+	777	0	0
166_2	k141_4699	827	1831	+	1005	0	0
166_3	k141_4699	1876	3129	+	1254	0	0
166_4	k141_4699	3271	3945	-	675	0	0
167_1	k141_39389	1	294	+	294	0	0
167_2	k141_39389	683	1174	+	492	0	0
168_1	k141_27843	1	513	+	513	0	0
168_2	k141_27843	497	1450	+	954	0	0
168_3	k141_27843	1527	2174	+	648	0	0
168_4	k141_27843	2220	2372	+	153	0	0
168_5	k141_27843	2531	2716	+	186	0	0
169_1	k141_2358	3	1214	-	1212	0	0
170_1	k141_37129	138	1514	-	1377	0	0
171_1	k141_4701	2	1009	+	1008	0	0
171_2	k141_4701	1079	1714	+	636	0	0
172_1	k141_32460	1	462	-	462	0	0
172_2	k141_32460	875	3739	+	2865	1	0.0224344
173_1	k141_13945	3	1232	+	1230	0	0
173_2	k141_13945	1239	2342	+	1104	0	0
173_3	k141_13945	2299	2751	+	453	0	0
174_1	k141_4704	1	810	+	810	8	0.63481
174_2	k141_4704	864	1868	+	1005	8	0.511638
175_1	k141_13947	2	1021	-	1020	0	0
175_2	k141_13947	1062	1400	-	339	0	0
176_1	k141_11615	887	4315	-	3429	0	0
176_2	k141_11615	4790	7273	-	2484	0	0
177_1	k141_4710	2	1306	+	1305	6	0.295515
177_2	k141_4710	1734	1991	+	258	1	0.249126
178_1	k141_39394	1	1101	-	1101	1	0.0583783
178_2	k141_39394	1461	1631	+	171	0	0
178_3	k141_39394	1685	2524	-	840	0	0
178_4	k141_39394	2531	3661	-	1131	0	0
178_5	k141_39394	3805	4491	-	687	0	0
178_6	k141_39394	4488	5081	-	594	0	0
178_7	k141_39394	5082	5855	-	774	0	0
178_8	k141_39394	5880	6857	-	978	1	0.0657204
179_1	k141_37130	259	609	-	351	0	0
179_2	k141_37130	888	2519	+	1632	0	0
179_3	k141_37130	2516	2734	+	219	0	0
179_4	k141_37130	3088	4587	-	1500	1	0.0428497
179_5	k141_37130	4584	6263	-	1680	0	0
179_6	k141_37130	6384	6716	-	333	0	0
179_7	k141_37130	6915	7037	+	123	0	0
180_1	k141_23184	167	898	+	732	7	0.614647
180_2	k141_23184	1051	4485	+	3435	33	0.617484
180_3	k141_23184	4642	5313	+	672	6	0.57388
180_4	k141_23184	5324	6934	+	1611	14	0.558562
180_5	k141_23184	6931	8133	-	1203	19	1.01514
180_6	k141_23184	8269	9195	+	927	9	0.624024
180_7	k141_23184	9195	10100	+	906	5	0.354716
180_8	k141_23184	10100	11092	+	993	13	0.841459
180_9	k141_23184	11089	12057	+	969	1	0.0663308
180_10	k141_23184	12054	13646	+	1593	10	0.403481
180_11	k141_23184	13651	14580	+	930	13	0.898461
180_12	k141_23184	14601	15737	+	1137	11	0.621829
180_13	k141_23184	15738	17093	-	1356	9	0.426601
180_14	k141_23184	17273	18400	+	1128	8	0.455848
181_1	k141_11617	2	742	-	741	1	0.0867402
181_2	k141_11617	803	2053	-	1251	2	0.102757
182_1	k141_2363	397	1722	+	1326	0	0
182_2	k141_2363	1746	2642	+	897	0	0
182_3	k141_2363	2639	3439	+	801	0	0
182_4	k141_2363	3436	3720	+	285	0	0
182_5	k141_2363	4361	5440	+	1080	0	0
182_6	k141_2363	5661	7259	+	1599	0	0
182_7	k141_2363	7256	7390	+	135	0	0
183_1	k141_23185	1	1197	+	1197	0	0
183_2	k141_23185	1212	1838	+	627	0	0
184_1	k141_39400	230	895	-	666	2	0.193017
185_1	k141_9316	2	376	+	375	0	0
185_2	k141_9316	479	4291	+	3813	69	1.16311
185_3	k141_9316	4330	8616	+	4287	75	1.12447
185_4	k141_9316	8825	9166	+	342	5	0.939686
185_5	k141_9316	9355	9768	+	414	3	0.465757
185_6	k141_9316	9917	10393	+	477	10	1.34747
185_7	k141_9316	10425	12542	+	2118	40	1.21387
185_8	k141_9316	12627	12932	+	306	2	0.420095
185_9	k141_9316	12954	13571	+	618	2	0.208008
185_10	k141_9316	13571	14197	+	627	6	0.615067
185_11	k141_9316	14219	14509	+	291	3	0.662624
185_12	k141_9316	14515	15336	+	822	9	0.703735
185_13	k141_9316	15359	15628	+	270	2	0.476107
185_14	k141_9316	15665	16075	+	411	5	0.781928
185_15	k141_9316	16082	16813	+	732	9	0.79026
186_1	k141_27849	118	234	-	117	0	0
186_2	k141_27849	221	385	-	165	0	0
186_3	k141_27849	354	806	-	453	0	0
186_4	k141_27849	796	1161	-	366	0	0
186_5	k141_27849	1164	1898	-	735	1	0.0874483
186_6	k141_27849	1898	2887	-	990	1	0.0649237
186_7	k141_27849	2899	4893	-	1995	0	0
186_8	k141_27849	4890	5177	-	288	0	0
186_9	k141_27849	5432	5983	-	552	0	0
186_10	k141_27849	5985	6236	-	252	0	0
186_11	k141_27849	6403	6885	+	483	0	0
186_12	k141_27849	6918	7130	+	213	0	0
186_13	k141_27849	7130	7387	+	258	0	0
186_14	k141_27849	7779	9122	-	1344	0	0
187_1	k141_32469	1	1884	-	1884	0	0
187_2	k141_32469	1907	3313	-	1407	0	0
187_3	k141_32469	3408	3827	-	420	0	0
187_4	k141_32469	3846	5654	-	1809	0	0
187_5	k141_32469	5668	7251	-	1584	0	0
188_1	k141_44020	2	118	-	117	2	1.09871
188_2	k141_44020	274	1854	+	1581	42	1.70748
188_3	k141_44020	1865	1987	-	123	3	1.56767
188_4	k141_44020	2104	3831	+	1728	34	1.26466
188_5	k141_44020	3880	5235	-	1356	26	1.2324
188_6	k141_44020	5252	7393	-	2142	29	0.870196
188_7	k141_44020	7662	9974	-	2313	44	1.22269
188_8	k141_44020	9994	12033	-	2040	34	1.07124
188_9	k141_44020	12046	15381	-	3336	50	0.963347
188_10	k141_44020	15467	15643	-	177	0	0
188_11	k141_44020	15911	18154	-	2244	8	0.229143
188_12	k141_44020	18166	20571	-	2406	12	0.320571
188_13	k141_44020	20642	23044	-	2403	18	0.481457
188_14	k141_44020	23081	25804	-	2724	13	0.306743
188_15	k141_44020	25884	25952	+	69	0	0
189_1	k141_27850	9	1049	-	1041	0	0
189_2	k141_27850	1049	1354	-	306	0	0
190_1	k141_39402	2	85	-	84	0	0
190_2	k141_39402	225	743	-	519	0	0
190_3	k141_39402	765	1130	-	366	0	0
190_4	k141_39402	1342	1515	-	174	0	0
190_5	k141_39402	1581	1961	-	381	0	0
191_1	k141_2365	2	1468	+	1467	0	0
191_2	k141_2365	1787	2506	+	720	0	0
191_3	k141_2365	2562	3005	+	444	0	0
191_4	k141_2365	3015	3680	+	666	0	0
192_1	k141_23191	1	321	-	321	0	0
192_2	k141_23191	521	1501	-	981	0	0
193_1	k141_27853	2	742	-	741	0	0
194_1	k141_20871	3	137	-	135	13	6.1894
194_2	k141_20871	963	2354	+	1392	73	3.37072
194_3	k141_20871	2826	3383	+	558	36	4.14674
194_4	k141_20871	3532	4704	+	1173	46	2.52057
194_5	k141_20871	4724	6262	+	1539	54	2.25525
194_6	k141_20871	6352	6897	+	546	22	2.58982
194_7	k141_20871	6993	8294	+	1302	54	2.66576
194_8	k141_20871	9041	10927	+	1887	81	2.759
194_9	k141_20871	11428	12648	-	1221	104	5.47465
194_10	k141_20871	12588	14636	-	2049	165	5.17584
194_11	k141_20871	14639	14848	-	210	21	6.42745
194_12	k141_20871	15999	17819	+	1821	104	3.67081
194_13	k141_20871	17888	17995	+	108	11	6.54648
194_14	k141_20871	18930	20525	-	1596	65	2.6177
194_15	k141_20871	20613	20813	+	201	12	3.83728
194_16	k141_20871	20928	21533	+	606	60	6.36381
194_17	k141_20871	22227	22874	+	648	33	3.27324
194_18	k141_20871	23135	23248	+	114	7	3.94668
194_19	k141_20871	23413	24453	+	1041	92	5.68036
194_20	k141_20871	24429	26174	+	1746	108	3.97574
194_21	k141_20871	26149	26412	+	264	17	4.13889
194_22	k141_20871	26489	27454	-	966	43	2.86108
195_1	k141_2366	3	392	-	390	0	0
195_2	k141_2366	659	1483	-	825	0	0
196_1	k141_44021	1	792	-	792	5	0.405773
196_2	k141_44021	794	1513	-	720	5	0.446351
196_3	k141_44021	1503	2021	-	519	2	0.247686
196_4	k141_44021	2158	2220	+	63	2	2.04046
197_1	k141_20874	3	302	+	300	0	0
197_2	k141_20874	299	502	+	204	0	0
197_3	k141_20874	495	680	+	186	0	0
197_4	k141_20874	894	1061	+	168	0	0
198_1	k141_39408	1	813	+	813	0	0
198_2	k141_39408	823	1071	+	249	0	0
199_1	k141_27857	1	1263	+	1263	0	0
200_1	k141_23197	1	315	-	315	0	0
200_2	k141_23197	334	1395	-	1062	0	0
201_1	k141_27861	2	1492	-	1491	6	0.25865
202_1	k141_32474	72	599	-	528	3073	374.082
202_2	k141_32474	612	3242	-	2631	18082	441.738
202_3	k141_32474	3312	4004	-	693	4340	402.527
202_4	k141_32474	4048	4554	-	507	3474	440.413
203_1	k141_9318	1	195	-	195	0	0
203_2	k141_9318	376	525	+	150	0	0
203_3	k141_9318	862	2259	+	1398	0	0
203_4	k141_9318	2389	3405	-	1017	0	0
203_5	k141_9318	3466	5046	-	1581	0	0
203_6	k141_9318	5275	5547	-	273	0	0
203_7	k141_9318	5596	6465	+	870	0	0
204_1	k141_20876	66	1352	-	1287	0	0
204_2	k141_20876	1474	2034	+	561	0	0
204_3	k141_20876	2031	2111	+	81	0	0
205_1	k141_13957	696	2192	+	1497	20	0.858711
205_2	k141_13957	2210	3592	+	1383	24	1.11539
205_3	k141_13957	3606	4202	+	597	2	0.215325
205_4	k141_13957	4181	5728	+	1548	15	0.622815
205_5	k141_13957	5822	6883	+	1062	6	0.363133
205_6	k141_13957	7015	8160	+	1146	10	0.56086
205_7	k141_13957	8229	8714	-	486	2	0.264504
205_8	k141_13957	8832	9686	+	855	9	0.676574
205_9	k141_13957	9784	11601	-	1818	21	0.742445
205_10	k141_13957	11933	12400	+	468	9	1.23605
205_11	k141_13957	12507	12626	+	120	0	0
206_1	k141_13958	149	1030	-	882	4	0.291494
206_2	k141_13958	1039	1425	-	387	2	0.332168
207_1	k141_16240	218	586	+	369	25	4.35464
207_2	k141_16240	583	858	+	276	4	0.931515
207_3	k141_16240	949	2382	-	1434	70	3.13753
207_4	k141_16240	2784	2951	-	168	25	9.56466
207_5	k141_16240	3146	3832	-	687	49	4.58435
207_6	k141_16240	4212	5546	-	1335	61	2.93689
207_7	k141_16240	6351	7289	+	939	46	3.1487
207_8	k141_16240	7933	9693	+	1761	55	2.00744
207_9	k141_16240	9765	13436	-	3672	120	2.10047
207_10	k141_16240	13534	14493	-	960	44	2.94591
207_11	k141_16240	14567	16543	-	1977	111	3.60874
207_12	k141_16240	17407	17853	-	447	15	2.15686
207_13	k141_16240	17853	19085	-	1233	45	2.34578
207_14	k141_16240	19270	20298	-	1029	36	2.24867
207_15	k141_16240	20309	21721	-	1413	57	2.59281
207_16	k141_16240	21724	22467	-	744	45	3.88757
208_1	k141_32479	171	413	-	243	0	0
208_2	k141_32479	511	1266	-	756	8	0.680154
209_1	k141_23202	3	203	+	201	0	0
209_2	k141_23202	187	1509	+	1323	0	0
209_3	k141_23202	2115	2828	+	714	0	0
210_1	k141_9321	2	778	+	777	0	0
210_2	k141_9321	1135	2253	+	1119	0	0
210_3	k141_9321	2424	2570	+	147	0	0
211_1	k141_20877	2	262	-	261	0	0
211_2	k141_20877	314	784	-	471	0	0
211_3	k141_20877	801	1700	-	900	0	0
211_4	k141_20877	1794	2549	-	756	0	0
211_5	k141_20877	2697	3377	+	681	0	0
211_6	k141_20877	3440	4573	-	1134	0	0
212_1	k141_39410	2	1048	+	1047	0	0
212_2	k141_39410	1118	2407	+	1290	0	0
212_3	k141_39410	2686	4206	-	1521	0	0
212_4	k141_39410	4216	5547	-	1332	0	0
212_5	k141_39410	5519	6967	-	1449	0	0
212_6	k141_39410	7066	7584	-	519	0	0
213_1	k141_32483	96	1007	-	912	5	0.352382
213_2	k141_32483	1031	1822	-	792	9	0.730392
214_1	k141_20878	49	1338	-	1290	0	0
215_1	k141_6953	1	846	+	846	1	0.0759746
215_2	k141_6953	936	1922	+	987	0	0
215_3	k141_6953	2110	2595	-	486	0	0
215_4	k141_6953	2886	3977	-	1092	0	0
215_5	k141_6953	4175	5842	+	1668	0	0
215_6	k141_6953	5880	7523	+	1644	1	0.0390964
215_7	k141_6953	7715	9460	+	1746	0	0
215_8	k141_6953	9661	11046	-	1386	1	0.0463741
215_9	k141_6953	11066	11890	-	825	1	0.0779085
215_10	k141_6953	12163	13014	+	852	0	0
215_11	k141_6953	13014	13364	+	351	0	0
215_12	k141_6953	13490	15487	-	1998	3	0.0965083
215_13	k141_6953	15497	17158	-	1662	2	0.077346
215_14	k141_6953	17188	17988	-	801	0	0
215_15	k141_6953	18004	20127	-	2124	3	0.0907832
215_16	k141_6953	20437	20724	-	288	1	0.223175
215_17	k141_6953	20739	21704	-	966	0	0
215_18	k141_6953	21838	23748	+	1911	1	0.033634
215_19	k141_6953	23759	25498	+	1740	0	0
215_20	k141_6953	25569	25889	+	321	1	0.200232
215_21	k141_6953	26101	28440	+	2340	0	0
215_22	k141_6953	28563	30662	-	2100	0	0
215_23	k141_6953	30882	34013	-	3132	1	0.0205219
215_24	k141_6953	34271	34741	+	471	0	0
215_25	k141_6953	34849	35697	+	849	0	0
215_26	k141_6953	35781	36371	+	591	0	0
215_27	k141_6953	36397	37011	+	615	0	0
215_28	k141_6953	37293	37751	-	459	1	0.140032
215_29	k141_6953	37748	39232	-	1485	0	0
215_30	k141_6953	39380	40306	-	927	0	0
216_1	k141_23209	1	690	-	690	0	0
216_2	k141_23209	777	1043	+	267	0	0
217_1	k141_39412	3	179	-	177	0	0
217_2	k141_39412	215	1210	-	996	2	0.129065
218_1	k141_32484	2	109	-	108	0	0
218_2	k141_32484	106	678	-	573	0	0
218_3	k141_32484	731	1615	-	885	0	0
219_1	k141_23211	21	1124	-	1104	0	0
220_1	k141_9325	3	1685	+	1683	0	0
220_2	k141_9325	1682	2842	-	1161	0	0
220_3	k141_9325	3072	3377	+	306	0	0
221_1	k141_23213	106	957	+	852	3	0.226319
221_2	k141_23213	944	1507	+	564	4	0.455848
222_1	k141_6956	1	1743	-	1743	0	0
222_2	k141_6956	1838	2707	-	870	0	0
223_1	k141_9327	517	1275	-	759	0	0
224_1	k141_39414	1	525	+	525	0	0
224_2	k141_39414	626	2059	+	1434	0	0
224_3	k141_39414	2067	2252	+	186	0	0
225_1	k141_6958	4	3228	-	3225	37	0.737413
225_2	k141_6958	3361	4341	+	981	7	0.458636
226_1	k141_6959	3	209	+	207	3	0.931515
226_2	k141_6959	1343	1423	+	81	13	10.3157
227_1	k141_25486	1	840	+	840	449	34.3563
227_2	k141_25486	1132	3834	+	2703	10409	247.515
227_3	k141_25486	4003	4197	+	195	408	134.482
227_4	k141_25486	4269	4745	+	477	1627	219.234
