# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_7_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_7/E6_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_7/E6_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_7/E6_2.bam	RPKG
141_2	k141_51139	197	1237	-	1041	12	0.0100471
142_1	k141_178870	1	606	-	606	7	0.0100678
142_2	k141_178870	681	1178	-	498	5	0.00875083
142_3	k141_178870	1434	1814	+	381	3	0.00686285
142_4	k141_178870	1801	2703	+	903	0	0
142_5	k141_178870	2678	3235	+	558	1	0.00156198
143_1	k141_89471	3	266	+	264	0	0
143_2	k141_89471	268	1050	+	783	1	0.00111313
144_1	k141_64	2	724	+	723	0	0
144_2	k141_64	780	1010	+	231	0	0
145_1	k141_76660	1	567	+	567	2	0.00307436
145_2	k141_76660	664	2334	-	1671	4	0.00208637
145_3	k141_76660	2336	2401	-	66	0	0
146_1	k141_191639	3	1970	-	1968	8	0.00354302
147_1	k141_89473	1	1053	-	1053	9	0.00744942
148_1	k141_140568	3	257	-	255	0	0
148_2	k141_140568	445	1227	+	783	0	0
149_1	k141_153323	2	3193	-	3192	70	0.0191136
149_2	k141_153323	3266	4252	-	987	31	0.0273749
149_3	k141_153323	4863	5243	+	381	5	0.0114381
150_1	k141_66	1	60	-	60	0	0
150_2	k141_66	79	1410	-	1332	2	0.00130868
151_1	k141_76663	1	1185	+	1185	3	0.00220654
152_1	k141_229943	1	1749	-	1749	94	0.0468432
153_1	k141_51140	3	398	-	396	0	0
153_2	k141_51140	355	546	-	192	0	0
153_3	k141_51140	588	1934	-	1347	3	0.00194116
153_4	k141_51140	1969	3054	-	1086	1	0.000802562
153_5	k141_51140	3097	3480	-	384	0	0
154_1	k141_12787	1	423	-	423	2	0.00412096
154_2	k141_12787	546	2132	-	1587	15	0.00823802
154_3	k141_12787	2132	3931	-	1800	18	0.00871582
154_4	k141_12787	4125	5387	+	1263	31	0.0213928
154_5	k141_12787	5428	6303	+	876	7	0.0069647
154_6	k141_12787	6327	7166	+	840	10	0.010376
154_7	k141_12787	7182	8267	+	1086	25	0.020064
154_8	k141_12787	8457	11042	+	2586	123	0.0414558
155_1	k141_67	95	1198	+	1104	39	0.0307896
156_1	k141_153326	2	280	+	279	12	0.0374874
156_2	k141_153326	285	872	+	588	5	0.00741141
156_3	k141_153326	949	1326	+	378	10	0.0230577
157_1	k141_178877	136	1356	+	1221	56	0.0399743
157_2	k141_178877	1353	1679	+	327	15	0.0399808
158_1	k141_204400	269	811	-	543	22	0.0353127
158_2	k141_204400	850	1782	-	933	30	0.0280252
158_3	k141_204400	1977	2429	+	453	16	0.0307844
158_4	k141_204400	2419	3762	+	1344	132	0.0856018
158_5	k141_204400	3837	5114	+	1278	66	0.0450113
158_6	k141_204400	5549	6175	+	627	29	0.0403124
158_7	k141_204400	6177	7034	+	858	53	0.053839
158_8	k141_204400	7113	7307	+	195	18	0.0804537
158_9	k141_204400	7570	10950	+	3381	174	0.0448552
158_10	k141_204400	11076	12062	+	987	107	0.0944876
158_11	k141_204400	12364	13752	+	1389	58	0.0363944
158_12	k141_204400	13779	14009	+	231	24	0.090554
158_13	k141_204400	14113	15657	+	1545	78	0.0440022
158_14	k141_204400	15667	16245	-	579	29	0.0436544
158_15	k141_204400	16487	16765	+	279	10	0.0312395
158_16	k141_204400	16752	17882	+	1131	50	0.0385315
158_17	k141_204400	17926	18402	+	477	54	0.0986697
158_18	k141_204400	18563	19147	-	585	34	0.0506561
158_19	k141_204400	19456	19776	-	321	33	0.0896019
159_1	k141_89476	2305	2547	+	243	164	0.588228
160_1	k141_229944	3	125	+	123	0	0
160_2	k141_229944	136	483	+	348	1	0.00250455
160_3	k141_229944	483	1166	+	684	1	0.00127424
160_4	k141_229944	1144	1560	+	417	0	0
160_5	k141_229944	1560	1772	+	213	0	0
160_6	k141_229944	1772	2032	+	261	0	0
160_7	k141_229944	2043	2279	+	237	0	0
161_1	k141_76665	2	412	-	411	8	0.0169651
161_2	k141_76665	826	1530	-	705	3	0.00370886
162_1	k141_242739	2	388	+	387	156	0.351335
162_2	k141_242739	385	1125	+	741	455	0.535182
163_1	k141_140576	1	327	+	327	0	0
163_2	k141_140576	363	812	+	450	0	0
163_3	k141_140576	862	1293	-	432	0	0
164_1	k141_115002	182	736	+	555	0	0
164_2	k141_115002	1332	1889	+	558	0	0
164_3	k141_115002	2143	3552	-	1410	3	0.00185443
164_4	k141_115002	3871	4308	+	438	0	0
164_5	k141_115002	4319	5743	+	1425	6	0.00366982
164_6	k141_115002	5934	6326	+	393	0	0
164_7	k141_115002	6525	7550	+	1026	4	0.00339798
164_8	k141_115002	7547	7807	+	261	0	0
164_9	k141_115002	8015	8416	+	402	2	0.00433623
164_10	k141_115002	8506	8937	-	432	0	0
164_11	k141_115002	9011	12670	-	3660	9	0.00214323
164_12	k141_115002	13030	14430	-	1401	10	0.00622114
164_13	k141_115002	14533	15831	-	1299	0	0
164_14	k141_115002	15836	16480	-	645	3	0.00405387
164_15	k141_115002	16610	17599	-	990	0	0
164_16	k141_115002	17732	19057	-	1326	0	0
165_1	k141_204402	1	1320	-	1320	80	0.0528232
166_1	k141_191652	1	726	-	726	38	0.04562
166_2	k141_191652	1081	1353	-	273	5	0.015963
167_1	k141_71	1	261	-	261	3	0.0100182
167_2	k141_71	315	596	-	282	7	0.021635
167_3	k141_71	583	762	-	180	0	0
167_4	k141_71	786	1802	-	1017	3	0.00257104
168_1	k141_178880	3	797	+	795	29	0.0317936
168_2	k141_178880	869	1699	-	831	12	0.012586
169_1	k141_217187	1	774	+	774	35	0.0394126
169_2	k141_217187	787	2124	+	1338	153	0.0996652
169_3	k141_217187	2197	2841	-	645	97	0.131075
169_4	k141_217187	2920	3915	-	996	118	0.10326
169_5	k141_217187	4005	5834	-	1830	173	0.0823955
169_6	k141_217187	6062	7066	+	1005	86	0.0745832
170_1	k141_242742	2	565	-	564	3	0.00463608
170_2	k141_242742	565	1335	-	771	0	0
171_1	k141_51148	3	1007	-	1005	13	0.0112742
172_1	k141_76670	26	727	-	702	2	0.00248314
172_2	k141_76670	772	1509	-	738	0	0
173_1	k141_115003	3	92	-	90	0	0
173_2	k141_115003	121	1284	-	1164	0	0
173_3	k141_115003	1442	2620	-	1179	0	0
174_1	k141_191653	3	1073	+	1071	38	0.0309245
174_2	k141_191653	1432	1743	-	312	115	0.321256
175_1	k141_89481	2	142	-	141	0	0
175_2	k141_89481	274	1071	+	798	14	0.0152909
175_3	k141_89481	1088	1870	+	783	11	0.0122444
176_1	k141_178882	1	393	+	393	1	0.00221777
176_2	k141_178882	428	1228	+	801	12	0.0130574
177_1	k141_127777	842	2086	-	1245	423	0.296128
177_2	k141_127777	2227	3600	-	1374	570	0.361573
177_3	k141_127777	3693	4448	-	756	256	0.295139
177_4	k141_127777	4478	4726	-	249	72	0.252024
177_5	k141_127777	4745	5761	-	1017	422	0.361659
177_6	k141_127777	5791	6846	-	1056	407	0.335922
177_7	k141_127777	6843	7052	-	210	45	0.186768
177_8	k141_127777	7056	9455	-	2400	856	0.310864
177_9	k141_127777	9452	10582	-	1131	303	0.233501
177_10	k141_127777	10583	11926	-	1344	449	0.291176
177_11	k141_127777	11920	12699	-	780	319	0.356455
177_12	k141_127777	12838	14064	-	1227	376	0.267086
177_13	k141_127777	14067	14603	-	537	193	0.31325
177_14	k141_127777	14672	15229	-	558	223	0.34832
177_15	k141_127777	15261	15662	-	402	172	0.372916
177_16	k141_127777	15676	18666	-	2991	1078	0.314131
177_17	k141_127777	19103	19444	-	342	142	0.361885
177_18	k141_127777	19883	20110	-	228	90	0.344046
177_19	k141_127777	20173	21141	-	969	373	0.335501
177_20	k141_127777	21398	21601	+	204	159	0.679321
178_1	k141_153337	1	237	+	237	4	0.0147102
178_2	k141_153337	256	1041	+	786	14	0.0155244
178_3	k141_153337	1054	1983	+	930	18	0.0168693
179_1	k141_140581	222	1322	-	1101	0	0
179_2	k141_140581	1337	1498	-	162	0	0
179_3	k141_140581	1644	2186	-	543	0	0
179_4	k141_140581	2183	2629	-	447	0	0
179_5	k141_140581	2665	3057	-	393	0	0
180_1	k141_74	2	1051	+	1050	6	0.00498047
180_2	k141_74	1089	1403	+	315	0	0
180_3	k141_74	1484	3070	+	1587	1	0.000549201
181_1	k141_204403	2	1921	+	1920	196	0.088974
181_2	k141_204403	1918	2676	+	759	85	0.097608
181_3	k141_204403	2693	4261	+	1569	138	0.0766592
182_1	k141_153338	3	488	-	486	6	0.0107603
182_2	k141_153338	595	1554	-	960	11	0.00998688
183_1	k141_76	1	1044	+	1044	4	0.0033394
184_1	k141_76676	2	1279	+	1278	89	0.060697
184_2	k141_76676	1320	1964	+	645	33	0.0445926
185_1	k141_127781	1	864	-	864	54	0.0544739
185_2	k141_127781	945	1064	-	120	2	0.0145264
185_3	k141_127781	1081	1644	-	564	63	0.0973576
185_4	k141_127781	1662	2351	-	690	65	0.0821056
186_1	k141_51149	203	1282	-	1080	43	0.0347019
186_2	k141_51149	1546	2205	+	660	19	0.025091
186_3	k141_51149	2251	2517	-	267	10	0.0326435
186_4	k141_51149	2655	4022	-	1368	34	0.0216621
186_5	k141_51149	4034	4303	-	270	14	0.0451932
187_1	k141_102255	156	1664	+	1509	11	0.00635348
187_2	k141_102255	1681	3330	+	1650	18	0.00950817
187_3	k141_102255	3623	4015	+	393	15	0.0332665
187_4	k141_102255	4192	5121	-	930	5	0.00468593
187_5	k141_102255	5118	5975	-	858	11	0.0111741
187_6	k141_102255	5987	7390	-	1404	24	0.0148988
187_7	k141_102255	7539	8759	-	1221	15	0.0107074
187_8	k141_102255	9139	10806	-	1668	15	0.00783797
187_9	k141_102255	10840	11301	-	462	0	0
187_10	k141_102255	11307	11480	-	174	1	0.00500909
188_1	k141_76677	3	473	-	471	12	0.0222059
188_2	k141_76677	517	882	-	366	6	0.0142882
188_3	k141_76677	896	1174	-	279	6	0.0187437
189_1	k141_178883	2	340	+	339	10	0.0257104
189_2	k141_178883	343	744	+	402	37	0.0802203
189_3	k141_178883	811	1440	-	630	22	0.0304362
189_4	k141_178883	1665	2735	+	1071	30	0.0244141
189_5	k141_178883	2764	3996	+	1233	68	0.0480678
189_6	k141_178883	4277	4537	+	261	8	0.0267152
190_1	k141_77	3	212	-	210	5	0.020752
190_2	k141_77	216	389	-	174	0	0
190_3	k141_77	409	1242	-	834	4	0.00418025
191_1	k141_153339	1	945	+	945	5	0.00461155
191_2	k141_153339	947	1258	+	312	5	0.0139677
191_3	k141_153339	1259	2371	+	1113	21	0.0164449
191_4	k141_153339	2373	2696	+	324	2	0.00538014
192_1	k141_115014	77	952	-	876	5	0.00497478
192_2	k141_115014	956	1387	-	432	1	0.00201755
193_1	k141_51152	2	301	+	300	0	0
193_2	k141_51152	407	1093	+	687	6	0.00761207
194_1	k141_89493	37	975	-	939	52	0.0482665
194_2	k141_89493	1591	1944	+	354	17	0.0418556
195_1	k141_102257	2	1468	+	1467	0	0
196_1	k141_76680	1	1386	-	1386	59	0.037102
197_1	k141_153341	2	577	-	576	1	0.00151316
197_2	k141_153341	709	1374	-	666	2	0.00261736
198_1	k141_102258	3	1058	+	1056	2	0.00165072
199_1	k141_242743	2	112	+	111	0	0
199_2	k141_242743	343	1491	+	1149	36	0.0273081
199_3	k141_242743	1543	2157	+	615	19	0.0269269
199_4	k141_242743	2154	2633	+	480	22	0.0399475
199_5	k141_242743	3651	4328	-	678	47	0.0604194
199_6	k141_242743	4651	4890	+	240	20	0.0726318
199_7	k141_242743	5072	5761	+	690	16	0.0202106
199_8	k141_242743	5767	7272	+	1506	42	0.0243071
199_9	k141_242743	7316	7921	+	606	16	0.0230121
199_10	k141_242743	7935	8270	+	336	20	0.0518799
200_1	k141_204410	3	938	+	936	1	0.000931178
200_2	k141_204410	980	2269	+	1290	6	0.00405387
201_1	k141_217201	2	163	+	162	17	0.0914623
201_2	k141_217201	445	684	-	240	115	0.417633
201_3	k141_217201	1000	1617	+	618	51	0.0719267
201_4	k141_217201	1680	1865	+	186	27	0.12652
201_5	k141_217201	1896	2111	+	216	39	0.157369
202_1	k141_178884	2	901	+	900	3	0.00290527
202_2	k141_178884	927	1970	+	1044	0	0
202_3	k141_178884	2002	3081	+	1080	2	0.00161404
203_1	k141_51154	145	1107	+	963	0	0
204_1	k141_76682	16	1632	+	1617	0	0
205_1	k141_153344	2	901	+	900	0	0
206_1	k141_83	3	482	+	480	8	0.0145264
206_2	k141_83	498	1496	+	999	13	0.0113419
206_3	k141_83	1493	1660	+	168	0	0
207_1	k141_89498	1	204	-	204	10	0.0427246
207_2	k141_89498	710	1120	-	411	28	0.0593779
208_1	k141_229950	1	408	-	408	37	0.0790405
208_2	k141_229950	454	1971	-	1518	77	0.0442107
208_3	k141_229950	1984	2964	-	981	32	0.0284308
208_4	k141_229950	3210	4163	-	954	44	0.0401988
208_5	k141_229950	4699	5622	+	924	69	0.0650857
208_6	k141_229950	5765	7507	-	1743	223	0.111511
208_7	k141_229950	7508	9310	-	1803	238	0.115051
208_8	k141_229950	9367	9813	-	447	56	0.109192
209_1	k141_102262	3	1229	+	1227	5	0.00355168
210_1	k141_127792	3	839	-	837	0	0
210_2	k141_127792	1013	1501	+	489	0	0
211_1	k141_51157	1	402	+	402	2	0.00433623
211_2	k141_51157	470	1135	+	666	5	0.00654341
212_1	k141_115018	3	293	+	291	13	0.0389367
212_2	k141_115018	351	2054	+	1704	107	0.0547296
213_1	k141_86	2	1027	-	1026	51	0.0433243
214_1	k141_229951	1	1419	-	1419	6	0.00368534
215_1	k141_76685	264	1142	-	879	7	0.00694093
215_2	k141_76685	1224	1520	-	297	0	0
216_1	k141_178888	3	662	+	660	0	0
216_2	k141_178888	653	1240	+	588	1	0.00148228
217_1	k141_89500	1	618	+	618	4	0.00564131
217_2	k141_89500	881	1465	+	585	9	0.013409
218_1	k141_242749	3	1043	+	1041	16	0.0133961
219_1	k141_102268	1	1014	-	1014	62	0.053292
220_1	k141_115022	1	456	-	456	0	0
220_2	k141_115022	464	1135	-	672	5	0.00648499
221_1	k141_204412	2	508	+	507	14	0.0240674
221_2	k141_204412	742	3153	-	2412	19	0.0068657
221_3	k141_204412	3460	4497	-	1038	33	0.0277093
221_4	k141_204412	4700	5221	-	522	0	0
222_1	k141_76689	2	1102	+	1101	9	0.00712465
223_1	k141_153351	1	1254	-	1254	9	0.00625537
223_2	k141_153351	1555	1686	-	132	0	0
224_1	k141_178891	224	688	-	465	2	0.00374874
224_2	k141_178891	730	1125	-	396	0	0
224_3	k141_178891	1184	1330	-	147	0	0
225_1	k141_127796	360	2927	+	2568	48	0.0162913
226_1	k141_140587	1	684	-	684	27	0.0344046
226_2	k141_140587	866	1369	-	504	3	0.00518799
226_3	k141_140587	1383	2000	-	618	1	0.00141033
226_4	k141_140587	2032	2400	-	369	3	0.00708603
226_5	k141_140587	2426	2698	-	273	1	0.00319261
226_6	k141_140587	2701	3438	-	738	5	0.00590503
226_7	k141_140587	3782	6448	+	2667	124	0.0405235
226_8	k141_140587	6735	7250	+	516	49	0.0827665
226_9	k141_140587	7331	8110	-	780	31	0.0346398
227_1	k141_102271	110	1579	+	1470	19	0.0112653
228_1	k141_90	1532	1726	+	195	182	0.813477
229_1	k141_51160	182	946	-	765	43	0.0489909
229_2	k141_51160	1106	1921	-	816	19	0.0202942
229_3	k141_51160	1921	2841	-	921	42	0.0397464
229_4	k141_51160	3006	3845	-	840	27	0.0280151
230_1	k141_229957	2	286	-	285	0	0
230_2	k141_229957	303	2438	-	2136	24	0.00979306
231_1	k141_153355	3	722	+	720	21	0.0254211
231_2	k141_153355	733	1212	+	480	15	0.0272369
232_1	k141_242752	3	1037	-	1035	0	0
232_2	k141_242752	1125	2207	-	1083	0	0
232_3	k141_242752	2208	3212	-	1005	0	0
233_1	k141_102272	2	1663	+	1662	41	0.0215011
234_1	k141_178896	258	1067	-	810	71	0.0763979
235_1	k141_127799	3	374	-	372	1	0.00234296
235_2	k141_127799	378	1289	-	912	8	0.00764546
236_1	k141_115027	406	1758	-	1353	96	0.0618418
236_2	k141_115027	1834	2076	+	243	17	0.0609749
237_1	k141_76691	1	615	-	615	6	0.00850324
237_2	k141_76691	633	1451	-	819	10	0.010642
237_3	k141_76691	1467	2372	-	906	1	0.000962011
237_4	k141_76691	2392	2865	-	474	0	0
238_1	k141_140592	1	1260	-	1260	14	0.00968425
239_1	k141_51161	3	440	-	438	10	0.0198991
239_2	k141_51161	446	772	-	327	10	0.0266539
239_3	k141_51161	809	1312	-	504	19	0.0328573
239_4	k141_51161	1326	2165	-	840	25	0.0259399
239_5	k141_51161	2180	2311	-	132	1	0.0066029
240_1	k141_115028	1	933	-	933	26	0.0242885
240_2	k141_115028	1145	1687	+	543	20	0.0321025
241_1	k141_76692	3	1064	-	1062	43	0.0352901
241_2	k141_76692	1130	1597	-	468	14	0.026073
242_1	k141_102276	1	309	-	309	8	0.0225652
242_2	k141_102276	306	1040	-	735	29	0.034389
242_3	k141_102276	1037	1156	-	120	9	0.0653687
242_4	k141_102276	1171	1662	-	492	42	0.0744034
242_5	k141_102276	1662	1799	-	138	10	0.0631581
243_1	k141_178899	1	168	+	168	0	0
243_2	k141_178899	249	986	-	738	0	0
243_3	k141_178899	1075	2037	-	963	0	0
244_1	k141_166096	405	581	+	177	16	0.0787871
244_2	k141_166096	660	2258	+	1599	75	0.040881
244_3	k141_166096	2432	3631	+	1200	57	0.0414002
244_4	k141_166096	3781	4815	+	1035	32	0.0269475
244_5	k141_166096	4874	5683	+	810	16	0.0172164
244_6	k141_166096	5751	6542	+	792	29	0.031914
244_7	k141_166096	6586	7155	+	570	24	0.0366982
244_8	k141_166096	7175	7969	+	795	50	0.0548165
244_9	k141_166096	8150	9382	+	1233	72	0.0508953
244_10	k141_166096	9640	10428	+	789	53	0.0585473
244_11	k141_166096	10580	11488	-	909	39	0.0373946
244_12	k141_166096	11787	12629	+	843	36	0.0372206
244_13	k141_166096	12759	14684	+	1926	76	0.0343927
244_14	k141_166096	14913	15797	+	885	37	0.036439
244_15	k141_166096	15818	17017	+	1200	79	0.0573792
244_16	k141_166096	17297	18655	+	1359	44	0.028219
244_17	k141_166096	18836	19597	-	762	21	0.02402
244_18	k141_166096	19866	20744	-	879	18	0.0178481
244_19	k141_166096	20784	22781	-	1998	71	0.0309721
244_20	k141_166096	23246	24682	+	1437	75	0.0454897
244_21	k141_166096	24697	25452	+	756	23	0.0265164
244_22	k141_166096	25480	25848	+	369	10	0.0236201
244_23	k141_166096	25865	27013	+	1149	78	0.0591675
244_24	k141_166096	27156	28568	+	1413	91	0.0561316
244_25	k141_166096	28680	30140	+	1461	53	0.031618
244_26	k141_166096	30295	30966	+	672	47	0.0609589
244_27	k141_166096	31155	32033	+	879	30	0.0297468
244_28	k141_166096	32014	33090	+	1077	41	0.03318
244_29	k141_166096	33238	33984	+	747	30	0.0350033
244_30	k141_166096	34125	34904	+	780	30	0.0335224
244_31	k141_166096	34926	35636	+	711	21	0.0257429
244_32	k141_166096	35700	36662	+	963	28	0.025342
244_33	k141_166096	36699	37730	+	1032	31	0.0261812
244_34	k141_166096	37876	38502	+	627	16	0.0222413
244_35	k141_166096	38739	39245	+	507	12	0.0206292
244_36	k141_166096	39330	40262	+	933	29	0.027091
245_1	k141_89515	2	895	-	894	0	0
245_2	k141_89515	895	1089	-	195	0	0
246_1	k141_140596	16	1221	+	1206	4	0.00289082
247_1	k141_127803	621	1103	-	483	24	0.0433084
247_2	k141_127803	1206	1805	-	600	11	0.015979
248_1	k141_217203	162	1235	-	1074	121	0.098195
248_2	k141_217203	1472	2431	+	960	115	0.104408
248_3	k141_217203	2579	2710	+	132	7	0.0462203
248_4	k141_217203	2652	3908	+	1257	155	0.107474
248_5	k141_217203	3972	4796	+	825	106	0.111985
248_6	k141_217203	5029	5169	+	141	9	0.0556329
248_7	k141_217203	5147	8302	+	3156	238	0.0657277
248_8	k141_217203	8456	8902	-	447	41	0.0799438
248_9	k141_217203	8943	9287	-	345	43	0.108632
248_10	k141_217203	9390	10490	-	1101	74	0.0585805
249_1	k141_102277	2	1552	-	1551	7	0.00393364
250_1	k141_178902	1	612	+	612	10	0.0142415
250_2	k141_178902	617	1384	+	768	0	0
251_1	k141_204413	3	1028	-	1026	376	0.31941
251_2	k141_204413	1025	1750	-	726	282	0.338548
251_3	k141_204413	1747	2358	-	612	255	0.363159
251_4	k141_204413	2545	3513	+	969	527	0.474018
251_5	k141_204413	3789	4538	-	750	317	0.368389
251_6	k141_204413	4477	6198	-	1722	1064	0.538539
251_7	k141_204413	6174	6479	-	306	217	0.618083
251_8	k141_204413	6479	6793	-	315	222	0.614258
251_9	k141_204413	6938	7168	-	231	117	0.441451
251_10	k141_204413	7343	7432	+	90	5	0.0484212
252_1	k141_229970	3	1133	+	1131	10	0.0077063
252_2	k141_229970	1172	1372	-	201	0	0
253_1	k141_191679	3	302	-	300	0	0
253_2	k141_191679	352	942	-	591	12	0.0176971
253_3	k141_191679	960	1217	+	258	9	0.030404
253_4	k141_191679	1286	1852	+	567	9	0.0138346
253_5	k141_191679	1904	2704	+	801	24	0.0261148
253_6	k141_191679	2717	3490	+	774	48	0.0540516
253_7	k141_191679	3646	5523	+	1878	55	0.0255256
253_8	k141_191679	5569	6381	+	813	26	0.0278735
253_9	k141_191679	6378	8240	+	1863	46	0.0215205
253_10	k141_191679	8439	9524	-	1086	11	0.00882818
253_11	k141_191679	9741	9863	-	123	1	0.00708603
254_1	k141_242756	2	418	+	417	25	0.0522531
254_2	k141_242756	387	1064	+	678	77	0.098985
254_3	k141_242756	1057	1878	+	822	82	0.0869462
254_4	k141_242756	1884	3248	-	1365	136	0.086839
254_5	k141_242756	3541	4854	+	1314	147	0.0975058
255_1	k141_89521	2	610	+	609	20	0.0286234
255_2	k141_89521	676	825	-	150	17	0.0987793
255_3	k141_89521	974	1048	+	75	11	0.127832
256_1	k141_92	1	660	-	660	37	0.0488614
256_2	k141_92	617	1624	-	1008	91	0.0786845
256_3	k141_92	1741	4341	+	2601	293	0.0981828
256_4	k141_92	4384	5238	+	855	65	0.0662606
256_5	k141_92	5588	6262	-	675	79	0.102007
257_1	k141_76699	3	545	-	543	1	0.00160512
257_2	k141_76699	538	813	-	276	6	0.0189474
257_3	k141_76699	990	1415	+	426	0	0
258_1	k141_217207	3	827	+	825	42	0.0443715
258_2	k141_217207	972	2327	+	1356	64	0.0411366
258_3	k141_217207	2383	2463	+	81	2	0.0215205
259_1	k141_127812	2	1144	-	1143	0	0
259_2	k141_127812	1229	1429	-	201	1	0.00433623
260_1	k141_76700	3	248	+	246	0	0
260_2	k141_76700	394	1149	+	756	0	0
261_1	k141_51163	1	684	-	684	15	0.0191136
261_2	k141_51163	959	3058	+	2100	41	0.0170166
261_3	k141_51163	3098	5026	+	1929	24	0.0108439
261_4	k141_51163	5099	5836	+	738	1	0.00118101
262_1	k141_102285	3	272	-	270	8	0.0258247
262_2	k141_102285	480	665	+	186	11	0.0515452
262_3	k141_102285	725	1666	+	942	81	0.074945
263_1	k141_94	2	1099	-	1098	10	0.00793791
263_2	k141_94	1069	1620	-	552	4	0.00631581
264_1	k141_217209	1	63	-	63	0	0
264_2	k141_217209	105	731	+	627	22	0.0305818
264_3	k141_217209	755	1078	+	324	11	0.0295908
265_1	k141_191686	1	291	+	291	0	0
265_2	k141_191686	395	1048	+	654	0	0
266_1	k141_96	3	1409	-	1407	7	0.00433623
267_1	k141_140603	50	853	+	804	86	0.0932289
267_2	k141_140603	1438	3000	-	1563	156	0.0869909
267_3	k141_140603	3022	5118	-	2097	155	0.0644231
268_1	k141_229976	285	1964	-	1680	41	0.0212708
268_2	k141_229976	2063	2311	-	249	0	0
268_3	k141_229976	2298	3941	-	1644	55	0.0291588
269_1	k141_127813	1	849	+	849	128	0.131405
269_2	k141_127813	1044	1913	+	870	55	0.0551
269_3	k141_127813	2302	3660	+	1359	74	0.0474592
269_4	k141_127813	3536	3808	-	273	23	0.07343
270_1	k141_102286	2	1648	+	1647	7	0.00370436
270_2	k141_102286	1671	2660	+	990	3	0.00264116
270_3	k141_102286	2679	3500	+	822	0	0
271_1	k141_191688	1	342	-	342	0	0
271_2	k141_191688	965	1420	+	456	6	0.0114682
271_3	k141_191688	1878	2408	+	531	7	0.0114898
272_1	k141_12788	105	1031	-	927	234	0.220011
272_2	k141_12788	988	1821	-	834	131	0.136903
272_3	k141_12788	1821	2690	-	870	310	0.310564
272_4	k141_12788	3169	4266	-	1098	425	0.337361
272_5	k141_12788	4342	4542	-	201	58	0.251501
272_6	k141_12788	4675	5487	-	813	215	0.230492
272_7	k141_12788	5478	6152	-	675	238	0.307313
272_8	k141_12788	6221	6448	-	228	79	0.301996
272_9	k141_12788	6825	7295	-	471	170	0.314584
272_10	k141_12788	7610	7774	-	165	43	0.22714
272_11	k141_12788	7777	8433	-	657	104	0.137967
272_12	k141_12788	8709	9092	-	384	73	0.165691
272_13	k141_12788	9447	10508	-	1062	252	0.206816
272_14	k141_12788	10798	11799	+	1002	247	0.214851
272_15	k141_12788	11857	14043	-	2187	413	0.164592
272_16	k141_12788	14150	15043	+	894	170	0.165737
272_17	k141_12788	15142	16071	+	930	261	0.244605
272_18	k141_12788	16068	17168	+	1101	281	0.222447
272_19	k141_12788	17620	18951	+	1332	228	0.14919
272_20	k141_12788	19025	19918	+	894	124	0.120891
272_21	k141_12788	19934	20806	+	873	201	0.200674
272_22	k141_12788	20836	21525	+	690	139	0.17558
272_23	k141_12788	21634	22323	+	690	140	0.176843
272_24	k141_12788	22385	23632	+	1248	278	0.194151
272_25	k141_12788	23645	24526	+	882	177	0.174909
272_26	k141_12788	24665	25210	+	546	128	0.204327
272_27	k141_12788	25233	25424	+	192	51	0.231514
272_28	k141_12788	25679	26014	+	336	111	0.287933
272_29	k141_12788	26264	26761	-	498	159	0.278276
272_30	k141_12788	26742	28247	-	1506	366	0.211819
272_31	k141_12788	28463	30562	-	2100	409	0.169751
272_32	k141_12788	30651	31370	-	720	231	0.279633
273_1	k141_204418	87	2438	+	2352	126	0.0466919
273_2	k141_204418	2451	3938	+	1488	58	0.033973
273_3	k141_204418	3935	5041	+	1107	25	0.0196834
274_1	k141_89524	2	763	+	762	5	0.00571904
274_2	k141_89524	1186	3018	+	1833	9	0.00427945
274_3	k141_89524	2997	3344	+	348	2	0.00500909
274_4	k141_89524	3360	5132	+	1773	31	0.0152392
275_1	k141_178914	136	426	-	291	2	0.00599026
275_2	k141_178914	898	1509	-	612	17	0.0242106
275_3	k141_178914	1467	1673	-	207	36	0.15158
276_1	k141_100	3	728	+	726	7	0.00840369
276_2	k141_100	977	1051	+	75	1	0.0116211
277_1	k141_102288	1	1353	-	1353	0	0
278_1	k141_242760	65	577	+	513	38	0.0645616
278_2	k141_242760	839	1552	+	714	64	0.078125
278_3	k141_242760	1567	2616	+	1050	74	0.0614258
278_4	k141_242760	2708	3178	+	471	22	0.0407108
278_5	k141_242760	3175	4998	+	1824	113	0.053996
278_6	k141_242760	5088	5303	+	216	6	0.0242106
278_7	k141_242760	5345	6211	+	867	55	0.0552907
278_8	k141_242760	6254	6631	+	378	25	0.0576443
279_1	k141_166120	70	444	-	375	5	0.0116211
279_2	k141_166120	926	1096	-	171	0	0
280_1	k141_12791	3	1064	+	1062	0	0
280_2	k141_12791	1079	1561	+	483	3	0.00541355
281_1	k141_102289	1	351	+	351	0	0
281_2	k141_102289	365	1276	+	912	0	0
