# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_11_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_11/J21_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_11/J21_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_11/J21_2.bam	RPKG
136_4	k141_135715	1544	3070	-	1527	0	0
136_5	k141_135715	3060	4004	-	945	9	0.00963007
136_6	k141_135715	4023	6011	-	1989	1	0.000508375
136_7	k141_135715	6023	6466	-	444	0	0
136_8	k141_135715	6877	7479	-	603	6	0.0100613
137_1	k141_50910	2	139	-	138	0	0
137_2	k141_50910	1218	3089	-	1872	15	0.00810223
137_3	k141_50910	3080	5086	-	2007	24	0.0120916
137_4	k141_50910	5106	5993	-	888	4	0.00455476
137_5	k141_50910	6002	7051	-	1050	1	0.000963007
137_6	k141_50910	7387	7614	-	228	0	0
137_7	k141_50910	7620	7862	-	243	4	0.0166446
137_8	k141_50910	8070	8771	-	702	20	0.0288079
138_1	k141_152674	3	2348	-	2346	23	0.00991331
139_1	k141_288340	3	1157	-	1155	0	0
140_1	k141_271356	185	751	-	567	797	1.42133
140_2	k141_271356	1136	2779	-	1644	1942	1.19445
140_3	k141_271356	2846	3133	-	288	558	1.95912
140_4	k141_271356	3643	3951	+	309	484	1.58382
140_5	k141_271356	3977	4258	+	282	391	1.402
140_6	k141_271356	4480	4878	+	399	521	1.32033
140_7	k141_271356	4904	6010	+	1107	1574	1.43773
140_8	k141_271356	6362	7510	+	1149	1706	1.50134
140_9	k141_271356	7571	8542	+	972	1592	1.65613
141_1	k141_33940	2	100	-	99	0	0
141_2	k141_33940	536	1549	+	1014	11	0.0109692
141_3	k141_33940	1552	1827	+	276	0	0
142_1	k141_50914	37	441	-	405	6	0.0149801
142_2	k141_50914	463	1332	-	870	9	0.0104603
143_1	k141_135716	1	402	-	402	9	0.0226379
143_2	k141_135716	414	2096	-	1683	11	0.00660887
144_1	k141_101779	3	4685	+	4683	0	0
145_1	k141_186615	3	422	-	420	0	0
145_2	k141_186615	443	805	-	363	0	0
145_3	k141_186615	881	1426	-	546	0	0
145_4	k141_186615	1435	2148	-	714	0	0
145_5	k141_186615	2150	2473	-	324	0	0
146_1	k141_254430	3	104	-	102	0	0
146_2	k141_254430	434	1450	+	1017	5	0.00497128
146_3	k141_254430	1594	2805	+	1212	2	0.00166858
146_4	k141_254430	2970	3719	+	750	0	0
146_5	k141_254430	3885	5447	+	1563	0	0
146_6	k141_254430	5558	7096	+	1539	1	0.000657023
147_1	k141_33945	3	1154	+	1152	0	0
148_1	k141_203574	22	366	-	345	0	0
148_2	k141_203574	573	1022	-	450	0	0
149_1	k141_101783	3	1175	+	1173	4	0.00344811
149_2	k141_101783	1162	1599	+	438	0	0
150_1	k141_271357	3	1241	-	1239	0	0
150_2	k141_271357	1263	1955	-	693	0	0
150_3	k141_271357	2518	3657	+	1140	0	0
151_1	k141_288351	2	445	-	444	0	0
151_2	k141_288351	465	1529	-	1065	0	0
151_3	k141_288351	1551	2816	-	1266	0	0
152_1	k141_101786	3	1298	-	1296	5	0.00390107
153_1	k141_135720	1	423	-	423	0	0
153_2	k141_135720	571	1647	+	1077	0	0
153_3	k141_135720	1681	2565	-	885	0	0
153_4	k141_135720	2566	3195	-	630	0	0
153_5	k141_135720	3199	3765	-	567	0	0
154_1	k141_220497	151	1278	-	1128	42	0.0376495
154_2	k141_220497	1320	1583	-	264	9	0.0344713
154_3	k141_220497	1852	3315	-	1464	93	0.0642334
154_4	k141_220497	3441	3623	+	183	3	0.0165764
154_5	k141_220497	3651	4973	-	1323	61	0.0466218
154_6	k141_220497	4995	7121	-	2127	103	0.0489653
154_7	k141_220497	7731	8048	-	318	12	0.0381569
154_8	k141_220497	8082	8492	-	411	15	0.0369036
154_9	k141_220497	8473	9009	-	537	15	0.0282446
154_10	k141_220497	9263	10162	+	900	39	0.0438168
154_11	k141_220497	10341	11153	+	813	37	0.0460182
154_12	k141_220497	11168	11629	+	462	19	0.0415844
154_13	k141_220497	11691	13028	+	1338	80	0.0604579
154_14	k141_220497	13141	14586	+	1446	94	0.0657322
154_15	k141_220497	14595	17111	-	2517	137	0.0550372
154_16	k141_220497	17108	18445	-	1338	44	0.0332518
154_17	k141_220497	18459	22724	-	4266	222	0.05262
154_18	k141_220497	22773	24434	-	1662	63	0.0383291
154_19	k141_220497	24525	24764	-	240	13	0.054771
154_20	k141_220497	24731	25477	-	747	25	0.0338406
154_21	k141_220497	25437	26075	-	639	29	0.0458898
154_22	k141_220497	26162	26704	-	543	27	0.0502786
154_23	k141_220497	26710	27822	-	1113	46	0.0417909
154_24	k141_220497	27819	28838	-	1020	46	0.0456012
154_25	k141_220497	28873	29112	-	240	8	0.0337053
154_26	k141_220497	29173	29586	-	414	10	0.0244241
154_27	k141_220497	29605	30921	-	1317	51	0.0391564
155_1	k141_169640	3	329	-	327	6	0.0185534
155_2	k141_169640	342	545	-	204	5	0.0247833
155_3	k141_169640	558	1241	-	684	3	0.0044349
155_4	k141_169640	1403	2110	-	708	7	0.00999732
155_5	k141_169640	2107	2952	-	846	8	0.00956178
155_6	k141_169640	2949	3944	-	996	10	0.0101522
155_7	k141_169640	3955	4833	-	879	7	0.00805245
155_8	k141_169640	4931	5086	-	156	2	0.0129636
155_9	k141_169640	5083	6159	-	1077	5	0.00469433
155_10	k141_169640	6282	6494	-	213	0	0
155_11	k141_169640	6834	7847	+	1014	4	0.00398879
155_12	k141_169640	7844	8629	+	786	18	0.0231563
155_13	k141_169640	8622	9332	+	711	13	0.0184881
155_14	k141_169640	9329	10432	+	1104	17	0.0155704
155_15	k141_169640	10489	11457	+	969	14	0.0146091
155_16	k141_169640	11438	11971	+	534	0	0
155_17	k141_169640	12131	15442	+	3312	16	0.00488482
155_18	k141_169640	15435	18995	+	3561	35	0.00993837
156_1	k141_186627	3	686	-	684	12	0.0177396
156_2	k141_186627	711	1196	-	486	8	0.0166446
156_3	k141_186627	1207	1512	-	306	3	0.00991331
157_1	k141_203585	85	1062	-	978	0	0
157_2	k141_203585	1132	1698	-	567	0	0
158_1	k141_220500	2	787	-	786	0	0
158_2	k141_220500	869	1249	-	381	0	0
159_1	k141_135721	1	903	+	903	6	0.00671866
159_2	k141_135721	917	1768	+	852	7	0.00830763
159_3	k141_135721	1804	2106	+	303	0	0
160_1	k141_101793	2	205	-	204	0	0
160_2	k141_101793	207	1139	-	933	2	0.00216754
161_1	k141_288359	2	310	-	309	4	0.0130894
161_2	k141_288359	304	843	-	540	22	0.0411953
161_3	k141_288359	1387	1500	+	114	5	0.044349
162_1	k141_203586	2	148	-	147	0	0
162_2	k141_203586	182	1654	-	1473	19	0.0130428
162_3	k141_203586	1781	2734	-	954	16	0.0169586
162_4	k141_203586	2738	3445	-	708	10	0.0142819
163_1	k141_186629	2	718	+	717	2	0.00282052
163_2	k141_186629	750	1667	+	918	7	0.00771035
163_3	k141_186629	1689	2300	+	612	0	0
163_4	k141_186629	2889	3536	+	648	0	0
164_1	k141_305284	1	918	-	918	33	0.0363488
164_2	k141_305284	1279	1707	+	429	4	0.00942804
164_3	k141_305284	1743	3167	-	1425	21	0.0149013
164_4	k141_305284	3142	3945	-	804	28	0.0352144
164_5	k141_305284	4107	5087	-	981	7	0.00721519
164_6	k141_305284	5102	6616	-	1515	37	0.0246949
164_7	k141_305284	6679	7659	-	981	20	0.0206148
164_8	k141_305284	8554	9057	+	504	5	0.0100313
164_9	k141_305284	9500	11062	+	1563	19	0.0122917
164_10	k141_305284	11111	11308	-	198	10	0.0510686
165_1	k141_118755	51	155	-	105	0	0
165_2	k141_118755	221	1918	-	1698	4	0.002382
165_3	k141_118755	2308	2811	-	504	3	0.0060188
165_4	k141_118755	2839	3705	-	867	1	0.00116627
165_5	k141_118755	3738	5162	-	1425	11	0.00780543
165_6	k141_118755	5214	6419	-	1206	12	0.0100613
165_7	k141_118755	6611	7243	-	633	5	0.00798703
165_8	k141_118755	7573	7704	+	132	0	0
165_9	k141_118755	7771	8679	-	909	6	0.00667431
165_10	k141_118755	8700	10142	-	1443	1	0.000700733
165_11	k141_118755	10153	11019	-	867	2	0.00233254
165_12	k141_118755	11003	12010	-	1008	6	0.0060188
165_13	k141_118755	12233	12643	-	411	1	0.00246024
166_1	k141_169650	3	305	-	303	362	1.20805
166_2	k141_169650	315	998	-	684	1513	2.23667
166_3	k141_169650	1014	1250	-	237	289	1.23302
167_1	k141_220509	3	1571	+	1569	14	0.00902244
167_2	k141_220509	1604	1960	+	357	2	0.00566475
167_3	k141_220509	1960	2148	+	189	4	0.0214002
168_1	k141_101798	189	1928	+	1740	0	0
169_1	k141_254431	3	143	-	141	0	0
169_2	k141_254431	411	1223	+	813	9	0.0111936
169_3	k141_254431	1227	1916	-	690	2	0.00293089
169_4	k141_254431	2123	4384	-	2262	10	0.00447019
169_5	k141_254431	4616	5569	+	954	1	0.00105991
169_6	k141_254431	5457	6356	-	900	0	0
169_7	k141_254431	6424	7245	-	822	0	0
169_8	k141_254431	7289	8281	-	993	0	0
169_9	k141_254431	8391	9011	+	621	0	0
169_10	k141_254431	9051	9296	+	246	0	0
169_11	k141_254431	9339	9830	-	492	0	0
170_1	k141_135731	2	853	-	852	0	0
170_2	k141_135731	1017	1322	+	306	0	0
170_3	k141_135731	1319	1759	+	441	0	0
171_1	k141_220510	1	1440	-	1440	0	0
172_1	k141_203589	3	188	-	186	10	0.0543633
172_2	k141_203589	406	606	+	201	22	0.110674
172_3	k141_203589	676	1008	+	333	41	0.124497
172_4	k141_203589	1109	1372	+	264	10	0.0383014
172_5	k141_203589	1466	1660	+	195	10	0.0518542
172_6	k141_203589	2070	2318	+	249	12	0.0487305
173_1	k141_101801	1	1005	+	1005	0	0
174_1	k141_186630	1	102	+	102	0	0
174_2	k141_186630	138	1103	-	966	0	0
174_3	k141_186630	1375	3138	-	1764	0	0
174_4	k141_186630	3238	3759	-	522	1	0.00193708
175_1	k141_169656	3	1004	-	1002	24	0.0242193
175_2	k141_169656	1343	2221	-	879	14	0.0161049
176_1	k141_152686	3	800	-	798	20	0.0253423
176_2	k141_152686	1003	1857	+	855	20	0.0236528
176_3	k141_152686	2508	3257	+	750	26	0.0350535
176_4	k141_152686	3261	4418	+	1158	35	0.0305618
176_5	k141_152686	4546	5349	+	804	23	0.0289262
176_6	k141_152686	5386	6648	+	1263	25	0.020015
176_7	k141_152686	6702	7934	+	1233	48	0.0393638
176_8	k141_152686	7921	8355	+	435	16	0.037192
176_9	k141_152686	8435	9853	+	1419	56	0.0399047
176_10	k141_152686	10137	10277	+	141	4	0.0286853
176_11	k141_152686	10466	11236	+	771	22	0.0288527
176_12	k141_152686	11181	11435	+	255	4	0.0158613
176_13	k141_152686	11446	12195	+	750	2	0.00269642
176_14	k141_152686	12202	12480	+	279	9	0.032618
176_15	k141_152686	12497	12694	+	198	0	0
177_1	k141_118759	1	585	+	585	0	0
177_2	k141_118759	598	1632	+	1035	0	0
177_3	k141_118759	1799	2416	+	618	0	0
177_4	k141_118759	2427	2858	+	432	0	0
177_5	k141_118759	3007	3156	+	150	0	0
178_1	k141_203592	2	451	+	450	0	0
178_2	k141_203592	518	1294	-	777	0	0
179_1	k141_135733	3	95	+	93	0	0
179_2	k141_135733	85	366	+	282	0	0
179_3	k141_135733	382	1161	+	780	0	0
179_4	k141_135733	1167	1553	+	387	0	0
179_5	k141_135733	1504	2268	-	765	0	0
180_1	k141_50923	2	139	-	138	3	0.0219817
180_2	k141_50923	488	1258	-	771	9	0.0118034
180_3	k141_50923	1304	1732	+	429	6	0.0141421
180_4	k141_50923	1768	2409	+	642	13	0.0204752
180_5	k141_50923	2389	2814	-	426	2	0.00474722
180_6	k141_50923	2824	4116	-	1293	13	0.0101663
180_7	k141_50923	4162	4482	-	321	7	0.0220502
180_8	k141_50923	4571	5269	+	699	2	0.00289316
180_9	k141_50923	5310	5813	-	504	5	0.0100313
180_10	k141_50923	6103	7326	+	1224	18	0.01487
180_11	k141_50923	7328	8002	+	675	5	0.00749006
180_12	k141_50923	8034	8822	+	789	6	0.00768941
180_13	k141_50923	8887	9930	+	1044	12	0.0116225
180_14	k141_50923	10079	11782	+	1704	31	0.0183955
180_15	k141_50923	11828	12787	+	960	10	0.0105329
180_16	k141_50923	12790	13416	+	627	17	0.0274158
181_1	k141_152688	233	871	-	639	1	0.00158241
182_1	k141_33946	1	2811	-	2811	36	0.0129497
182_2	k141_33946	2812	5934	-	3123	89	0.0288162
182_3	k141_33946	5934	7184	-	1251	47	0.0379891
182_4	k141_33946	7531	9069	+	1539	32	0.0210247
182_5	k141_33946	9258	10019	+	762	17	0.0225586
182_6	k141_33946	10050	10823	+	774	10	0.0130641
182_7	k141_33946	10888	11580	+	693	14	0.0204274
182_8	k141_33946	11577	12302	+	726	19	0.0264628
182_9	k141_33946	12303	12758	-	456	9	0.0199571
182_10	k141_33946	12773	13891	+	1119	26	0.0234943
182_11	k141_33946	14129	14230	+	102	0	0
183_1	k141_32	50	1705	+	1656	18	0.0109908
183_2	k141_32	2017	3000	+	984	5	0.005138
183_3	k141_32	2976	4586	+	1611	3	0.00188298
183_4	k141_32	4570	5271	+	702	1	0.0014404
183_5	k141_32	5258	6025	-	768	4	0.00526645
183_6	k141_32	6154	6999	-	846	0	0
183_7	k141_32	7337	9046	+	1710	7	0.00413924
183_8	k141_32	9057	10559	+	1503	7	0.00470932
183_9	k141_32	10633	11328	+	696	0	0
183_10	k141_32	11486	13843	+	2358	4	0.00171528
183_11	k141_32	14031	16937	+	2907	26	0.00904372
183_12	k141_32	16950	17609	+	660	7	0.0107244
183_13	k141_32	17691	18230	-	540	3	0.00561754
183_14	k141_32	18399	19754	-	1356	6	0.00447415
183_15	k141_32	20077	21702	+	1626	10	0.00621868
183_16	k141_32	21692	22390	+	699	1	0.00144658
183_17	k141_32	22421	23248	-	828	5	0.00610602
183_18	k141_32	23469	25835	+	2367	12	0.00512627
183_19	k141_32	25889	27175	+	1287	9	0.00707103
183_20	k141_32	27297	28277	+	981	7	0.00721519
183_21	k141_32	28274	29095	+	822	6	0.00738071
183_22	k141_32	29098	29475	+	378	3	0.00802506
183_23	k141_32	29479	30327	+	849	1	0.001191
183_24	k141_32	30368	30847	-	480	4	0.00842631
183_25	k141_32	31045	32910	-	1866	7	0.0037932
183_26	k141_32	32903	33436	-	534	1	0.00189355
183_27	k141_32	33586	33819	-	234	0	0
183_28	k141_32	34207	37431	-	3225	12	0.00376245
183_29	k141_32	37449	37685	-	237	0	0
184_1	k141_186633	2	1195	+	1194	0	0
185_1	k141_118762	2	169	-	168	0	0
185_2	k141_118762	510	1016	-	507	0	0
186_1	k141_220519	96	1181	+	1086	4	0.00372434
187_1	k141_101804	3	122	+	120	0	0
187_2	k141_101804	338	1006	-	669	0	0
187_3	k141_101804	2779	2967	+	189	3	0.0160501
188_1	k141_169659	3	749	-	747	0	0
188_2	k141_169659	1284	2147	+	864	0	0
188_3	k141_169659	2153	2473	+	321	0	0
189_1	k141_33947	2	790	-	789	0	0
189_2	k141_33947	826	2052	-	1227	0	0
190_1	k141_50927	1	645	+	645	11	0.0172446
190_2	k141_50927	636	1616	+	981	11	0.0113382
190_3	k141_50927	1656	1886	-	231	6	0.0262638
191_1	k141_35	69	1280	-	1212	0	0
192_1	k141_152693	3	1208	-	1206	0	0
193_1	k141_118766	206	886	-	681	0	0
193_2	k141_118766	1044	1319	-	276	0	0
193_3	k141_118766	1415	1612	-	198	0	0
194_1	k141_152694	1	591	+	591	0	0
194_2	k141_152694	636	1022	+	387	0	0
195_1	k141_33948	2	505	+	504	0	0
195_2	k141_33948	787	1473	-	687	0	0
196_1	k141_169662	2	412	+	411	0	0
196_2	k141_169662	418	1092	+	675	0	0
196_3	k141_169662	1089	1739	+	651	0	0
196_4	k141_169662	1896	1997	+	102	0	0
197_1	k141_220524	2	646	+	645	5	0.00783843
197_2	k141_220524	663	1514	-	852	0	0
198_1	k141_118767	3	1229	+	1227	2	0.00164818
199_1	k141_37	257	1201	+	945	3	0.00321002
199_2	k141_37	1220	1432	+	213	0	0
200_1	k141_237445	404	1252	+	849	1	0.001191
200_2	k141_237445	1733	3865	+	2133	3	0.00142216
200_3	k141_237445	4275	4553	+	279	0	0
200_4	k141_237445	4794	6158	+	1365	6	0.00444465
200_5	k141_237445	6281	7168	+	888	0	0
200_6	k141_237445	7134	7811	+	678	2	0.00298277
200_7	k141_237445	7820	8191	+	372	0	0
200_8	k141_237445	8191	8841	+	651	4	0.00621295
200_9	k141_237445	8939	9451	+	513	0	0
200_10	k141_237445	9555	9815	+	261	0	0
200_11	k141_237445	9831	10115	+	285	0	0
200_12	k141_237445	10268	11227	+	960	4	0.00421316
200_13	k141_237445	11227	11898	+	672	8	0.0120376
200_14	k141_237445	11971	13053	+	1083	3	0.00280099
200_15	k141_237445	13116	13766	+	651	10	0.0155324
200_16	k141_237445	13849	14493	+	645	2	0.00313537
200_17	k141_237445	14674	15939	+	1266	5	0.00399351
200_18	k141_237445	16012	16911	+	900	10	0.0112351
200_19	k141_237445	16911	17537	+	627	1	0.00161269
200_20	k141_237445	17797	18408	+	612	2	0.00330444
200_21	k141_237445	18674	19441	+	768	8	0.0105329
200_22	k141_237445	19434	19727	+	294	0	0
201_1	k141_254433	3	479	-	477	0	0
201_2	k141_254433	587	1039	-	453	0	0
201_3	k141_254433	1032	1568	-	537	0	0
201_4	k141_254433	1549	2643	-	1095	0	0
201_5	k141_254433	2607	4370	-	1764	0	0
201_6	k141_254433	4390	5985	-	1596	0	0
201_7	k141_254433	5985	8948	-	2964	0	0
202_1	k141_101808	1	456	-	456	0	0
202_2	k141_101808	496	1404	-	909	2	0.00222477
202_3	k141_101808	1493	2155	-	663	0	0
203_1	k141_135743	1	465	-	465	13	0.0282689
203_2	k141_135743	642	1469	+	828	26	0.0317513
203_3	k141_135743	1532	2884	-	1353	35	0.0261571
203_4	k141_135743	2888	3217	-	330	15	0.0459617
204_1	k141_203593	1	267	-	267	4	0.0151484
204_2	k141_203593	303	923	-	621	0	0
204_3	k141_203593	995	2350	-	1356	5	0.00372846
204_4	k141_203593	2617	3789	-	1173	4	0.00344811
204_5	k141_203593	3803	5062	-	1260	2	0.00160501
204_6	k141_203593	5350	6231	-	882	4	0.00458575
204_7	k141_203593	6265	7302	+	1038	11	0.0107155
205_1	k141_152700	3	248	+	246	0	0
205_2	k141_152700	388	1680	+	1293	1	0.000782025
206_1	k141_169668	117	1409	-	1293	14	0.0109483
206_2	k141_169668	1399	1494	-	96	0	0
207_1	k141_118769	3	734	-	732	0	0
207_2	k141_118769	1147	2043	-	897	0	0
208_1	k141_50931	2	1744	+	1743	28	0.0162435
208_2	k141_50931	1728	1934	+	207	5	0.0244241
208_3	k141_50931	1963	3135	+	1173	8	0.00689622
208_4	k141_50931	3147	3827	+	681	7	0.0103937
208_5	k141_50931	4025	4444	-	420	8	0.0192601
209_1	k141_254434	1	2001	-	2001	0	0
210_1	k141_84830	3	956	-	954	24	0.0254379
210_2	k141_84830	1110	1886	-	777	10	0.0130136
210_3	k141_84830	1996	3321	-	1326	45	0.0343153
210_4	k141_84830	3518	4423	+	906	16	0.0178571
210_5	k141_84830	4425	5303	+	879	5	0.00575175
210_6	k141_84830	5316	6275	+	960	20	0.0210658
210_7	k141_84830	6272	6526	+	255	9	0.0356879
210_8	k141_84830	6690	7625	+	936	31	0.0334892
210_9	k141_84830	8370	8798	+	429	11	0.0259271
210_10	k141_84830	8823	9308	+	486	5	0.0104029
210_11	k141_84830	9337	10125	+	789	9	0.0115341
210_12	k141_84830	10122	10946	+	825	6	0.00735387
210_13	k141_84830	10963	13137	+	2175	42	0.0195258
210_14	k141_84830	13121	14239	+	1119	34	0.0307233
210_15	k141_84830	14391	17051	+	2661	76	0.0288794
210_16	k141_84830	17067	18404	+	1338	28	0.0211603
210_17	k141_84830	18713	19576	+	864	40	0.0468129
210_18	k141_84830	19871	21985	+	2115	75	0.0358567
210_19	k141_84830	22196	23902	+	1707	34	0.0201402
210_20	k141_84830	23919	24479	+	561	15	0.0270363
210_21	k141_84830	24625	25197	+	573	14	0.0247054
210_22	k141_84830	25221	26381	+	1161	21	0.0182897
210_23	k141_84830	26378	29011	+	2634	50	0.0191943
210_24	k141_84830	29073	29948	+	876	21	0.0242401
210_25	k141_84830	30153	30245	+	93	7	0.0761086
211_1	k141_203594	3	494	+	492	2	0.0041104
211_2	k141_203594	627	1601	+	975	2	0.00207417
212_1	k141_42	299	1678	-	1380	1	0.000732723
213_1	k141_186652	1	936	+	936	0	0
213_2	k141_186652	944	1039	+	96	0	0
214_1	k141_152702	1	255	+	255	0	0
214_2	k141_152702	260	643	+	384	7	0.0184326
214_3	k141_152702	640	957	+	318	0	0
214_4	k141_152702	961	1035	+	75	0	0
215_1	k141_220529	3	1100	-	1098	11	0.01013
215_2	k141_220529	1358	2215	-	858	11	0.0129636
216_1	k141_237452	3	107	-	105	0	0
216_2	k141_237452	100	1071	-	972	4	0.00416114
216_3	k141_237452	1291	2235	+	945	0	0
217_1	k141_17038	1	663	+	663	17	0.0259271
217_2	k141_17038	840	1271	+	432	15	0.0351096
217_3	k141_17038	1268	2026	+	759	9	0.01199
217_4	k141_17038	2057	2845	+	789	9	0.0115341
217_5	k141_17038	2941	3606	+	666	32	0.0485842
217_6	k141_17038	3573	4142	+	570	12	0.0212875
217_7	k141_17038	4517	5662	-	1146	52	0.0458815
217_8	k141_17038	5979	6380	+	402	12	0.0301838
217_9	k141_17038	6518	8101	+	1584	42	0.026811
217_10	k141_17038	8483	9568	+	1086	16	0.0148974
217_11	k141_17038	9603	11381	+	1779	40	0.0227354
217_12	k141_17038	11383	11838	+	456	6	0.0133047
217_13	k141_17038	11840	12712	+	873	16	0.0185321
217_14	k141_17038	12716	13138	+	423	12	0.0286853
217_15	k141_17038	13168	13674	+	507	10	0.0199439
217_16	k141_17038	13801	17415	+	3615	85	0.0237755
217_17	k141_17038	17555	17662	+	108	2	0.0187251
217_18	k141_17038	17884	19413	+	1530	24	0.0158613
217_19	k141_17038	19410	20036	+	627	5	0.00806346
217_20	k141_17038	20040	21050	+	1011	14	0.0140022
217_21	k141_17038	21121	21930	+	810	12	0.0149801
217_22	k141_17038	21944	22615	+	672	14	0.0210658
217_23	k141_17038	22666	23850	+	1185	26	0.0221857
217_24	k141_17038	23843	24613	+	771	17	0.0222953
217_25	k141_17038	24757	25134	+	378	6	0.0160501
217_26	k141_17038	25252	26028	+	777	32	0.0416436
218_1	k141_254437	674	1702	-	1029	0	0
219_1	k141_135747	164	349	-	186	0	0
219_2	k141_135747	470	2311	-	1842	0	0
219_3	k141_135747	2597	2755	+	159	0	0
220_1	k141_50933	2	1702	+	1701	0	0
220_2	k141_50933	1890	2141	+	252	0	0
221_1	k141_45	2	1672	+	1671	0	0
222_1	k141_101816	2	1285	-	1284	8	0.00630005
223_1	k141_33954	1	108	+	108	0	0
223_2	k141_33954	143	1087	+	945	8	0.00856007
223_3	k141_33954	1117	2721	-	1605	5	0.00315002
223_4	k141_33954	2883	4217	+	1335	7	0.00530195
223_5	k141_33954	4183	4440	+	258	3	0.0117576
223_6	k141_33954	4446	5120	+	675	0	0
224_1	k141_169671	226	2808	+	2583	1	0.000391466
224_2	k141_169671	2848	3417	-	570	0	0
225_1	k141_84831	3	638	-	636	12	0.0190784
225_2	k141_84831	879	1952	+	1074	12	0.0112979
225_3	k141_84831	1949	3214	-	1266	11	0.00878573
225_4	k141_84831	3361	4059	-	699	13	0.0188055
226_1	k141_152704	3	797	+	795	4	0.00508759
226_2	k141_152704	817	2121	+	1305	11	0.00852317
226_3	k141_152704	2138	3067	+	930	4	0.00434907
226_4	k141_152704	3486	3938	+	453	0	0
227_1	k141_33957	1	1155	+	1155	2	0.00175092
228_1	k141_101817	1	144	+	144	0	0
228_2	k141_101817	141	1055	+	915	6	0.00663054
228_3	k141_101817	1172	1837	-	666	9	0.0136643
229_1	k141_50935	135	1628	+	1494	38	0.0257189
229_2	k141_50935	1762	2883	+	1122	11	0.00991331
230_1	k141_254438	86	601	+	516	0	0
230_2	k141_254438	598	924	-	327	0	0
230_3	k141_254438	980	2917	-	1938	2	0.00104351
231_1	k141_203596	2	271	-	270	0	0
231_2	k141_203596	335	1453	-	1119	0	0
231_3	k141_203596	1437	2465	-	1029	0	0
231_4	k141_203596	2526	3725	-	1200	0	0
231_5	k141_203596	3737	4657	-	921	0	0
231_6	k141_203596	4685	4786	-	102	0	0
232_1	k141_84834	2	190	-	189	0	0
232_2	k141_84834	195	992	-	798	0	0
233_1	k141_33959	3	524	+	522	0	0
233_2	k141_33959	531	902	-	372	0	0
233_3	k141_33959	1166	1243	-	78	0	0
234_1	k141_254439	1	1353	+	1353	3	0.00224203
235_1	k141_17046	3	563	-	561	0	0
235_2	k141_17046	564	1241	-	678	0	0
235_3	k141_17046	1269	1766	-	498	0	0
236_1	k141_101821	2	127	-	126	0	0
236_2	k141_101821	164	1708	-	1545	0	0
237_1	k141_186659	36	707	+	672	0	0
237_2	k141_186659	704	1180	+	477	0	0
237_3	k141_186659	1638	2795	+	1158	0	0
237_4	k141_186659	3082	3894	+	813	0	0
237_5	k141_186659	3908	4015	+	108	0	0
238_1	k141_220546	2	169	+	168	0	0
238_2	k141_220546	179	589	+	411	0	0
238_3	k141_220546	589	963	+	375	0	0
238_4	k141_220546	1013	1390	+	378	0	0
239_1	k141_50940	2	1339	-	1338	0	0
240_1	k141_254442	1	885	-	885	0	0
241_1	k141_169679	2	358	+	357	0	0
241_2	k141_169679	374	763	+	390	0	0
241_3	k141_169679	777	1130	+	354	0	0
241_4	k141_169679	1147	1917	+	771	0	0
242_1	k141_17048	3	602	+	600	0	0
242_2	k141_17048	841	1605	-	765	0	0
243_1	k141_101825	3	191	+	189	0	0
243_2	k141_101825	271	510	+	240	0	0
243_3	k141_101825	593	880	+	288	0	0
243_4	k141_101825	880	1119	+	240	0	0
244_1	k141_186662	398	1465	-	1068	15	0.0142017
245_1	k141_203607	1	150	+	150	0	0
245_2	k141_203607	204	1088	+	885	0	0
246_1	k141_220549	1	429	-	429	0	0
246_2	k141_220549	455	922	-	468	0	0
247_1	k141_254443	94	1509	+	1416	15	0.0107114
248_1	k141_152707	3	773	+	771	4	0.00524595
248_2	k141_152707	825	2189	+	1365	0	0
248_3	k141_152707	2182	3162	+	981	0	0
248_4	k141_152707	3159	4106	+	948	1	0.00106662
248_5	k141_152707	4131	4418	+	288	0	0
249_1	k141_101828	3	1121	+	1119	14	0.0126508
250_1	k141_237453	302	1966	+	1665	7	0.00425111
250_2	k141_237453	2013	3113	-	1101	10	0.00918399
250_3	k141_237453	3170	4702	-	1533	11	0.00725553
250_4	k141_237453	4796	6208	-	1413	10	0.00715611
250_5	k141_237453	6315	7724	-	1410	14	0.0100399
250_6	k141_237453	7743	9131	-	1389	22	0.0160155
250_7	k141_237453	9156	9257	-	102	0	0
251_1	k141_305302	166	474	+	309	8	0.0261788
251_2	k141_305302	616	891	+	276	8	0.0293089
251_3	k141_305302	882	2519	-	1638	54	0.0333349
251_4	k141_305302	2716	4014	+	1299	34	0.026466
251_5	k141_305302	4096	4827	-	732	37	0.0511104
251_6	k141_305302	4934	5734	-	801	3	0.00378711
251_7	k141_305302	5731	6720	-	990	5	0.00510686
251_8	k141_305302	6713	7573	-	861	2	0.0023488
251_9	k141_305302	7570	8526	-	957	4	0.00422636
251_10	k141_305302	8539	10101	-	1563	4	0.00258774
251_11	k141_305302	10123	11340	-	1218	12	0.00996214
