# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_11_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_11/J19_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_11/J19_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_11/J19_2.bam	RPKG
133_30	k141_33936	27640	28836	+	1197	20	0.00796609
133_31	k141_33936	28853	30304	+	1452	25	0.00820886
134_1	k141_118751	3	971	-	969	0	0
135_1	k141_203563	3	95	-	93	0	0
135_2	k141_203563	390	866	-	477	0	0
136_1	k141_135715	81	440	-	360	0	0
136_2	k141_135715	565	825	+	261	0	0
136_3	k141_135715	1278	1541	-	264	0	0
136_4	k141_135715	1544	3070	-	1527	3	0.000936681
136_5	k141_135715	3060	4004	-	945	0	0
136_6	k141_135715	4023	6011	-	1989	0	0
136_7	k141_135715	6023	6466	-	444	1	0.00107381
136_8	k141_135715	6877	7479	-	603	0	0
137_1	k141_50910	2	139	-	138	0	0
137_2	k141_50910	1218	3089	-	1872	0	0
137_3	k141_50910	3080	5086	-	2007	0	0
137_4	k141_50910	5106	5993	-	888	1	0.000536904
137_5	k141_50910	6002	7051	-	1050	0	0
137_6	k141_50910	7387	7614	-	228	0	0
137_7	k141_50910	7620	7862	-	243	0	0
137_8	k141_50910	8070	8771	-	702	0	0
138_1	k141_152674	3	2348	-	2346	4356	0.885257
139_1	k141_288340	3	1157	-	1155	1	0.000412788
140_1	k141_271356	185	751	-	567	1	0.000840865
140_2	k141_271356	1136	2779	-	1644	3	0.000870019
140_3	k141_271356	2846	3133	-	288	0	0
140_4	k141_271356	3643	3951	+	309	0	0
140_5	k141_271356	3977	4258	+	282	0	0
140_6	k141_271356	4480	4878	+	399	5	0.00597457
140_7	k141_271356	4904	6010	+	1107	1	0.000430687
140_8	k141_271356	6362	7510	+	1149	3	0.00124483
140_9	k141_271356	7571	8542	+	972	8	0.00392404
141_1	k141_33940	2	100	-	99	0	0
141_2	k141_33940	536	1549	+	1014	0	0
141_3	k141_33940	1552	1827	+	276	0	0
142_1	k141_50914	37	441	-	405	10	0.0117721
142_2	k141_50914	463	1332	-	870	68	0.0372648
143_1	k141_135716	1	402	-	402	0	0
143_2	k141_135716	414	2096	-	1683	2	0.000566572
144_1	k141_101779	3	4685	+	4683	98	0.00997726
145_1	k141_186615	3	422	-	420	1	0.00113517
145_2	k141_186615	443	805	-	363	0	0
145_3	k141_186615	881	1426	-	546	2	0.00174641
145_4	k141_186615	1435	2148	-	714	2	0.00133549
145_5	k141_186615	2150	2473	-	324	0	0
146_1	k141_254430	3	104	-	102	0	0
146_2	k141_254430	434	1450	+	1017	1	0.000468801
146_3	k141_254430	1594	2805	+	1212	0	0
146_4	k141_254430	2970	3719	+	750	0	0
146_5	k141_254430	3885	5447	+	1563	0	0
146_6	k141_254430	5558	7096	+	1539	0	0
147_1	k141_33945	3	1154	+	1152	0	0
148_1	k141_203574	22	366	-	345	0	0
148_2	k141_203574	573	1022	-	450	0	0
149_1	k141_101783	3	1175	+	1173	18	0.00731617
149_2	k141_101783	1162	1599	+	438	2	0.00217703
150_1	k141_271357	3	1241	-	1239	0	0
150_2	k141_271357	1263	1955	-	693	0	0
150_3	k141_271357	2518	3657	+	1140	1	0.00041822
151_1	k141_288351	2	445	-	444	0	0
151_2	k141_288351	465	1529	-	1065	0	0
151_3	k141_288351	1551	2816	-	1266	0	0
152_1	k141_101786	3	1298	-	1296	26	0.00956484
153_1	k141_135720	1	423	-	423	0	0
153_2	k141_135720	571	1647	+	1077	2	0.000885368
153_3	k141_135720	1681	2565	-	885	0	0
153_4	k141_135720	2566	3195	-	630	2	0.00151356
153_5	k141_135720	3199	3765	-	567	0	0
154_1	k141_220497	151	1278	-	1128	0	0
154_2	k141_220497	1320	1583	-	264	0	0
154_3	k141_220497	1852	3315	-	1464	0	0
154_4	k141_220497	3441	3623	+	183	0	0
154_5	k141_220497	3651	4973	-	1323	0	0
154_6	k141_220497	4995	7121	-	2127	0	0
154_7	k141_220497	7731	8048	-	318	0	0
154_8	k141_220497	8082	8492	-	411	0	0
154_9	k141_220497	8473	9009	-	537	0	0
154_10	k141_220497	9263	10162	+	900	0	0
154_11	k141_220497	10341	11153	+	813	0	0
154_12	k141_220497	11168	11629	+	462	0	0
154_13	k141_220497	11691	13028	+	1338	0	0
154_14	k141_220497	13141	14586	+	1446	0	0
154_15	k141_220497	14595	17111	-	2517	0	0
154_16	k141_220497	17108	18445	-	1338	0	0
154_17	k141_220497	18459	22724	-	4266	0	0
154_18	k141_220497	22773	24434	-	1662	0	0
154_19	k141_220497	24525	24764	-	240	0	0
154_20	k141_220497	24731	25477	-	747	0	0
154_21	k141_220497	25437	26075	-	639	0	0
154_22	k141_220497	26162	26704	-	543	0	0
154_23	k141_220497	26710	27822	-	1113	0	0
154_24	k141_220497	27819	28838	-	1020	0	0
154_25	k141_220497	28873	29112	-	240	0	0
154_26	k141_220497	29173	29586	-	414	0	0
154_27	k141_220497	29605	30921	-	1317	0	0
155_1	k141_169640	3	329	-	327	8	0.0116641
155_2	k141_169640	342	545	-	204	0	0
155_3	k141_169640	558	1241	-	684	24	0.0167288
155_4	k141_169640	1403	2110	-	708	6	0.00404043
155_5	k141_169640	2107	2952	-	846	3	0.00169068
155_6	k141_169640	2949	3944	-	996	12	0.00574422
155_7	k141_169640	3955	4833	-	879	14	0.00759362
155_8	k141_169640	4931	5086	-	156	6	0.0183373
155_9	k141_169640	5083	6159	-	1077	21	0.00929636
155_10	k141_169640	6282	6494	-	213	1	0.00223836
155_11	k141_169640	6834	7847	+	1014	22	0.0103441
155_12	k141_169640	7844	8629	+	786	16	0.00970525
155_13	k141_169640	8622	9332	+	711	15	0.0100585
155_14	k141_169640	9329	10432	+	1104	16	0.00690972
155_15	k141_169640	10489	11457	+	969	27	0.0132846
155_16	k141_169640	11438	11971	+	534	12	0.0107139
155_17	k141_169640	12131	15442	+	3312	55	0.00791739
155_18	k141_169640	15435	18995	+	3561	85	0.0113804
156_1	k141_186627	3	686	-	684	849	0.591781
156_2	k141_186627	711	1196	-	486	486	0.476771
156_3	k141_186627	1207	1512	-	306	281	0.437819
157_1	k141_203585	85	1062	-	978	0	0
157_2	k141_203585	1132	1698	-	567	0	0
158_1	k141_220500	2	787	-	786	0	0
158_2	k141_220500	869	1249	-	381	0	0
159_1	k141_135721	1	903	+	903	0	0
159_2	k141_135721	917	1768	+	852	0	0
159_3	k141_135721	1804	2106	+	303	0	0
160_1	k141_101793	2	205	-	204	0	0
160_2	k141_101793	207	1139	-	933	0	0
161_1	k141_288359	2	310	-	309	4	0.00617179
161_2	k141_288359	304	843	-	540	33	0.029136
161_3	k141_288359	1387	1500	+	114	2	0.0083644
162_1	k141_203586	2	148	-	147	0	0
162_2	k141_203586	182	1654	-	1473	3	0.00097102
162_3	k141_203586	1781	2734	-	954	0	0
162_4	k141_203586	2738	3445	-	708	6	0.00404043
163_1	k141_186629	2	718	+	717	5	0.00332476
163_2	k141_186629	750	1667	+	918	0	0
163_3	k141_186629	1689	2300	+	612	0	0
163_4	k141_186629	2889	3536	+	648	0	0
164_1	k141_305284	1	918	-	918	1842	0.956657
164_2	k141_305284	1279	1707	+	429	818	0.909087
164_3	k141_305284	1743	3167	-	1425	1836	0.614281
164_4	k141_305284	3142	3945	-	804	1901	1.12729
164_5	k141_305284	4107	5087	-	981	1255	0.609936
164_6	k141_305284	5102	6616	-	1515	3041	0.957003
164_7	k141_305284	6679	7659	-	981	2877	1.39824
164_8	k141_305284	8554	9057	+	504	674	0.637586
164_9	k141_305284	9500	11062	+	1563	1359	0.414543
164_10	k141_305284	11111	11308	-	198	164	0.394901
165_1	k141_118755	51	155	-	105	0	0
165_2	k141_118755	221	1918	-	1698	9	0.00252705
165_3	k141_118755	2308	2811	-	504	3	0.00283792
165_4	k141_118755	2839	3705	-	867	3	0.00164973
165_5	k141_118755	3738	5162	-	1425	12	0.00401491
165_6	k141_118755	5214	6419	-	1206	9	0.00355799
165_7	k141_118755	6611	7243	-	633	3	0.00225958
165_8	k141_118755	7573	7704	+	132	0	0
165_9	k141_118755	7771	8679	-	909	1	0.0005245
165_10	k141_118755	8700	10142	-	1443	3	0.000991207
165_11	k141_118755	10153	11019	-	867	3	0.00164973
165_12	k141_118755	11003	12010	-	1008	5	0.00236493
165_13	k141_118755	12233	12643	-	411	0	0
166_1	k141_169650	3	305	-	303	0	0
166_2	k141_169650	315	998	-	684	2	0.00139407
166_3	k141_169650	1014	1250	-	237	0	0
167_1	k141_220509	3	1571	+	1569	0	0
167_2	k141_220509	1604	1960	+	357	0	0
167_3	k141_220509	1960	2148	+	189	0	0
168_1	k141_101798	189	1928	+	1740	0	0
169_1	k141_254431	3	143	-	141	176	0.595118
169_2	k141_254431	411	1223	+	813	78	0.0457418
169_3	k141_254431	1227	1916	-	690	4	0.00276389
169_4	k141_254431	2123	4384	-	2262	31	0.00653399
169_5	k141_254431	4616	5569	+	954	36	0.0179913
169_6	k141_254431	5457	6356	-	900	4	0.00211898
169_7	k141_254431	6424	7245	-	822	42	0.0243605
169_8	k141_254431	7289	8281	-	993	13	0.00624171
169_9	k141_254431	8391	9011	+	621	14	0.0107485
169_10	k141_254431	9051	9296	+	246	0	0
169_11	k141_254431	9339	9830	-	492	0	0
170_1	k141_135731	2	853	-	852	2	0.00111918
170_2	k141_135731	1017	1322	+	306	0	0
170_3	k141_135731	1319	1759	+	441	7	0.00756779
171_1	k141_220510	1	1440	-	1440	3	0.000993272
172_1	k141_203589	3	188	-	186	0	0
172_2	k141_203589	406	606	+	201	0	0
172_3	k141_203589	676	1008	+	333	0	0
172_4	k141_203589	1109	1372	+	264	0	0
172_5	k141_203589	1466	1660	+	195	0	0
172_6	k141_203589	2070	2318	+	249	0	0
173_1	k141_101801	1	1005	+	1005	0	0
174_1	k141_186630	1	102	+	102	0	0
174_2	k141_186630	138	1103	-	966	0	0
174_3	k141_186630	1375	3138	-	1764	0	0
174_4	k141_186630	3238	3759	-	522	0	0
175_1	k141_169656	3	1004	-	1002	0	0
175_2	k141_169656	1343	2221	-	879	0	0
176_1	k141_152686	3	800	-	798	8	0.00477966
176_2	k141_152686	1003	1857	+	855	32	0.017844
176_3	k141_152686	2508	3257	+	750	18	0.0114425
176_4	k141_152686	3261	4418	+	1158	26	0.0107047
176_5	k141_152686	4546	5349	+	804	8	0.00474399
176_6	k141_152686	5386	6648	+	1263	22	0.00830479
176_7	k141_152686	6702	7934	+	1233	19	0.00734683
176_8	k141_152686	7921	8355	+	435	7	0.00767217
176_9	k141_152686	8435	9853	+	1419	38	0.0127676
176_10	k141_152686	10137	10277	+	141	4	0.0135254
176_11	k141_152686	10466	11236	+	771	22	0.0136043
176_12	k141_152686	11181	11435	+	255	4	0.00747875
176_13	k141_152686	11446	12195	+	750	11	0.00699264
176_14	k141_152686	12202	12480	+	279	7	0.011962
176_15	k141_152686	12497	12694	+	198	0	0
177_1	k141_118759	1	585	+	585	0	0
177_2	k141_118759	598	1632	+	1035	0	0
177_3	k141_118759	1799	2416	+	618	1	0.000771474
177_4	k141_118759	2427	2858	+	432	0	0
177_5	k141_118759	3007	3156	+	150	0	0
178_1	k141_203592	2	451	+	450	0	0
178_2	k141_203592	518	1294	-	777	0	0
179_1	k141_135733	3	95	+	93	0	0
179_2	k141_135733	85	366	+	282	0	0
179_3	k141_135733	382	1161	+	780	0	0
179_4	k141_135733	1167	1553	+	387	0	0
179_5	k141_135733	1504	2268	-	765	0	0
180_1	k141_50923	2	139	-	138	102	0.352396
180_2	k141_50923	488	1258	-	771	698	0.431629
180_3	k141_50923	1304	1732	+	429	273	0.303399
180_4	k141_50923	1768	2409	+	642	535	0.397309
180_5	k141_50923	2389	2814	-	426	310	0.346946
180_6	k141_50923	2824	4116	-	1293	930	0.342921
180_7	k141_50923	4162	4482	-	321	215	0.319332
180_8	k141_50923	4571	5269	+	699	522	0.356043
180_9	k141_50923	5310	5813	-	504	429	0.405823
180_10	k141_50923	6103	7326	+	1224	993	0.386792
180_11	k141_50923	7328	8002	+	675	593	0.418852
180_12	k141_50923	8034	8822	+	789	652	0.393985
180_13	k141_50923	8887	9930	+	1044	810	0.369908
180_14	k141_50923	10079	11782	+	1704	1729	0.483766
180_15	k141_50923	11828	12787	+	960	642	0.31884
180_16	k141_50923	12790	13416	+	627	475	0.36119
181_1	k141_152688	233	871	-	639	0	0
182_1	k141_33946	1	2811	-	2811	4224	0.716428
182_2	k141_33946	2812	5934	-	3123	7466	1.13979
182_3	k141_33946	5934	7184	-	1251	3211	1.22375
182_4	k141_33946	7531	9069	+	1539	1547	0.479249
182_5	k141_33946	9258	10019	+	762	708	0.442984
182_6	k141_33946	10050	10823	+	774	785	0.483546
182_7	k141_33946	10888	11580	+	693	860	0.591663
182_8	k141_33946	11577	12302	+	726	1675	1.09999
182_9	k141_33946	12303	12758	-	456	1024	1.07064
182_10	k141_33946	12773	13891	+	1119	3042	1.2961
182_11	k141_33946	14129	14230	+	102	155	0.724504
183_1	k141_32	50	1705	+	1656	3406	0.980604
183_2	k141_32	2017	3000	+	984	83	0.0402154
183_3	k141_32	2976	4586	+	1611	18	0.00532705
183_4	k141_32	4570	5271	+	702	15	0.0101874
183_5	k141_32	5258	6025	-	768	39	0.024211
183_6	k141_32	6154	6999	-	846	51	0.0287415
183_7	k141_32	7337	9046	+	1710	23	0.0064127
183_8	k141_32	9057	10559	+	1503	40	0.0126885
183_9	k141_32	10633	11328	+	696	10	0.00685015
183_10	k141_32	11486	13843	+	2358	33	0.00667236
183_11	k141_32	14031	16937	+	2907	42	0.00688833
183_12	k141_32	16950	17609	+	660	41	0.0296176
183_13	k141_32	17691	18230	-	540	1	0.000882909
183_14	k141_32	18399	19754	-	1356	34	0.0119544
183_15	k141_32	20077	21702	+	1626	37	0.010849
183_16	k141_32	21692	22390	+	699	1	0.000682075
183_17	k141_32	22421	23248	-	828	40	0.0230324
183_18	k141_32	23469	25835	+	2367	37	0.00745269
183_19	k141_32	25889	27175	+	1287	108	0.0400087
183_20	k141_32	27297	28277	+	981	27	0.0131221
183_21	k141_32	28274	29095	+	822	8	0.0046401
183_22	k141_32	29098	29475	+	378	5	0.00630649
183_23	k141_32	29479	30327	+	849	47	0.0263937
183_24	k141_32	30368	30847	-	480	23	0.0228453
183_25	k141_32	31045	32910	-	1866	20	0.00511008
183_26	k141_32	32903	33436	-	534	14	0.0124996
183_27	k141_32	33586	33819	-	234	1	0.00203748
183_28	k141_32	34207	37431	-	3225	141	0.0208449
183_29	k141_32	37449	37685	-	237	0	0
184_1	k141_186633	2	1195	+	1194	32	0.0127778
185_1	k141_118762	2	169	-	168	0	0
185_2	k141_118762	510	1016	-	507	0	0
186_1	k141_220519	96	1181	+	1086	10	0.00439015
187_1	k141_101804	3	122	+	120	134	0.532394
187_2	k141_101804	338	1006	-	669	5	0.00356331
187_3	k141_101804	2779	2967	+	189	13	0.0327937
188_1	k141_169659	3	749	-	747	0	0
188_2	k141_169659	1284	2147	+	864	0	0
188_3	k141_169659	2153	2473	+	321	0	0
189_1	k141_33947	2	790	-	789	0	0
189_2	k141_33947	826	2052	-	1227	0	0
190_1	k141_50927	1	645	+	645	816	0.60317
190_2	k141_50927	636	1616	+	981	1674	0.813572
190_3	k141_50927	1656	1886	-	231	203	0.41898
191_1	k141_35	69	1280	-	1212	0	0
192_1	k141_152693	3	1208	-	1206	0	0
193_1	k141_118766	206	886	-	681	0	0
193_2	k141_118766	1044	1319	-	276	0	0
193_3	k141_118766	1415	1612	-	198	1	0.00240793
194_1	k141_152694	1	591	+	591	0	0
194_2	k141_152694	636	1022	+	387	0	0
195_1	k141_33948	2	505	+	504	0	0
195_2	k141_33948	787	1473	-	687	0	0
196_1	k141_169662	2	412	+	411	0	0
196_2	k141_169662	418	1092	+	675	0	0
196_3	k141_169662	1089	1739	+	651	0	0
196_4	k141_169662	1896	1997	+	102	0	0
197_1	k141_220524	2	646	+	645	0	0
197_2	k141_220524	663	1514	-	852	0	0
198_1	k141_118767	3	1229	+	1227	0	0
199_1	k141_37	257	1201	+	945	6	0.00302712
199_2	k141_37	1220	1432	+	213	0	0
200_1	k141_237445	404	1252	+	849	16	0.00898508
200_2	k141_237445	1733	3865	+	2133	40	0.00894085
200_3	k141_237445	4275	4553	+	279	6	0.0102531
200_4	k141_237445	4794	6158	+	1365	27	0.00943063
200_5	k141_237445	6281	7168	+	888	7	0.00375833
200_6	k141_237445	7134	7811	+	678	18	0.0126576
200_7	k141_237445	7820	8191	+	372	7	0.00897149
200_8	k141_237445	8191	8841	+	651	19	0.013915
200_9	k141_237445	8939	9451	+	513	5	0.00464689
200_10	k141_237445	9555	9815	+	261	8	0.0146137
200_11	k141_237445	9831	10115	+	285	0	0
200_12	k141_237445	10268	11227	+	960	13	0.00645627
200_13	k141_237445	11227	11898	+	672	6	0.00425688
200_14	k141_237445	11971	13053	+	1083	4	0.00176093
200_15	k141_237445	13116	13766	+	651	15	0.0109855
200_16	k141_237445	13849	14493	+	645	9	0.00665261
200_17	k141_237445	14674	15939	+	1266	17	0.00640213
200_18	k141_237445	16012	16911	+	900	9	0.00476771
200_19	k141_237445	16911	17537	+	627	6	0.0045624
200_20	k141_237445	17797	18408	+	612	5	0.00389518
200_21	k141_237445	18674	19441	+	768	12	0.00744954
200_22	k141_237445	19434	19727	+	294	0	0
201_1	k141_254433	3	479	-	477	205	0.204901
201_2	k141_254433	587	1039	-	453	15	0.0157871
201_3	k141_254433	1032	1568	-	537	17	0.0150933
201_4	k141_254433	1549	2643	-	1095	32	0.013933
201_5	k141_254433	2607	4370	-	1764	70	0.0189195
201_6	k141_254433	4390	5985	-	1596	62	0.0185212
201_7	k141_254433	5985	8948	-	2964	167	0.0268626
202_1	k141_101808	1	456	-	456	0	0
202_2	k141_101808	496	1404	-	909	6	0.003147
202_3	k141_101808	1493	2155	-	663	0	0
203_1	k141_135743	1	465	-	465	8	0.00820251
203_2	k141_135743	642	1469	+	828	21	0.012092
203_3	k141_135743	1532	2884	-	1353	22	0.00775237
203_4	k141_135743	2888	3217	-	330	1	0.00144476
204_1	k141_203593	1	267	-	267	0	0
204_2	k141_203593	303	923	-	621	0	0
204_3	k141_203593	995	2350	-	1356	0	0
204_4	k141_203593	2617	3789	-	1173	0	0
204_5	k141_203593	3803	5062	-	1260	3	0.00113517
204_6	k141_203593	5350	6231	-	882	0	0
204_7	k141_203593	6265	7302	+	1038	0	0
205_1	k141_152700	3	248	+	246	0	0
205_2	k141_152700	388	1680	+	1293	0	0
206_1	k141_169668	117	1409	-	1293	2	0.000737464
206_2	k141_169668	1399	1494	-	96	0	0
207_1	k141_118769	3	734	-	732	3	0.00195398
207_2	k141_118769	1147	2043	-	897	4	0.00212607
208_1	k141_50931	2	1744	+	1743	13	0.00355595
208_2	k141_50931	1728	1934	+	207	0	0
208_3	k141_50931	1963	3135	+	1173	7	0.00284518
208_4	k141_50931	3147	3827	+	681	3	0.00210031
208_5	k141_50931	4025	4444	-	420	0	0
209_1	k141_254434	1	2001	-	2001	0	0
210_1	k141_84830	3	956	-	954	16	0.00799615
210_2	k141_84830	1110	1886	-	777	5	0.00306802
210_3	k141_84830	1996	3321	-	1326	13	0.00467422
210_4	k141_84830	3518	4423	+	906	9	0.00473613
210_5	k141_84830	4425	5303	+	879	13	0.00705122
210_6	k141_84830	5316	6275	+	960	13	0.00645627
210_7	k141_84830	6272	6526	+	255	1	0.00186969
210_8	k141_84830	6690	7625	+	936	13	0.00662181
210_9	k141_84830	8370	8798	+	429	11	0.0122249
210_10	k141_84830	8823	9308	+	486	4	0.00392404
210_11	k141_84830	9337	10125	+	789	6	0.00362563
210_12	k141_84830	10122	10946	+	825	10	0.00577904
210_13	k141_84830	10963	13137	+	2175	22	0.00482251
210_14	k141_84830	13121	14239	+	1119	12	0.00511282
210_15	k141_84830	14391	17051	+	2661	27	0.00483758
210_16	k141_84830	17067	18404	+	1338	18	0.00641395
210_17	k141_84830	18713	19576	+	864	15	0.00827727
210_18	k141_84830	19871	21985	+	2115	43	0.00969321
210_19	k141_84830	22196	23902	+	1707	14	0.00391025
210_20	k141_84830	23919	24479	+	561	6	0.00509915
210_21	k141_84830	24625	25197	+	573	3	0.00249618
210_22	k141_84830	25221	26381	+	1161	18	0.00739179
210_23	k141_84830	26378	29011	+	2634	29	0.00524918
210_24	k141_84830	29073	29948	+	876	13	0.00707536
210_25	k141_84830	30153	30245	+	93	0	0
211_1	k141_203594	3	494	+	492	0	0
211_2	k141_203594	627	1601	+	975	0	0
212_1	k141_42	299	1678	-	1380	6	0.00207292
213_1	k141_186652	1	936	+	936	5	0.00254685
213_2	k141_186652	944	1039	+	96	0	0
214_1	k141_152702	1	255	+	255	0	0
214_2	k141_152702	260	643	+	384	0	0
214_3	k141_152702	640	957	+	318	5	0.00749639
214_4	k141_152702	961	1035	+	75	0	0
215_1	k141_220529	3	1100	-	1098	1	0.000434217
215_2	k141_220529	1358	2215	-	858	0	0
216_1	k141_237452	3	107	-	105	0	0
216_2	k141_237452	100	1071	-	972	1	0.000490505
216_3	k141_237452	1291	2235	+	945	0	0
217_1	k141_17038	1	663	+	663	7	0.00503378
217_2	k141_17038	840	1271	+	432	4	0.00441454
217_3	k141_17038	1268	2026	+	759	6	0.00376894
217_4	k141_17038	2057	2845	+	789	4	0.00241709
217_5	k141_17038	2941	3606	+	666	4	0.00286349
217_6	k141_17038	3573	4142	+	570	10	0.0083644
217_7	k141_17038	4517	5662	-	1146	16	0.00665648
217_8	k141_17038	5979	6380	+	402	2	0.00237199
217_9	k141_17038	6518	8101	+	1584	13	0.00391289
217_10	k141_17038	8483	9568	+	1086	2	0.000878031
217_11	k141_17038	9603	11381	+	1779	18	0.00482399
217_12	k141_17038	11383	11838	+	456	4	0.0041822
217_13	k141_17038	11840	12712	+	873	11	0.00600742
217_14	k141_17038	12716	13138	+	423	2	0.00225423
217_15	k141_17038	13168	13674	+	507	7	0.00658263
217_16	k141_17038	13801	17415	+	3615	27	0.00356094
217_17	k141_17038	17555	17662	+	108	0	0
217_18	k141_17038	17884	19413	+	1530	11	0.00342776
217_19	k141_17038	19410	20036	+	627	7	0.0053228
217_20	k141_17038	20040	21050	+	1011	5	0.00235792
217_21	k141_17038	21121	21930	+	810	4	0.00235442
217_22	k141_17038	21944	22615	+	672	13	0.00922324
217_23	k141_17038	22666	23850	+	1185	4	0.00160935
217_24	k141_17038	23843	24613	+	771	15	0.00927569
217_25	k141_17038	24757	25134	+	378	6	0.00756779
217_26	k141_17038	25252	26028	+	777	5	0.00306802
218_1	k141_254437	674	1702	-	1029	0	0
219_1	k141_135747	164	349	-	186	6	0.0153797
219_2	k141_135747	470	2311	-	1842	33	0.00854149
219_3	k141_135747	2597	2755	+	159	1	0.00299856
220_1	k141_50933	2	1702	+	1701	15	0.00420433
220_2	k141_50933	1890	2141	+	252	13	0.0245953
221_1	k141_45	2	1672	+	1671	1	0.000285321
222_1	k141_101816	2	1285	-	1284	7	0.00259922
223_1	k141_33954	1	108	+	108	0	0
223_2	k141_33954	143	1087	+	945	12	0.00605423
223_3	k141_33954	1117	2721	-	1605	17	0.00504991
223_4	k141_33954	2883	4217	+	1335	8	0.00285705
223_5	k141_33954	4183	4440	+	258	1	0.00184795
223_6	k141_33954	4446	5120	+	675	7	0.00494429
224_1	k141_169671	226	2808	+	2583	4	0.000738321
224_2	k141_169671	2848	3417	-	570	0	0
225_1	k141_84831	3	638	-	636	847	0.634945
225_2	k141_84831	879	1952	+	1074	1746	0.775085
225_3	k141_84831	1949	3214	-	1266	2149	0.809305
225_4	k141_84831	3361	4059	-	699	913	0.622735
226_1	k141_152704	3	797	+	795	0	0
226_2	k141_152704	817	2121	+	1305	0	0
226_3	k141_152704	2138	3067	+	930	0	0
226_4	k141_152704	3486	3938	+	453	0	0
227_1	k141_33957	1	1155	+	1155	12	0.00495346
228_1	k141_101817	1	144	+	144	0	0
228_2	k141_101817	141	1055	+	915	17	0.00885803
228_3	k141_101817	1172	1837	-	666	0	0
229_1	k141_50935	135	1628	+	1494	0	0
229_2	k141_50935	1762	2883	+	1122	0	0
230_1	k141_254438	86	601	+	516	90	0.0831577
230_2	k141_254438	598	924	-	327	59	0.0860228
230_3	k141_254438	980	2917	-	1938	361	0.0888102
231_1	k141_203596	2	271	-	270	0	0
231_2	k141_203596	335	1453	-	1119	0	0
231_3	k141_203596	1437	2465	-	1029	0	0
231_4	k141_203596	2526	3725	-	1200	0	0
231_5	k141_203596	3737	4657	-	921	0	0
231_6	k141_203596	4685	4786	-	102	0	0
232_1	k141_84834	2	190	-	189	0	0
232_2	k141_84834	195	992	-	798	3	0.00179237
233_1	k141_33959	3	524	+	522	0	0
233_2	k141_33959	531	902	-	372	0	0
233_3	k141_33959	1166	1243	-	78	0	0
234_1	k141_254439	1	1353	+	1353	9	0.00317142
235_1	k141_17046	3	563	-	561	7	0.00594901
235_2	k141_17046	564	1241	-	678	9	0.00632881
235_3	k141_17046	1269	1766	-	498	6	0.00574422
236_1	k141_101821	2	127	-	126	0	0
236_2	k141_101821	164	1708	-	1545	13	0.00401166
237_1	k141_186659	36	707	+	672	3	0.00212844
237_2	k141_186659	704	1180	+	477	2	0.00199904
237_3	k141_186659	1638	2795	+	1158	0	0
237_4	k141_186659	3082	3894	+	813	0	0
237_5	k141_186659	3908	4015	+	108	0	0
238_1	k141_220546	2	169	+	168	1	0.00283792
238_2	k141_220546	179	589	+	411	12	0.0139203
238_3	k141_220546	589	963	+	375	7	0.00889972
238_4	k141_220546	1013	1390	+	378	15	0.0189195
239_1	k141_50940	2	1339	-	1338	0	0
240_1	k141_254442	1	885	-	885	20	0.0107745
241_1	k141_169679	2	358	+	357	0	0
241_2	k141_169679	374	763	+	390	4	0.00488996
241_3	k141_169679	777	1130	+	354	0	0
241_4	k141_169679	1147	1917	+	771	3	0.00185514
242_1	k141_17048	3	602	+	600	0	0
242_2	k141_17048	841	1605	-	765	0	0
243_1	k141_101825	3	191	+	189	0	0
243_2	k141_101825	271	510	+	240	2	0.00397309
243_3	k141_101825	593	880	+	288	0	0
243_4	k141_101825	880	1119	+	240	0	0
244_1	k141_186662	398	1465	-	1068	3	0.00133924
245_1	k141_203607	1	150	+	150	0	0
245_2	k141_203607	204	1088	+	885	0	0
246_1	k141_220549	1	429	-	429	0	0
246_2	k141_220549	455	922	-	468	1	0.00101874
247_1	k141_254443	94	1509	+	1416	14	0.00471383
248_1	k141_152707	3	773	+	771	0	0
248_2	k141_152707	825	2189	+	1365	0	0
248_3	k141_152707	2182	3162	+	981	2	0.000972009
248_4	k141_152707	3159	4106	+	948	0	0
248_5	k141_152707	4131	4418	+	288	0	0
249_1	k141_101828	3	1121	+	1119	0	0
250_1	k141_237453	302	1966	+	1665	21	0.00601332
250_2	k141_237453	2013	3113	-	1101	9	0.00389731
250_3	k141_237453	3170	4702	-	1533	14	0.00435407
250_4	k141_237453	4796	6208	-	1413	9	0.00303676
250_5	k141_237453	6315	7724	-	1410	21	0.00710084
250_6	k141_237453	7743	9131	-	1389	14	0.00480546
250_7	k141_237453	9156	9257	-	102	0	0
251_1	k141_305302	166	474	+	309	1637	2.5258
251_2	k141_305302	616	891	+	276	1064	1.83799
251_3	k141_305302	882	2519	-	1638	2851	0.829837
251_4	k141_305302	2716	4014	+	1299	2559	0.939227
251_5	k141_305302	4096	4827	-	732	2977	1.939
251_6	k141_305302	4934	5734	-	801	709	0.42201
251_7	k141_305302	5731	6720	-	990	821	0.395383
