# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_6_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_6/A10_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_6/A10_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_6/A10_2.bam	RPKG
143_1	k141_99599	791	1810	+	1020	10	0.0444441
144_1	k141_22166	274	1584	+	1311	6	0.0207474
145_1	k141_88537	43	828	+	786	0	0
145_2	k141_88537	883	2040	-	1158	0	0
145_3	k141_88537	2030	3181	-	1152	2	0.00787031
146_1	k141_77480	11	1678	+	1668	0	0
147_1	k141_121732	3	2369	-	2367	0	0
147_2	k141_121732	2394	2507	-	114	0	0
147_3	k141_121732	2514	3308	-	795	0	0
148_1	k141_44299	2	403	-	402	0	0
149_1	k141_154952	1	576	+	576	0	0
149_2	k141_154952	551	1138	+	588	0	0
150_1	k141_11108	32	907	+	876	2	0.01035
150_2	k141_11108	938	1093	+	156	0	0
151_1	k141_132790	3	197	+	195	0	0
151_2	k141_132790	207	1160	+	954	0	0
151_3	k141_132790	1315	2655	+	1341	0	0
152_1	k141_121733	3	641	-	639	0	0
152_2	k141_121733	775	1044	-	270	0	0
153_1	k141_110658	3	1220	-	1218	0	0
154_1	k141_199166	1	111	-	111	0	0
154_2	k141_199166	122	1111	-	990	1	0.00457909
154_3	k141_199166	1105	2217	-	1113	0	0
154_4	k141_199166	2186	2920	-	735	1	0.00616775
154_5	k141_199166	2969	3709	-	741	0	0
155_1	k141_77485	73	1092	+	1020	1	0.00444441
156_1	k141_22175	2	1222	+	1221	29	0.10767
157_1	k141_88540	3	1436	-	1434	22	0.0695485
157_2	k141_88540	1602	1874	-	273	9	0.149449
158_1	k141_132792	1	786	-	786	0	0
158_2	k141_132792	770	1534	-	765	0	0
158_3	k141_132792	1553	1702	-	150	0	0
159_1	k141_154957	3	650	+	648	0	0
159_2	k141_154957	666	1562	+	897	2	0.0101077
159_3	k141_154957	1653	2075	+	423	1	0.010717
160_1	k141_121739	2	1090	-	1089	2	0.00832562
161_1	k141_210252	32	901	-	870	2	0.0104214
161_2	k141_210252	1133	2524	-	1392	1	0.00325668
161_3	k141_210252	2666	3901	-	1236	0	0
161_4	k141_210252	3914	4738	-	825	0	0
161_5	k141_210252	4751	7021	-	2271	0	0
161_6	k141_210252	7122	7793	-	672	0	0
161_7	k141_210252	7858	7959	-	102	0	0
162_1	k141_99613	16	369	-	354	0	0
162_2	k141_99613	388	969	-	582	0	0
162_3	k141_99613	962	1576	-	615	0	0
162_4	k141_99613	1573	1701	-	129	0	0
163_1	k141_33249	2	2077	+	2076	0	0
164_1	k141_143860	1	480	+	480	1	0.00944437
164_2	k141_143860	477	1763	+	1287	0	0
164_3	k141_143860	2126	3508	-	1383	0	0
164_4	k141_143860	3630	4001	-	372	0	0
164_5	k141_143860	4002	6773	-	2772	4	0.00654155
164_6	k141_143860	6852	7520	-	669	1	0.00677623
164_7	k141_143860	7711	8973	-	1263	3	0.0107679
165_1	k141_88541	2	574	+	573	0	0
165_2	k141_88541	586	1899	+	1314	2	0.0069
165_3	k141_88541	1943	2281	-	339	0	0
166_1	k141_77487	1	348	-	348	0	0
166_2	k141_77487	345	815	-	471	0	0
166_3	k141_77487	808	1143	-	336	0	0
166_4	k141_77487	1127	1438	-	312	0	0
166_5	k141_77487	1438	2541	-	1104	0	0
167_1	k141_55363	3	173	+	171	0	0
167_2	k141_55363	160	1653	+	1494	0	0
167_3	k141_55363	1699	2604	-	906	0	0
167_4	k141_55363	2756	3505	+	750	0	0
167_5	k141_55363	3578	4723	+	1146	1	0.00395576
167_6	k141_55363	4876	5481	+	606	1	0.00748069
167_7	k141_55363	5689	6819	+	1131	1	0.00400822
167_8	k141_55363	7090	8109	+	1020	0	0
167_9	k141_55363	8228	9241	+	1014	0	0
167_10	k141_55363	9401	10405	+	1005	1	0.00451074
167_11	k141_55363	10832	11617	+	786	0	0
167_12	k141_55363	11601	12359	+	759	0	0
167_13	k141_55363	12391	13446	+	1056	0	0
167_14	k141_55363	13695	14504	+	810	0	0
167_15	k141_55363	14553	14681	+	129	0	0
167_16	k141_55363	14668	15870	+	1203	0	0
167_17	k141_55363	15887	16867	-	981	0	0
167_18	k141_55363	17084	18253	-	1170	1	0.00387461
167_19	k141_55363	18344	19708	-	1365	0	0
168_1	k141_8	47	241	+	195	0	0
168_2	k141_8	257	553	+	297	2	0.0305273
168_3	k141_8	665	3373	+	2709	14	0.0234279
168_4	k141_8	3385	5931	+	2547	5	0.00889929
168_5	k141_8	5928	6653	+	726	0	0
168_6	k141_8	6672	7439	+	768	1	0.00590273
168_7	k141_8	7452	8585	+	1134	1	0.00399762
168_8	k141_8	8627	9022	+	396	0	0
168_9	k141_8	9026	9640	+	615	0	0
168_10	k141_8	9653	10033	+	381	0	0
168_11	k141_8	10020	10526	+	507	1	0.00894142
168_12	k141_8	10537	11685	+	1149	0	0
168_13	k141_8	11697	12500	+	804	0	0
168_14	k141_8	12529	13380	+	852	0	0
168_15	k141_8	13377	13901	+	525	0	0
168_16	k141_8	13928	14584	+	657	0	0
168_17	k141_8	14598	15332	+	735	0	0
168_18	k141_8	15336	17522	+	2187	1	0.00207284
168_19	k141_8	17630	18844	-	1215	0	0
168_20	k141_8	18900	19187	+	288	0	0
168_21	k141_8	19486	19860	-	375	0	0
168_22	k141_8	19894	20166	-	273	0	0
168_23	k141_8	20203	20790	+	588	0	0
168_24	k141_8	20787	21287	+	501	0	0
168_25	k141_8	21284	23362	+	2079	2	0.00436104
168_26	k141_8	23367	24506	+	1140	1	0.00397658
168_27	k141_8	24507	25487	+	981	3	0.0138633
168_28	k141_8	25484	26242	+	759	4	0.0238909
168_29	k141_8	26239	26835	+	597	3	0.0227804
168_30	k141_8	26916	28316	-	1401	2	0.00647152
168_31	k141_8	28371	29828	-	1458	2	0.00621851
168_32	k141_8	30047	30892	-	846	1	0.00535851
168_33	k141_8	30882	31388	-	507	1	0.00894142
168_34	k141_8	31463	31864	-	402	0	0
168_35	k141_8	31861	32307	-	447	2	0.0202832
168_36	k141_8	32335	33384	-	1050	4	0.0172697
168_37	k141_8	33623	34234	+	612	0	0
168_38	k141_8	34338	34442	+	105	0	0
168_39	k141_8	34510	34791	+	282	0	0
168_40	k141_8	34879	35259	-	381	0	0
168_41	k141_8	35564	35878	+	315	2	0.0287828
168_42	k141_8	35940	36197	-	258	0	0
168_43	k141_8	36214	36540	-	327	0	0
168_44	k141_8	36552	36728	-	177	0	0
168_45	k141_8	36747	37040	-	294	0	0
168_46	k141_8	37734	37841	+	108	0	0
168_47	k141_8	37812	38009	-	198	0	0
168_48	k141_8	38014	39228	-	1215	2	0.00746222
168_49	k141_8	39225	39644	-	420	0	0
168_50	k141_8	39957	41027	-	1071	1	0.00423277
168_51	k141_8	41031	41405	-	375	0	0
168_52	k141_8	41505	42272	-	768	2	0.0118055
168_53	k141_8	42441	43556	-	1116	3	0.0121863
168_54	k141_8	43683	44561	-	879	1	0.00515733
168_55	k141_8	44833	44973	-	141	0	0
169_1	k141_22185	3	341	-	339	3	0.0401177
169_2	k141_22185	415	1440	-	1026	2	0.00883684
170_1	k141_154963	1	216	-	216	0	0
170_2	k141_154963	247	684	-	438	0	0
170_3	k141_154963	820	1131	-	312	0	0
171_1	k141_11117	1	570	+	570	0	0
171_2	k141_11117	643	1638	+	996	0	0
171_3	k141_11117	1638	2348	+	711	0	0
172_1	k141_99614	314	706	-	393	2	0.0230702
172_2	k141_99614	1118	2227	+	1110	7	0.0285884
172_3	k141_99614	2319	2471	-	153	2	0.0592588
173_1	k141_199174	60	1844	+	1785	0	0
174_1	k141_66435	1	912	+	912	0	0
174_2	k141_66435	1003	1341	+	339	0	0
174_3	k141_66435	1354	1704	+	351	0	0
174_4	k141_66435	1828	2568	+	741	0	0
174_5	k141_66435	2546	2680	+	135	0	0
174_6	k141_66435	2750	3109	-	360	0	0
174_7	k141_66435	3119	4285	-	1167	0	0
174_8	k141_66435	4291	5118	-	828	0	0
174_9	k141_66435	5172	7328	-	2157	0	0
174_10	k141_66435	7346	7606	-	261	0	0
174_11	k141_66435	7619	8626	-	1008	0	0
174_12	k141_66435	8865	9206	+	342	0	0
174_13	k141_66435	9285	10541	-	1257	0	0
174_14	k141_66435	10598	11197	-	600	0	0
174_15	k141_66435	11172	11408	-	237	0	0
175_1	k141_121748	3	1184	-	1182	3	0.0115058
176_1	k141_177056	3	260	+	258	0	0
176_2	k141_177056	315	1349	+	1035	0	0
176_3	k141_177056	1383	2783	+	1401	0	0
176_4	k141_177056	2942	3532	+	591	0	0
176_5	k141_177056	3629	3904	-	276	0	0
176_6	k141_177056	4290	4541	+	252	0	0
176_7	k141_177056	4582	5172	+	591	5	0.0383528
177_1	k141_210255	1	474	-	474	0	0
177_2	k141_210255	493	726	-	234	0	0
177_3	k141_210255	735	1694	-	960	0	0
177_4	k141_210255	1706	2653	-	948	1	0.00478196
177_5	k141_210255	2659	2883	-	225	0	0
178_1	k141_121749	3	746	-	744	3	0.0182794
178_2	k141_121749	773	1060	-	288	0	0
179_1	k141_132794	138	1727	-	1590	0	0
179_2	k141_132794	1768	3663	-	1896	0	0
179_3	k141_132794	3967	4476	+	510	0	0
180_1	k141_22188	59	664	-	606	0	0
180_2	k141_22188	674	940	-	267	0	0
180_3	k141_22188	1007	1480	+	474	0	0
181_1	k141_177059	2	967	-	966	5	0.0234643
182_1	k141_99619	3	818	-	816	0	0
182_2	k141_99619	1021	1242	+	222	0	0
182_3	k141_99619	1883	2077	+	195	0	0
183_1	k141_20	1	1005	+	1005	0	0
184_1	k141_188083	296	1153	-	858	31	0.16379
184_2	k141_188083	1381	2121	+	741	31	0.189652
184_3	k141_188083	2190	3059	-	870	12	0.0625282
184_4	k141_188083	3104	3889	-	786	9	0.051908
184_5	k141_188083	4029	4700	-	672	16	0.107936
184_6	k141_188083	4714	5646	-	933	14	0.0680238
184_7	k141_188083	5860	6453	+	594	13	0.0992136
184_8	k141_188083	6450	6695	-	246	4	0.0737122
184_9	k141_188083	6827	7315	+	489	9	0.0834349
184_10	k141_188083	7387	8628	-	1242	31	0.11315
184_11	k141_188083	8773	10608	-	1836	37	0.0913573
184_12	k141_188083	10760	11230	-	471	14	0.134748
184_13	k141_188083	11234	12547	-	1314	34	0.1173
184_14	k141_188083	12613	13935	-	1323	14	0.0479714
184_15	k141_188083	14280	15563	-	1284	42	0.148285
184_16	k141_188083	15905	18385	-	2481	56	0.102324
184_17	k141_188083	18431	20536	-	2106	52	0.111933
184_18	k141_188083	20735	21760	-	1026	34	0.150226
184_19	k141_188083	22195	22947	-	753	15	0.0903047
184_20	k141_188083	22904	23725	-	822	19	0.104784
184_21	k141_188083	23743	24558	-	816	18	0.0999992
184_22	k141_188083	24555	25046	-	492	24	0.221136
184_23	k141_188083	25099	25701	-	603	27	0.202983
184_24	k141_188083	25653	26984	-	1332	32	0.108908
184_25	k141_188083	27098	28678	-	1581	61	0.174909
185_1	k141_110663	3	950	-	948	1	0.00478196
185_2	k141_110663	1149	1886	-	738	1	0.00614268
185_3	k141_110663	1899	2465	-	567	2	0.0159905
185_4	k141_110663	2669	2950	-	282	1	0.0160755
185_5	k141_110663	2953	3717	-	765	0	0
185_6	k141_110663	3765	3911	-	147	1	0.0308388
186_1	k141_66437	594	1304	+	711	2	0.0127519
186_2	k141_66437	1301	2524	+	1224	3	0.011111
186_3	k141_66437	2848	3021	-	174	3	0.0781603
187_1	k141_154972	3	350	-	348	1	0.0130267
187_2	k141_154972	608	1006	-	399	0	0
188_1	k141_143875	3	245	+	243	0	0
188_2	k141_143875	218	727	-	510	2	0.0177776
189_1	k141_77498	247	651	+	405	0	0
189_2	k141_77498	902	1846	+	945	0	0
189_3	k141_77498	2104	2547	-	444	1	0.0102101
189_4	k141_77498	2654	3112	-	459	13	0.128394
190_1	k141_55373	3	236	+	234	0	0
190_2	k141_55373	284	793	-	510	0	0
190_3	k141_55373	790	1308	-	519	0	0
190_4	k141_55373	1585	2064	-	480	0	0
190_5	k141_55373	2277	2753	-	477	0	0
191_1	k141_88549	1	75	-	75	0	0
191_2	k141_88549	139	558	-	420	1	0.0107936
191_3	k141_88549	576	1202	-	627	0	0
191_4	k141_88549	1341	1652	-	312	0	0
191_5	k141_88549	1807	2115	-	309	0	0
192_1	k141_11131	2	928	+	927	0	0
192_2	k141_11131	925	1461	+	537	0	0
193_1	k141_55375	111	374	+	264	0	0
193_2	k141_55375	435	902	+	468	1	0.00968653
193_3	k141_55375	966	1046	+	81	0	0
194_1	k141_188085	171	389	-	219	0	0
194_2	k141_188085	386	1150	-	765	0	0
194_3	k141_188085	1390	2001	+	612	0	0
195_1	k141_77499	2	1546	-	1545	0	0
196_1	k141_210256	3	683	+	681	1	0.00665682
196_2	k141_210256	676	1998	+	1323	0	0
196_3	k141_210256	2281	2694	+	414	0	0
196_4	k141_210256	2941	3477	+	537	4	0.0337676
196_5	k141_210256	3648	4127	+	480	0	0
196_6	k141_210256	4096	4851	+	756	5	0.0299821
196_7	k141_210256	4904	6133	-	1230	3	0.0110568
197_1	k141_188086	50	1138	+	1089	69	0.287234
198_1	k141_143884	1	1050	-	1050	0	0
199_1	k141_66444	16	882	+	867	1	0.00522872
199_2	k141_66444	912	1214	+	303	0	0
200_1	k141_77502	3	74	+	72	0	0
200_2	k141_77502	71	1483	+	1413	0	0
201_1	k141_177068	1	345	-	345	0	0
201_2	k141_177068	332	2941	-	2610	6	0.0104214
202_1	k141_99621	97	603	+	507	0	0
202_2	k141_99621	674	1042	+	369	0	0
202_3	k141_99621	1092	2708	-	1617	0	0
202_4	k141_99621	2977	4392	+	1416	0	0
202_5	k141_99621	4576	4779	+	204	0	0
203_1	k141_210259	1	201	-	201	4	0.0902149
203_2	k141_210259	685	1245	+	561	9	0.0727267
204_1	k141_55383	3	554	-	552	0	0
204_2	k141_55383	570	848	-	279	0	0
204_3	k141_55383	949	1269	-	321	0	0
205_1	k141_154986	3	1532	-	1530	1	0.00296294
206_1	k141_11136	226	855	+	630	0	0
206_2	k141_11136	1210	2022	+	813	1	0.00557601
207_1	k141_199178	3	275	+	273	1	0.0166055
207_2	k141_199178	278	2062	+	1785	0	0
207_3	k141_199178	2168	2644	-	477	7	0.0665264
207_4	k141_199178	3027	6365	+	3339	9	0.0122191
207_5	k141_199178	6365	6640	+	276	0	0
207_6	k141_199178	6798	7799	+	1002	2	0.0090485
207_7	k141_199178	8087	9553	-	1467	1	0.00309018
208_1	k141_88558	2	853	+	852	0	0
208_2	k141_88558	883	1638	+	756	0	0
209_1	k141_22204	2	112	-	111	0	0
209_2	k141_22204	187	576	-	390	0	0
209_3	k141_22204	580	1161	-	582	0	0
209_4	k141_22204	1112	1639	-	528	0	0
210_1	k141_55387	3	461	-	459	0	0
210_2	k141_55387	664	1572	-	909	0	0
211_1	k141_110677	3	416	-	414	0	0
211_2	k141_110677	458	1093	-	636	0	0
211_3	k141_110677	1093	1467	-	375	0	0
212_1	k141_132820	2	925	-	924	25	0.122654
212_2	k141_132820	1195	1605	+	411	9	0.0992693
212_3	k141_132820	1662	2030	+	369	10	0.122854
212_4	k141_132820	2041	2496	+	456	2	0.0198829
212_5	k141_132820	2498	2839	+	342	6	0.0795315
213_1	k141_66445	3	752	+	750	1	0.0060444
213_2	k141_66445	765	1661	+	897	1	0.00505384
213_3	k141_66445	1773	2825	+	1053	5	0.0215256
213_4	k141_66445	3052	3687	+	636	4	0.0285113
213_5	k141_66445	3701	4015	+	315	0	0
213_6	k141_66445	4096	4572	+	477	0	0
213_7	k141_66445	4699	5133	+	435	3	0.0312641
213_8	k141_66445	5149	5532	+	384	1	0.0118055
213_9	k141_66445	5555	5911	-	357	0	0
214_1	k141_33257	1	63	-	63	0	0
214_2	k141_33257	345	914	+	570	0	0
214_3	k141_33257	922	2436	+	1515	0	0
214_4	k141_33257	2519	4237	+	1719	0	0
214_5	k141_33257	4510	5508	+	999	0	0
214_6	k141_33257	5541	6617	+	1077	0	0
214_7	k141_33257	6617	8308	+	1692	0	0
214_8	k141_33257	8339	11566	+	3228	0	0
214_9	k141_33257	11603	12565	-	963	0	0
214_10	k141_33257	12806	13765	-	960	0	0
214_11	k141_33257	14023	14475	+	453	0	0
215_1	k141_77506	3	665	+	663	0	0
215_2	k141_77506	649	2022	+	1374	0	0
215_3	k141_77506	2097	3413	+	1317	0	0
215_4	k141_77506	3426	4736	+	1311	0	0
216_1	k141_199182	214	1356	-	1143	13	0.0515598
217_1	k141_154997	1	660	-	660	0	0
217_2	k141_154997	805	1725	-	921	0	0
218_1	k141_55388	291	2168	+	1878	0	0
218_2	k141_55388	2441	2704	-	264	0	0
218_3	k141_55388	2888	3145	-	258	0	0
219_1	k141_177070	2	103	+	102	0	0
219_2	k141_177070	213	569	+	357	1	0.0126983
219_3	k141_177070	633	1229	+	597	0	0
219_4	k141_177070	1242	2300	+	1059	0	0
219_5	k141_177070	2313	2555	+	243	0	0
219_6	k141_177070	2558	3721	+	1164	3	0.0116838
219_7	k141_177070	3751	5700	+	1950	2	0.00464954
219_8	k141_177070	5783	5968	-	186	0	0
220_1	k141_88562	3	404	-	402	13	0.146599
220_2	k141_88562	431	670	-	240	0	0
220_3	k141_88562	673	1257	-	585	18	0.139486
220_4	k141_88562	1261	1623	-	363	7	0.087419
220_5	k141_88562	1648	1737	-	90	0	0
221_1	k141_44300	1	189	-	189	0	0
221_2	k141_44300	379	801	+	423	1	0.010717
221_3	k141_44300	846	3611	+	2766	5	0.00819468
221_4	k141_44300	3877	5256	+	1380	0	0
221_5	k141_44300	5585	6733	+	1149	1	0.00394543
221_6	k141_44300	6730	10008	+	3279	2	0.00276505
221_7	k141_44300	10163	10927	+	765	0	0
221_8	k141_44300	11007	11678	+	672	0	0
221_9	k141_44300	11662	12378	+	717	0	0
221_10	k141_44300	12390	13262	-	873	0	0
221_11	k141_44300	13405	13944	+	540	0	0
221_12	k141_44300	13956	14396	-	441	2	0.0205592
221_13	k141_44300	14401	15555	-	1155	0	0
221_14	k141_44300	15683	16105	-	423	1	0.010717
221_15	k141_44300	16337	17569	-	1233	0	0
221_16	k141_44300	17676	18287	-	612	0	0
221_17	k141_44300	18535	19389	+	855	0	0
221_18	k141_44300	19421	21685	+	2265	1	0.00200146
221_19	k141_44300	21675	21911	+	237	0	0
222_1	k141_55389	3	290	+	288	0	0
222_2	k141_55389	345	1343	+	999	0	0
223_1	k141_77509	1	1689	-	1689	1	0.00268401
224_1	k141_143906	1	846	-	846	0	0
224_2	k141_143906	1123	1653	-	531	0	0
225_1	k141_188099	2	886	+	885	76	0.3893
225_2	k141_188099	895	1380	+	486	48	0.447733
225_3	k141_188099	1439	5029	+	3591	177	0.223446
226_1	k141_22206	1	885	-	885	3	0.0153671
226_2	k141_22206	901	1680	-	780	1	0.00581192
226_3	k141_22206	1856	2605	-	750	1	0.0060444
226_4	k141_22206	2668	3801	-	1134	3	0.0119929
226_5	k141_22206	3910	4158	-	249	0	0
227_1	k141_66448	3	518	-	516	1	0.00878546
227_2	k141_66448	678	1151	+	474	0	0
227_3	k141_66448	1148	1867	+	720	2	0.0125925
227_4	k141_66448	1898	2527	+	630	1	0.00719571
228_1	k141_11154	54	362	+	309	0	0
228_2	k141_11154	824	1018	+	195	0	0
229_1	k141_177077	3	350	-	348	0	0
229_2	k141_177077	343	1194	-	852	0	0
230_1	k141_143914	3	356	-	354	0	0
230_2	k141_143914	614	1171	-	558	0	0
231_1	k141_44302	3	572	+	570	0	0
231_2	k141_44302	565	1659	+	1095	1	0.00414
231_3	k141_44302	1800	2138	+	339	0	0
232_1	k141_11157	125	1018	+	894	5	0.025354
233_1	k141_33261	122	1435	+	1314	0	0
233_2	k141_33261	1507	2487	-	981	0	0
233_3	k141_33261	2717	3472	-	756	0	0
233_4	k141_33261	3642	4652	-	1011	0	0
234_1	k141_188101	1	1026	-	1026	0	0
234_2	k141_188101	1201	2289	+	1089	1	0.00416281
235_1	k141_155006	2	214	+	213	5	0.106415
235_2	k141_155006	298	882	+	585	10	0.0774923
235_3	k141_155006	916	1122	+	207	0	0
236_1	k141_55395	3	815	+	813	0	0
236_2	k141_55395	826	1059	+	234	0	0
237_1	k141_33263	2	76	+	75	0	0
237_2	k141_33263	76	339	+	264	0	0
237_3	k141_33263	448	624	-	177	0	0
237_4	k141_33263	803	1066	+	264	0	0
238_1	k141_188104	1	1101	+	1101	0	0
238_2	k141_188104	1129	1347	+	219	0	0
239_1	k141_199183	3	134	-	132	0	0
239_2	k141_199183	313	1335	-	1023	0	0
239_3	k141_199183	1764	2636	+	873	1	0.00519278
239_4	k141_199183	2703	4325	+	1623	0	0
239_5	k141_199183	4375	6969	+	2595	1	0.00174694
240_1	k141_44308	83	739	+	657	0	0
240_2	k141_44308	752	1054	+	303	0	0
241_1	k141_55397	2	1510	-	1509	0	0
242_1	k141_66458	2	196	+	195	0	0
242_2	k141_66458	193	921	+	729	0	0
242_3	k141_66458	922	1452	+	531	1	0.00853728
243_1	k141_33265	1	726	+	726	0	0
243_2	k141_33265	781	1719	-	939	0	0
243_3	k141_33265	1759	1890	-	132	0	0
244_1	k141_199185	1	1827	-	1827	0	0
245_1	k141_33267	3	1526	-	1524	0	0
246_1	k141_29	34	501	+	468	5	0.0484327
246_2	k141_29	496	648	-	153	2	0.0592588
246_3	k141_29	872	1420	-	549	2	0.0165147
246_4	k141_29	1431	2771	-	1341	6	0.0202832
246_5	k141_29	3560	4615	-	1056	2	0.00858579
246_6	k141_29	4798	5712	-	915	7	0.034681
246_7	k141_29	6274	6834	+	561	3	0.0242422
246_8	k141_29	6859	7989	+	1131	11	0.0440904
246_9	k141_29	8092	8616	+	525	1	0.00863485
246_10	k141_29	8896	9516	-	621	1	0.0073
246_11	k141_29	9760	10095	-	336	0	0
246_12	k141_29	10141	10449	-	309	3	0.0440126
246_13	k141_29	10504	11043	-	540	4	0.03358
246_14	k141_29	11047	11328	-	282	3	0.0482266
246_15	k141_29	11495	12040	-	546	5	0.0415137
246_16	k141_29	12047	13567	-	1521	7	0.0208633
246_17	k141_29	13583	14383	-	801	4	0.0226382
246_18	k141_29	14409	15044	-	636	1	0.00712783
246_19	k141_29	15087	15233	-	147	1	0.0308388
246_20	k141_29	15245	16414	-	1170	2	0.00774923
246_21	k141_29	16572	17216	+	645	1	0.00702837
247_1	k141_88581	66	440	-	375	0	0
247_2	k141_88581	458	1015	-	558	0	0
247_3	k141_88581	1018	1512	-	495	0	0
248_1	k141_55405	1	519	+	519	3	0.026204
248_2	k141_55405	523	1587	+	1065	1	0.00425662
249_1	k141_99622	2	610	+	609	7	0.0521069
249_2	k141_99622	623	1447	+	825	18	0.0989083
249_3	k141_99622	1646	2311	+	666	13	0.0884878
249_4	k141_99622	2346	4547	+	2202	50	0.102936
249_5	k141_99622	4795	6639	+	1845	34	0.0835404
249_6	k141_99622	6681	7430	+	750	13	0.0785772
249_7	k141_99622	7650	8906	+	1257	32	0.115406
249_8	k141_99622	8937	9836	+	900	20	0.10074
249_9	k141_99622	9838	10680	+	843	22	0.118307
249_10	k141_99622	10796	12829	+	2034	51	0.113667
249_11	k141_99622	12949	14901	+	1953	51	0.118381
249_12	k141_99622	14999	15616	-	618	10	0.0733543
250_1	k141_44309	1	2037	+	2037	0	0
250_2	k141_44309	2146	2808	-	663	0	0
250_3	k141_44309	2871	3170	+	300	0	0
251_1	k141_66459	223	984	-	762	5	0.029746
251_2	k141_66459	1007	1444	+	438	0	0
251_3	k141_66459	1507	2727	+	1221	16	0.0594044
252_1	k141_143928	3	371	-	369	0	0
252_2	k141_143928	534	1217	-	684	0	0
252_3	k141_143928	1401	1808	-	408	0	0
253_1	k141_99623	189	506	-	318	0	0
253_2	k141_99623	542	1051	-	510	0	0
254_1	k141_199186	2	1252	-	1251	3	0.0108712
254_2	k141_199186	1249	2262	-	1014	0	0
254_3	k141_199186	2249	2644	-	396	2	0.0228954
255_1	k141_30	1	2091	+	2091	120	0.260161
255_2	k141_30	2088	2159	+	72	1	0.0629625
256_1	k141_165975	650	1006	+	357	6	0.0761899
256_2	k141_165975	1041	2045	+	1005	5	0.0225537
256_3	k141_165975	2045	2911	+	867	4	0.0209149
256_4	k141_165975	2932	3753	+	822	5	0.0275748
256_5	k141_165975	3735	4544	+	810	2	0.0111933
256_6	k141_165975	5111	5296	+	186	1	0.0243726
256_7	k141_165975	5371	7704	+	2334	32	0.0621532
256_8	k141_165975	7755	8615	+	861	10	0.0526515
256_9	k141_165975	8734	9381	+	648	14	0.0979416
256_10	k141_165975	9741	10661	-	921	40	0.196886
256_11	k141_165975	11002	11487	+	486	20	0.186555
256_12	k141_165975	11567	12361	+	795	13	0.0741294
256_13	k141_165975	12358	13527	+	1170	15	0.0581192
256_14	k141_165975	13764	14498	+	735	10	0.0616775
256_15	k141_165975	14683	16257	-	1575	36	0.103618
256_16	k141_165975	16763	17236	+	474	2	0.0191278
256_17	k141_165975	17379	17963	+	585	6	0.0464954
256_18	k141_165975	18060	18740	+	681	7	0.0465978
256_19	k141_165975	18737	20221	+	1485	17	0.0518963
256_20	k141_165975	20351	21205	+	855	19	0.10074
256_21	k141_165975	21400	24759	+	3360	27	0.0364283
256_22	k141_165975	24756	25193	+	438	13	0.13455
256_23	k141_165975	25206	25745	+	540	10	0.08395
256_24	k141_165975	26064	26510	-	447	13	0.131841
256_25	k141_165975	26507	27259	-	753	9	0.0541828
256_26	k141_165975	27273	28049	-	777	11	0.064178
256_27	k141_165975	28300	28800	+	501	7	0.0633395
256_28	k141_165975	28923	29945	+	1023	11	0.0487451
256_29	k141_165975	30087	30755	-	669	17	0.115196
256_30	k141_165975	31057	31860	-	804	10	0.0563843
256_31	k141_165975	32117	34126	+	2010	33	0.0744273
256_32	k141_165975	34143	35036	-	894	12	0.0608496
256_33	k141_165975	35238	36506	+	1269	15	0.0535851
256_34	k141_165975	36520	37014	+	495	10	0.0915818
256_35	k141_165975	37696	39546	+	1851	22	0.0538804
257_1	k141_66462	2	196	+	195	0	0
257_2	k141_66462	193	924	+	732	7	0.0433512
257_3	k141_66462	1044	1574	+	531	4	0.0341491
258_1	k141_88582	438	593	-	156	0	0
258_2	k141_88582	586	786	-	201	0	0
258_3	k141_88582	813	1007	-	195	0	0
258_4	k141_88582	1187	2485	-	1299	0	0
259_1	k141_22207	3	86	-	84	0	0
259_2	k141_22207	262	1293	-	1032	0	0
259_3	k141_22207	1290	1994	-	705	0	0
259_4	k141_22207	1984	2847	-	864	0	0
259_5	k141_22207	2837	3415	-	579	0	0
259_6	k141_22207	3409	4119	-	711	0	0
259_7	k141_22207	4151	5254	-	1104	0	0
259_8	k141_22207	5275	6600	-	1326	0	0
259_9	k141_22207	6648	7274	-	627	0	0
259_10	k141_22207	7286	8383	-	1098	0	0
259_11	k141_22207	8472	9113	-	642	0	0
260_1	k141_55413	2	634	-	633	0	0
260_2	k141_55413	724	1209	-	486	0	0
261_1	k141_44316	2	658	+	657	0	0
261_2	k141_44316	678	1283	+	606	0	0
262_1	k141_77516	197	1636	-	1440	27	0.0849993
262_2	k141_77516	1757	2533	-	777	17	0.0991841
262_3	k141_77516	2517	3302	-	786	4	0.0230702
262_4	k141_77516	3411	4265	-	855	12	0.0636252
262_5	k141_77516	4550	5779	+	1230	28	0.103197
262_6	k141_77516	6113	6967	+	855	13	0.0689273
262_7	k141_77516	7089	9212	-	2124	6	0.0128059
262_8	k141_77516	9270	9650	-	381	2	0.0237968
263_1	k141_66463	2	457	-	456	0	0
