# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_6_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_6/A6_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_6/A6_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_6/A6_2.bam	RPKG
135_2	k141_99598	876	1094	-	219	0	0
136_1	k141_132788	19	1302	-	1284	1	0.000586024
137_1	k141_110654	2	316	+	315	9	0.0214987
137_2	k141_110654	362	1141	+	780	90	0.0868216
137_3	k141_110654	1200	2111	-	912	86	0.0709551
137_4	k141_110654	2261	3016	+	756	81	0.0806201
137_5	k141_110654	3228	4709	-	1482	155	0.078698
137_6	k141_110654	4759	5763	-	1005	108	0.0808608
137_7	k141_110654	5797	6645	-	849	71	0.0629261
137_8	k141_110654	6645	7496	-	852	42	0.0370928
137_9	k141_110654	7626	8330	-	705	47	0.0501636
138_1	k141_11101	3	1445	+	1443	0	0
138_2	k141_11101	1490	2572	+	1083	0	0
139_1	k141_199164	1	1122	-	1122	0	0
140_1	k141_33237	3	212	-	210	0	0
140_2	k141_33237	212	829	-	618	0	0
140_3	k141_33237	835	1194	-	360	0	0
141_1	k141_132789	1	1047	+	1047	0	0
142_1	k141_44298	2	631	-	630	5	0.00597186
142_2	k141_44298	647	1786	-	1140	27	0.0178213
143_1	k141_99599	791	1810	+	1020	90	0.066393
144_1	k141_22166	274	1584	+	1311	81	0.0464903
145_1	k141_88537	43	828	+	786	16	0.0153171
145_2	k141_88537	883	2040	-	1158	23	0.0149451
145_3	k141_88537	2030	3181	-	1152	32	0.0209015
146_1	k141_77480	11	1678	+	1668	0	0
147_1	k141_121732	3	2369	-	2367	0	0
147_2	k141_121732	2394	2507	-	114	0	0
147_3	k141_121732	2514	3308	-	795	0	0
148_1	k141_44299	2	403	-	402	0	0
149_1	k141_154952	1	576	+	576	0	0
149_2	k141_154952	551	1138	+	588	0	0
150_1	k141_11108	32	907	+	876	4	0.00343586
150_2	k141_11108	938	1093	+	156	0	0
151_1	k141_132790	3	197	+	195	0	0
151_2	k141_132790	207	1160	+	954	0	0
151_3	k141_132790	1315	2655	+	1341	6	0.00336669
152_1	k141_121733	3	641	-	639	2	0.0023551
152_2	k141_121733	775	1044	-	270	0	0
153_1	k141_110658	3	1220	-	1218	3	0.00185334
154_1	k141_199166	1	111	-	111	0	0
154_2	k141_199166	122	1111	-	990	0	0
154_3	k141_199166	1105	2217	-	1113	4	0.00270424
154_4	k141_199166	2186	2920	-	735	1	0.00102375
154_5	k141_199166	2969	3709	-	741	1	0.00101546
155_1	k141_77485	73	1092	+	1020	1	0.0007377
156_1	k141_22175	2	1222	+	1221	80	0.0493009
157_1	k141_88540	3	1436	-	1434	56	0.0293845
157_2	k141_88540	1602	1874	-	273	14	0.0385874
158_1	k141_132792	1	786	-	786	0	0
158_2	k141_132792	770	1534	-	765	0	0
158_3	k141_132792	1553	1702	-	150	0	0
159_1	k141_154957	3	650	+	648	0	0
159_2	k141_154957	666	1562	+	897	0	0
159_3	k141_154957	1653	2075	+	423	0	0
160_1	k141_121739	2	1090	-	1089	0	0
161_1	k141_210252	32	901	-	870	21	0.0181627
161_2	k141_210252	1133	2524	-	1392	34	0.0183789
161_3	k141_210252	2666	3901	-	1236	33	0.0200898
161_4	k141_210252	3914	4738	-	825	20	0.0182413
161_5	k141_210252	4751	7021	-	2271	55	0.0182232
161_6	k141_210252	7122	7793	-	672	7	0.00783807
161_7	k141_210252	7858	7959	-	102	2	0.014754
162_1	k141_99613	16	369	-	354	1	0.00212558
162_2	k141_99613	388	969	-	582	0	0
162_3	k141_99613	962	1576	-	615	10	0.012235
162_4	k141_99613	1573	1701	-	129	4	0.0233319
163_1	k141_33249	2	2077	+	2076	3	0.00108736
164_1	k141_143860	1	480	+	480	11	0.0172437
164_2	k141_143860	477	1763	+	1287	20	0.0116932
164_3	k141_143860	2126	3508	-	1383	17	0.00924926
164_4	k141_143860	3630	4001	-	372	8	0.0161818
164_5	k141_143860	4002	6773	-	2772	27	0.0073291
164_6	k141_143860	6852	7520	-	669	3	0.00337423
164_7	k141_143860	7711	8973	-	1263	7	0.00417037
165_1	k141_88541	2	574	+	573	0	0
165_2	k141_88541	586	1899	+	1314	4	0.00229058
165_3	k141_88541	1943	2281	-	339	0	0
166_1	k141_77487	1	348	-	348	3	0.00648667
166_2	k141_77487	345	815	-	471	0	0
166_3	k141_77487	808	1143	-	336	1	0.00223945
166_4	k141_77487	1127	1438	-	312	0	0
166_5	k141_77487	1438	2541	-	1104	3	0.00204471
167_1	k141_55363	3	173	+	171	9	0.0396029
167_2	k141_55363	160	1653	+	1494	152	0.0765549
167_3	k141_55363	1699	2604	-	906	80	0.0664419
167_4	k141_55363	2756	3505	+	750	59	0.0591931
167_5	k141_55363	3578	4723	+	1146	86	0.0564669
167_6	k141_55363	4876	5481	+	606	60	0.0745004
167_7	k141_55363	5689	6819	+	1131	74	0.0492322
167_8	k141_55363	7090	8109	+	1020	86	0.0634422
167_9	k141_55363	8228	9241	+	1014	75	0.0556549
167_10	k141_55363	9401	10405	+	1005	109	0.0816095
167_11	k141_55363	10832	11617	+	786	36	0.0344636
167_12	k141_55363	11601	12359	+	759	49	0.0485774
167_13	k141_55363	12391	13446	+	1056	68	0.0484535
167_14	k141_55363	13695	14504	+	810	81	0.0752454
167_15	k141_55363	14553	14681	+	129	6	0.0349979
167_16	k141_55363	14668	15870	+	1203	91	0.0569188
167_17	k141_55363	15887	16867	-	981	61	0.0467887
167_18	k141_55363	17084	18253	-	1170	122	0.078461
167_19	k141_55363	18344	19708	-	1365	125	0.0689061
168_1	k141_8	47	241	+	195	53	0.204513
168_2	k141_8	257	553	+	297	40	0.101341
168_3	k141_8	665	3373	+	2709	818	0.227208
168_4	k141_8	3385	5931	+	2547	632	0.18671
168_5	k141_8	5928	6653	+	726	211	0.218689
168_6	k141_8	6672	7439	+	768	214	0.209668
168_7	k141_8	7452	8585	+	1134	321	0.212996
168_8	k141_8	8627	9022	+	396	83	0.157711
168_9	k141_8	9026	9640	+	615	211	0.258159
168_10	k141_8	9653	10033	+	381	79	0.156021
168_11	k141_8	10020	10526	+	507	96	0.142477
168_12	k141_8	10537	11685	+	1149	307	0.201047
168_13	k141_8	11697	12500	+	804	212	0.198408
168_14	k141_8	12529	13380	+	852	209	0.184581
168_15	k141_8	13377	13901	+	525	132	0.189189
168_16	k141_8	13928	14584	+	657	194	0.222186
168_17	k141_8	14598	15332	+	735	185	0.189393
168_18	k141_8	15336	17522	+	2187	611	0.210219
168_19	k141_8	17630	18844	-	1215	285	0.176502
168_20	k141_8	18900	19187	+	288	77	0.201177
168_21	k141_8	19486	19860	-	375	101	0.202661
168_22	k141_8	19894	20166	-	273	37	0.101981
168_23	k141_8	20203	20790	+	588	143	0.182995
168_24	k141_8	20787	21287	+	501	42	0.06308
168_25	k141_8	21284	23362	+	2079	594	0.214987
168_26	k141_8	23367	24506	+	1140	291	0.192074
168_27	k141_8	24507	25487	+	981	192	0.147269
168_28	k141_8	25484	26242	+	759	185	0.183405
168_29	k141_8	26239	26835	+	597	81	0.102092
168_30	k141_8	26916	28316	-	1401	357	0.191739
168_31	k141_8	28371	29828	-	1458	410	0.211596
168_32	k141_8	30047	30892	-	846	221	0.196563
168_33	k141_8	30882	31388	-	507	107	0.158802
168_34	k141_8	31463	31864	-	402	93	0.174075
168_35	k141_8	31861	32307	-	447	76	0.127934
168_36	k141_8	32335	33384	-	1050	229	0.164107
168_37	k141_8	33623	34234	+	612	87	0.106967
168_38	k141_8	34338	34442	+	105	10	0.0716623
168_39	k141_8	34510	34791	+	282	36	0.096058
168_40	k141_8	34879	35259	-	381	81	0.159971
168_41	k141_8	35564	35878	+	315	88	0.210209
168_42	k141_8	35940	36197	-	258	50	0.145824
168_43	k141_8	36214	36540	-	327	89	0.204796
168_44	k141_8	36552	36728	-	177	4	0.0170046
168_45	k141_8	36747	37040	-	294	69	0.176596
168_46	k141_8	37734	37841	+	108	8	0.0557374
168_47	k141_8	37812	38009	-	198	8	0.0304022
168_48	k141_8	38014	39228	-	1215	194	0.120145
168_49	k141_8	39225	39644	-	420	81	0.145116
168_50	k141_8	39957	41027	-	1071	249	0.17494
168_51	k141_8	41031	41405	-	375	64	0.128419
168_52	k141_8	41505	42272	-	768	100	0.0979758
168_53	k141_8	42441	43556	-	1116	228	0.153727
168_54	k141_8	43683	44561	-	879	146	0.124981
168_55	k141_8	44833	44973	-	141	3	0.0160097
169_1	k141_22185	3	341	-	339	1	0.00221963
169_2	k141_22185	415	1440	-	1026	14	0.0102674
170_1	k141_154963	1	216	-	216	0	0
170_2	k141_154963	247	684	-	438	3	0.0051538
170_3	k141_154963	820	1131	-	312	7	0.016882
171_1	k141_11117	1	570	+	570	0	0
171_2	k141_11117	643	1638	+	996	0	0
171_3	k141_11117	1638	2348	+	711	0	0
172_1	k141_99614	314	706	-	393	0	0
172_2	k141_99614	1118	2227	+	1110	5	0.00338943
172_3	k141_99614	2319	2471	-	153	0	0
173_1	k141_199174	60	1844	+	1785	18	0.00758777
174_1	k141_66435	1	912	+	912	9	0.00742554
174_2	k141_66435	1003	1341	+	339	9	0.0199767
174_3	k141_66435	1354	1704	+	351	2	0.00428749
174_4	k141_66435	1828	2568	+	741	7	0.00710821
174_5	k141_66435	2546	2680	+	135	2	0.0111475
174_6	k141_66435	2750	3109	-	360	9	0.0188114
174_7	k141_66435	3119	4285	-	1167	1	0.000644777
174_8	k141_66435	4291	5118	-	828	4	0.00363504
174_9	k141_66435	5172	7328	-	2157	11	0.00383727
174_10	k141_66435	7346	7606	-	261	0	0
174_11	k141_66435	7619	8626	-	1008	8	0.00597186
174_12	k141_66435	8865	9206	+	342	0	0
174_13	k141_66435	9285	10541	-	1257	3	0.00179583
174_14	k141_66435	10598	11197	-	600	1	0.00125409
174_15	k141_66435	11172	11408	-	237	0	0
175_1	k141_121748	3	1184	-	1182	0	0
176_1	k141_177056	3	260	+	258	0	0
176_2	k141_177056	315	1349	+	1035	4	0.00290804
176_3	k141_177056	1383	2783	+	1401	0	0
176_4	k141_177056	2942	3532	+	591	0	0
176_5	k141_177056	3629	3904	-	276	0	0
176_6	k141_177056	4290	4541	+	252	3	0.00895779
176_7	k141_177056	4582	5172	+	591	11	0.0140051
177_1	k141_210255	1	474	-	474	3	0.00476237
177_2	k141_210255	493	726	-	234	1	0.00321562
177_3	k141_210255	735	1694	-	960	10	0.00783807
177_4	k141_210255	1706	2653	-	948	4	0.00317491
177_5	k141_210255	2659	2883	-	225	1	0.00334424
178_1	k141_121749	3	746	-	744	5	0.00505682
178_2	k141_121749	773	1060	-	288	0	0
179_1	k141_132794	138	1727	-	1590	8	0.00378593
179_2	k141_132794	1768	3663	-	1896	7	0.00277805
179_3	k141_132794	3967	4476	+	510	3	0.0044262
180_1	k141_22188	59	664	-	606	0	0
180_2	k141_22188	674	940	-	267	0	0
180_3	k141_22188	1007	1480	+	474	0	0
181_1	k141_177059	2	967	-	966	2	0.00155788
182_1	k141_99619	3	818	-	816	12	0.0110655
182_2	k141_99619	1021	1242	+	222	0	0
182_3	k141_99619	1883	2077	+	195	0	0
183_1	k141_20	1	1005	+	1005	3	0.00224613
184_1	k141_188083	296	1153	-	858	36	0.0315715
184_2	k141_188083	1381	2121	+	741	18	0.0182782
184_3	k141_188083	2190	3059	-	870	38	0.0328658
184_4	k141_188083	3104	3889	-	786	25	0.023933
184_5	k141_188083	4029	4700	-	672	17	0.0190353
184_6	k141_188083	4714	5646	-	933	18	0.0145168
184_7	k141_188083	5860	6453	+	594	15	0.0190014
184_8	k141_188083	6450	6695	-	246	2	0.00611751
184_9	k141_188083	6827	7315	+	489	21	0.032314
184_10	k141_188083	7387	8628	-	1242	40	0.0242336
184_11	k141_188083	8773	10608	-	1836	97	0.0397538
184_12	k141_188083	10760	11230	-	471	12	0.0191708
184_13	k141_188083	11234	12547	-	1314	56	0.0320681
184_14	k141_188083	12613	13935	-	1323	46	0.0261624
184_15	k141_188083	14280	15563	-	1284	47	0.0275431
184_16	k141_188083	15905	18385	-	2481	92	0.0279024
184_17	k141_188083	18431	20536	-	2106	71	0.0253676
184_18	k141_188083	20735	21760	-	1026	51	0.0374027
184_19	k141_188083	22195	22947	-	753	17	0.0169877
184_20	k141_188083	22904	23725	-	822	41	0.0375312
184_21	k141_188083	23743	24558	-	816	40	0.036885
184_22	k141_188083	24555	25046	-	492	21	0.032117
184_23	k141_188083	25099	25701	-	603	44	0.0549055
184_24	k141_188083	25653	26984	-	1332	77	0.0434977
184_25	k141_188083	27098	28678	-	1581	86	0.0409305
185_1	k141_110663	3	950	-	948	239	0.189701
185_2	k141_110663	1149	1886	-	738	60	0.0611751
185_3	k141_110663	1899	2465	-	567	49	0.0650269
185_4	k141_110663	2669	2950	-	282	36	0.096058
185_5	k141_110663	2953	3717	-	765	74	0.0727864
185_6	k141_110663	3765	3911	-	147	33	0.168918
186_1	k141_66437	594	1304	+	711	2	0.00211661
186_2	k141_66437	1301	2524	+	1224	1	0.00061475
186_3	k141_66437	2848	3021	-	174	1	0.00432445
187_1	k141_154972	3	350	-	348	0	0
187_2	k141_154972	608	1006	-	399	3	0.00565755
188_1	k141_143875	3	245	+	243	0	0
188_2	k141_143875	218	727	-	510	0	0
189_1	k141_77498	247	651	+	405	16	0.0297266
189_2	k141_77498	902	1846	+	945	38	0.0302574
189_3	k141_77498	2104	2547	-	444	1	0.00169472
189_4	k141_77498	2654	3112	-	459	32	0.0524587
190_1	k141_55373	3	236	+	234	3	0.00964685
190_2	k141_55373	284	793	-	510	2	0.0029508
190_3	k141_55373	790	1308	-	519	0	0
190_4	k141_55373	1585	2064	-	480	0	0
190_5	k141_55373	2277	2753	-	477	0	0
191_1	k141_88549	1	75	-	75	0	0
191_2	k141_88549	139	558	-	420	0	0
191_3	k141_88549	576	1202	-	627	1	0.00120009
191_4	k141_88549	1341	1652	-	312	0	0
191_5	k141_88549	1807	2115	-	309	0	0
192_1	k141_11131	2	928	+	927	0	0
192_2	k141_11131	925	1461	+	537	0	0
193_1	k141_55375	111	374	+	264	0	0
193_2	k141_55375	435	902	+	468	0	0
193_3	k141_55375	966	1046	+	81	0	0
194_1	k141_188085	171	389	-	219	2	0.00687173
194_2	k141_188085	386	1150	-	765	1	0.0009836
194_3	k141_188085	1390	2001	+	612	4	0.004918
195_1	k141_77499	2	1546	-	1545	53	0.0258123
196_1	k141_210256	3	683	+	681	200	0.220985
196_2	k141_210256	676	1998	+	1323	190	0.108062
196_3	k141_210256	2281	2694	+	414	77	0.139949
196_4	k141_210256	2941	3477	+	537	533	0.746849
196_5	k141_210256	3648	4127	+	480	92	0.14422
196_6	k141_210256	4096	4851	+	756	118	0.117447
196_7	k141_210256	4904	6133	-	1230	1511	0.924356
197_1	k141_188086	50	1138	+	1089	246	0.169976
198_1	k141_143884	1	1050	-	1050	0	0
199_1	k141_66444	16	882	+	867	9	0.00781094
199_2	k141_66444	912	1214	+	303	0	0
200_1	k141_77502	3	74	+	72	0	0
200_2	k141_77502	71	1483	+	1413	0	0
201_1	k141_177068	1	345	-	345	40	0.0872411
201_2	k141_177068	332	2941	-	2610	355	0.102345
202_1	k141_99621	97	603	+	507	0	0
202_2	k141_99621	674	1042	+	369	0	0
202_3	k141_99621	1092	2708	-	1617	0	0
202_4	k141_99621	2977	4392	+	1416	0	0
202_5	k141_99621	4576	4779	+	204	0	0
203_1	k141_210259	1	201	-	201	0	0
203_2	k141_210259	685	1245	+	561	19	0.0254842
204_1	k141_55383	3	554	-	552	0	0
204_2	k141_55383	570	848	-	279	0	0
204_3	k141_55383	949	1269	-	321	0	0
205_1	k141_154986	3	1532	-	1530	0	0
206_1	k141_11136	226	855	+	630	94	0.112271
206_2	k141_11136	1210	2022	+	813	50	0.0462764
207_1	k141_199178	3	275	+	273	0	0
207_2	k141_199178	278	2062	+	1785	0	0
207_3	k141_199178	2168	2644	-	477	0	0
207_4	k141_199178	3027	6365	+	3339	0	0
207_5	k141_199178	6365	6640	+	276	0	0
207_6	k141_199178	6798	7799	+	1002	0	0
207_7	k141_199178	8087	9553	-	1467	4	0.00205168
208_1	k141_88558	2	853	+	852	4	0.00353265
208_2	k141_88558	883	1638	+	756	0	0
209_1	k141_22204	2	112	-	111	4	0.0271155
209_2	k141_22204	187	576	-	390	8	0.015435
209_3	k141_22204	580	1161	-	582	47	0.0607652
209_4	k141_22204	1112	1639	-	528	100	0.14251
210_1	k141_55387	3	461	-	459	0	0
210_2	k141_55387	664	1572	-	909	1	0.000827782
211_1	k141_110677	3	416	-	414	0	0
211_2	k141_110677	458	1093	-	636	0	0
211_3	k141_110677	1093	1467	-	375	0	0
212_1	k141_132820	2	925	-	924	16	0.0130295
212_2	k141_132820	1195	1605	+	411	10	0.0183079
212_3	k141_132820	1662	2030	+	369	10	0.0203917
212_4	k141_132820	2041	2496	+	456	17	0.028052
212_5	k141_132820	2498	2839	+	342	14	0.0308022
213_1	k141_66445	3	752	+	750	0	0
213_2	k141_66445	765	1661	+	897	0	0
213_3	k141_66445	1773	2825	+	1053	4	0.00285833
213_4	k141_66445	3052	3687	+	636	0	0
213_5	k141_66445	3701	4015	+	315	0	0
213_6	k141_66445	4096	4572	+	477	2	0.00315494
213_7	k141_66445	4699	5133	+	435	0	0
213_8	k141_66445	5149	5532	+	384	0	0
213_9	k141_66445	5555	5911	-	357	0	0
214_1	k141_33257	1	63	-	63	0	0
214_2	k141_33257	345	914	+	570	2	0.00264019
214_3	k141_33257	922	2436	+	1515	24	0.0119201
214_4	k141_33257	2519	4237	+	1719	20	0.00875456
214_5	k141_33257	4510	5508	+	999	12	0.00903849
214_6	k141_33257	5541	6617	+	1077	9	0.00628792
214_7	k141_33257	6617	8308	+	1692	26	0.0115625
214_8	k141_33257	8339	11566	+	3228	37	0.00862479
214_9	k141_33257	11603	12565	-	963	4	0.00312546
214_10	k141_33257	12806	13765	-	960	15	0.0117571
214_11	k141_33257	14023	14475	+	453	1	0.00166105
215_1	k141_77506	3	665	+	663	0	0
215_2	k141_77506	649	2022	+	1374	3	0.00164291
215_3	k141_77506	2097	3413	+	1317	2	0.00114268
215_4	k141_77506	3426	4736	+	1311	0	0
216_1	k141_199182	214	1356	-	1143	88	0.0579317
217_1	k141_154997	1	660	-	660	0	0
217_2	k141_154997	805	1725	-	921	0	0
218_1	k141_55388	291	2168	+	1878	0	0
218_2	k141_55388	2441	2704	-	264	0	0
218_3	k141_55388	2888	3145	-	258	0	0
219_1	k141_177070	2	103	+	102	7	0.051639
219_2	k141_177070	213	569	+	357	11	0.0231849
219_3	k141_177070	633	1229	+	597	8	0.0100831
219_4	k141_177070	1242	2300	+	1059	8	0.00568426
219_5	k141_177070	2313	2555	+	243	8	0.0247722
219_6	k141_177070	2558	3721	+	1164	18	0.0116359
219_7	k141_177070	3751	5700	+	1950	93	0.0358863
219_8	k141_177070	5783	5968	-	186	7	0.0283182
220_1	k141_88562	3	404	-	402	87	0.162845
220_2	k141_88562	431	670	-	240	19	0.0595693
220_3	k141_88562	673	1257	-	585	79	0.101613
220_4	k141_88562	1261	1623	-	363	82	0.169976
220_5	k141_88562	1648	1737	-	90	5	0.041803
221_1	k141_44300	1	189	-	189	3	0.0119437
221_2	k141_44300	379	801	+	423	4	0.00711541
221_3	k141_44300	846	3611	+	2766	161	0.043798
221_4	k141_44300	3877	5256	+	1380	127	0.0692476
221_5	k141_44300	5585	6733	+	1149	66	0.0432219
221_6	k141_44300	6730	10008	+	3279	218	0.0500259
221_7	k141_44300	10163	10927	+	765	77	0.0757372
221_8	k141_44300	11007	11678	+	672	37	0.0414298
221_9	k141_44300	11662	12378	+	717	78	0.081857
221_10	k141_44300	12390	13262	-	873	34	0.0293052
221_11	k141_44300	13405	13944	+	540	30	0.041803
221_12	k141_44300	13956	14396	-	441	8	0.01365
221_13	k141_44300	14401	15555	-	1155	142	0.0925095
221_14	k141_44300	15683	16105	-	423	43	0.0764906
221_15	k141_44300	16337	17569	-	1233	96	0.0585852
221_16	k141_44300	17676	18287	-	612	50	0.061475
221_17	k141_44300	18535	19389	+	855	52	0.0457633
221_18	k141_44300	19421	21685	+	2265	168	0.0558112
221_19	k141_44300	21675	21911	+	237	4	0.0126997
222_1	k141_55389	3	290	+	288	2	0.00522538
222_2	k141_55389	345	1343	+	999	10	0.00753207
223_1	k141_77509	1	1689	-	1689	0	0
224_1	k141_143906	1	846	-	846	0	0
224_2	k141_143906	1123	1653	-	531	0	0
225_1	k141_188099	2	886	+	885	268	0.227862
225_2	k141_188099	895	1380	+	486	99	0.153278
225_3	k141_188099	1439	5029	+	3591	779	0.163231
226_1	k141_22206	1	885	-	885	0	0
226_2	k141_22206	901	1680	-	780	0	0
226_3	k141_22206	1856	2605	-	750	0	0
226_4	k141_22206	2668	3801	-	1134	1	0.00066354
226_5	k141_22206	3910	4158	-	249	2	0.00604381
227_1	k141_66448	3	518	-	516	0	0
227_2	k141_66448	678	1151	+	474	0	0
227_3	k141_66448	1148	1867	+	720	0	0
227_4	k141_66448	1898	2527	+	630	5	0.00597186
228_1	k141_11154	54	362	+	309	1	0.00243513
228_2	k141_11154	824	1018	+	195	0	0
229_1	k141_177077	3	350	-	348	0	0
229_2	k141_177077	343	1194	-	852	0	0
230_1	k141_143914	3	356	-	354	0	0
230_2	k141_143914	614	1171	-	558	0	0
231_1	k141_44302	3	572	+	570	0	0
231_2	k141_44302	565	1659	+	1095	0	0
231_3	k141_44302	1800	2138	+	339	0	0
232_1	k141_11157	125	1018	+	894	4	0.00336669
233_1	k141_33261	122	1435	+	1314	0	0
233_2	k141_33261	1507	2487	-	981	0	0
233_3	k141_33261	2717	3472	-	756	0	0
233_4	k141_33261	3642	4652	-	1011	0	0
234_1	k141_188101	1	1026	-	1026	0	0
234_2	k141_188101	1201	2289	+	1089	0	0
235_1	k141_155006	2	214	+	213	3	0.0105979
235_2	k141_155006	298	882	+	585	12	0.015435
235_3	k141_155006	916	1122	+	207	0	0
236_1	k141_55395	3	815	+	813	2	0.00185106
236_2	k141_55395	826	1059	+	234	0	0
237_1	k141_33263	2	76	+	75	0	0
237_2	k141_33263	76	339	+	264	0	0
237_3	k141_33263	448	624	-	177	2	0.00850231
237_4	k141_33263	803	1066	+	264	0	0
238_1	k141_188104	1	1101	+	1101	1	0.000683428
238_2	k141_188104	1129	1347	+	219	0	0
239_1	k141_199183	3	134	-	132	0	0
239_2	k141_199183	313	1335	-	1023	0	0
239_3	k141_199183	1764	2636	+	873	0	0
239_4	k141_199183	2703	4325	+	1623	0	0
239_5	k141_199183	4375	6969	+	2595	0	0
240_1	k141_44308	83	739	+	657	2	0.00229058
240_2	k141_44308	752	1054	+	303	0	0
241_1	k141_55397	2	1510	-	1509	0	0
242_1	k141_66458	2	196	+	195	0	0
242_2	k141_66458	193	921	+	729	5	0.00516087
242_3	k141_66458	922	1452	+	531	1	0.00141705
243_1	k141_33265	1	726	+	726	0	0
243_2	k141_33265	781	1719	-	939	0	0
243_3	k141_33265	1759	1890	-	132	0	0
244_1	k141_199185	1	1827	-	1827	6	0.00247111
245_1	k141_33267	3	1526	-	1524	9	0.00444363
246_1	k141_29	34	501	+	468	0	0
246_2	k141_29	496	648	-	153	4	0.019672
246_3	k141_29	872	1420	-	549	8	0.0109647
246_4	k141_29	1431	2771	-	1341	9	0.00505003
246_5	k141_29	3560	4615	-	1056	2	0.0014251
246_6	k141_29	4798	5712	-	915	3	0.00246706
246_7	k141_29	6274	6834	+	561	3	0.00402382
246_8	k141_29	6859	7989	+	1131	2	0.0013306
246_9	k141_29	8092	8616	+	525	4	0.00573298
246_10	k141_29	8896	9516	-	621	0	0
246_11	k141_29	9760	10095	-	336	2	0.00447889
246_12	k141_29	10141	10449	-	309	11	0.0267864
246_13	k141_29	10504	11043	-	540	0	0
246_14	k141_29	11047	11328	-	282	1	0.00266828
246_15	k141_29	11495	12040	-	546	4	0.00551249
246_16	k141_29	12047	13567	-	1521	6	0.00296826
246_17	k141_29	13583	14383	-	801	6	0.00563636
246_18	k141_29	14409	15044	-	636	3	0.00354931
246_19	k141_29	15087	15233	-	147	0	0
246_20	k141_29	15245	16414	-	1170	0	0
246_21	k141_29	16572	17216	+	645	2	0.00233319
247_1	k141_88581	66	440	-	375	0	0
247_2	k141_88581	458	1015	-	558	0	0
247_3	k141_88581	1018	1512	-	495	3	0.00456033
248_1	k141_55405	1	519	+	519	0	0
248_2	k141_55405	523	1587	+	1065	0	0
249_1	k141_99622	2	610	+	609	30	0.0370667
249_2	k141_99622	623	1447	+	825	31	0.028274
249_3	k141_99622	1646	2311	+	666	25	0.0282453
249_4	k141_99622	2346	4547	+	2202	141	0.0481817
249_5	k141_99622	4795	6639	+	1845	55	0.0224309
249_6	k141_99622	6681	7430	+	750	18	0.0180589
249_7	k141_99622	7650	8906	+	1257	68	0.0407056
249_8	k141_99622	8937	9836	+	900	13	0.0108688
249_9	k141_99622	9838	10680	+	843	9	0.00803332
249_10	k141_99622	10796	12829	+	2034	105	0.0388435
249_11	k141_99622	12949	14901	+	1953	40	0.0154112
249_12	k141_99622	14999	15616	-	618	9	0.0109581
250_1	k141_44309	1	2037	+	2037	28	0.010343
250_2	k141_44309	2146	2808	-	663	12	0.0136191
250_3	k141_44309	2871	3170	+	300	0	0
251_1	k141_66459	223	984	-	762	3	0.00296242
251_2	k141_66459	1007	1444	+	438	5	0.00858966
251_3	k141_66459	1507	2727	+	1221	16	0.00986017
252_1	k141_143928	3	371	-	369	0	0
252_2	k141_143928	534	1217	-	684	0	0
252_3	k141_143928	1401	1808	-	408	0	0
253_1	k141_99623	189	506	-	318	0	0
253_2	k141_99623	542	1051	-	510	7	0.0103278
254_1	k141_199186	2	1252	-	1251	9	0.00541334
254_2	k141_199186	1249	2262	-	1014	1	0.000742065
254_3	k141_199186	2249	2644	-	396	7	0.013301
255_1	k141_30	1	2091	+	2091	9	0.00323868
255_2	k141_30	2088	2159	+	72	0	0
256_1	k141_165975	650	1006	+	357	20	0.0421543
256_2	k141_165975	1041	2045	+	1005	15	0.0112307
256_3	k141_165975	2045	2911	+	867	12	0.0104146
256_4	k141_165975	2932	3753	+	822	9	0.00823855
256_5	k141_165975	3735	4544	+	810	16	0.0148633
256_6	k141_165975	5111	5296	+	186	4	0.0161818
256_7	k141_165975	5371	7704	+	2334	156	0.0502926
256_8	k141_165975	7755	8615	+	861	41	0.0358312
256_9	k141_165975	8734	9381	+	648	25	0.0290299
256_10	k141_165975	9741	10661	-	921	51	0.0416668
256_11	k141_165975	11002	11487	+	486	15	0.0232239
256_12	k141_165975	11567	12361	+	795	11	0.0104113
256_13	k141_165975	12358	13527	+	1170	31	0.0199368
256_14	k141_165975	13764	14498	+	735	29	0.0296887
256_15	k141_165975	14683	16257	-	1575	83	0.0396531
256_16	k141_165975	16763	17236	+	474	14	0.0222244
256_17	k141_165975	17379	17963	+	585	27	0.0347287
256_18	k141_165975	18060	18740	+	681	14	0.015469
256_19	k141_165975	18737	20221	+	1485	34	0.0172279
256_20	k141_165975	20351	21205	+	855	41	0.0360826
256_21	k141_165975	21400	24759	+	3360	25	0.00559862
256_22	k141_165975	24756	25193	+	438	7	0.0120255
256_23	k141_165975	25206	25745	+	540	23	0.032049
256_24	k141_165975	26064	26510	-	447	24	0.0404002
256_25	k141_165975	26507	27259	-	753	17	0.0169877
256_26	k141_165975	27273	28049	-	777	6	0.00581046
256_27	k141_165975	28300	28800	+	501	41	0.0615781
