# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_10_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_10/A19_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_10/A19_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_10/A19_2.bam	RPKG
139_1	k141_181680	1	312	-	312	0	0
139_2	k141_181680	552	1469	+	918	0	0
139_3	k141_181680	1469	2086	+	618	0	0
140_1	k141_28693	3	413	-	411	0	0
140_2	k141_28693	669	1259	-	591	1	0.000982318
141_1	k141_28694	68	346	+	279	2	0.00416165
141_2	k141_28694	679	1077	-	399	0	0
142_1	k141_45	142	306	+	165	0	0
142_2	k141_45	331	546	+	216	0	0
142_3	k141_45	543	809	+	267	0	0
142_4	k141_45	810	1016	+	207	0	0
142_5	k141_45	1016	1297	+	282	0	0
142_6	k141_45	1248	1595	+	348	1	0.00166825
142_7	k141_45	1592	1756	+	165	0	0
143_1	k141_124337	30	548	-	519	3	0.00335578
143_2	k141_124337	604	1158	-	555	4	0.00418414
144_1	k141_47856	3	617	+	615	4	0.00377593
144_2	k141_47856	627	1637	-	1011	2	0.00114847
144_3	k141_47856	1579	1821	-	243	0	0
145_1	k141_124339	2	979	+	978	1	0.000593609
145_2	k141_124339	1004	1105	+	102	0	0
146_1	k141_19157	2	868	+	867	7	0.00468725
146_2	k141_19157	922	3273	+	2352	17	0.00419615
146_3	k141_19157	3326	3667	-	342	1	0.00169751
146_4	k141_19157	3657	3932	-	276	1	0.00210344
146_5	k141_19157	4104	5306	+	1203	4	0.00193034
146_6	k141_19157	5303	5788	+	486	0	0
147_1	k141_47	96	752	+	657	4	0.00353455
147_2	k141_47	752	1189	+	438	0	0
147_3	k141_47	1179	1388	+	210	0	0
147_4	k141_47	1415	1672	+	258	10	0.0225019
147_5	k141_47	1692	2060	+	369	2	0.00314661
147_6	k141_47	2073	2327	+	255	0	0
148_1	k141_9606	2	133	-	132	0	0
148_2	k141_9606	195	1055	-	861	3	0.00202282
148_3	k141_9606	1356	5609	+	4254	30	0.00409414
149_1	k141_124340	3	236	-	234	0	0
149_2	k141_124340	347	1114	-	768	7	0.00529147
150_1	k141_19159	2	232	+	231	182	0.457403
150_2	k141_19159	459	1061	+	603	208	0.200256
151_1	k141_105219	1	1272	-	1272	1274	0.581463
151_2	k141_105219	1558	1800	-	243	280	0.668946
152_1	k141_47859	3	1004	+	1002	2	0.00115878
153_1	k141_38283	231	1136	-	906	7	0.00448548
153_2	k141_38283	1223	1861	-	639	3	0.00272559
153_3	k141_38283	1875	2897	-	1023	5	0.00283749
153_4	k141_38283	3009	3947	-	939	3	0.00185479
153_5	k141_38283	4342	5166	+	825	5	0.00351848
154_1	k141_48	1	429	+	429	1	0.00135326
154_2	k141_48	430	672	+	243	0	0
154_3	k141_48	674	1963	+	1290	2	0.000900077
154_4	k141_48	1967	2113	+	147	0	0
155_1	k141_9608	2	307	-	306	27	0.051225
155_2	k141_9608	324	1733	-	1410	63	0.0259395
156_1	k141_86063	3	1316	-	1314	143	0.0631801
156_2	k141_86063	1504	3060	-	1557	22	0.00820301
156_3	k141_86063	3172	4335	-	1164	29	0.0144639
156_4	k141_86063	4332	5012	-	681	10	0.00852496
156_5	k141_86063	5248	6144	+	897	15	0.00970819
156_6	k141_86063	6196	7101	+	906	20	0.0128157
156_7	k141_86063	7316	8290	-	975	9	0.00535892
156_8	k141_86063	8293	9627	-	1335	11	0.00478356
156_9	k141_86063	9764	10687	-	924	6	0.0037698
157_1	k141_47862	166	1056	-	891	0	0
158_1	k141_181686	226	2847	-	2622	3971	0.879238
158_2	k141_181686	2906	3586	-	681	901	0.768099
158_3	k141_181686	3629	4450	-	822	888	0.627163
158_4	k141_181686	4459	5355	-	897	963	0.623266
159_1	k141_76514	2	1222	+	1221	311	0.147871
159_2	k141_76514	1508	2500	+	993	217	0.126867
159_3	k141_76514	2568	3641	+	1074	179	0.0967583
159_4	k141_76514	3669	4769	+	1101	256	0.134987
159_5	k141_76514	4814	5740	+	927	250	0.156567
159_6	k141_76514	5974	6198	-	225	73	0.188356
159_7	k141_76514	6213	7334	-	1122	547	0.283031
159_8	k141_76514	8582	9826	-	1245	343	0.159943
159_9	k141_76514	9878	11065	-	1188	253	0.123636
159_10	k141_76514	11468	11530	+	63	10	0.0921507
160_1	k141_76515	3	425	-	423	2	0.00274492
160_2	k141_76515	441	1232	-	792	5	0.00366509
161_1	k141_181687	1	249	-	249	22	0.0512935
161_2	k141_181687	246	854	-	609	59	0.0562437
161_3	k141_181687	946	1386	-	441	133	0.175086
162_1	k141_38288	3	89	-	87	0	0
162_2	k141_38288	153	602	+	450	0	0
162_3	k141_38288	664	1128	+	465	0	0
162_4	k141_38288	1079	1486	+	408	0	0
163_1	k141_124350	46	1203	-	1158	25	0.0125335
164_1	k141_19164	2	805	+	804	32	0.0231065
164_2	k141_19164	932	1081	-	150	6	0.023222
164_3	k141_19164	1447	2073	-	627	39	0.0361107
164_4	k141_19164	2238	2528	-	291	5	0.00997508
165_1	k141_86065	2	82	+	81	18	0.129011
165_2	k141_86065	203	820	-	618	39	0.0366366
165_3	k141_86065	843	1499	-	657	60	0.0530182
165_4	k141_86065	1695	1829	-	135	16	0.0688059
166_1	k141_47866	1	1116	-	1116	17	0.0088435
167_1	k141_95626	339	1880	-	1542	251	0.0944993
167_2	k141_95626	1971	3368	-	1398	243	0.100911
167_3	k141_95626	3694	3864	-	171	33	0.112036
167_4	k141_95626	3909	6314	-	2406	404	0.0974822
167_5	k141_95626	6861	7226	-	366	74	0.117379
167_6	k141_95626	8136	9575	-	1440	199	0.0802287
167_7	k141_95626	9600	12110	-	2511	485	0.112133
167_8	k141_95626	12261	12782	-	522	130	0.144581
167_9	k141_95626	13006	15084	-	2079	366	0.102204
167_10	k141_95626	15220	17376	-	2157	271	0.0729388
167_11	k141_95626	17824	19035	-	1212	155	0.0742452
167_12	k141_95626	19073	20494	-	1422	228	0.0930839
167_13	k141_95626	20731	21570	+	840	187	0.129241
167_14	k141_95626	22798	24732	+	1935	426	0.127811
167_15	k141_95626	25800	26063	-	264	60	0.131943
167_16	k141_95626	26152	26475	-	324	68	0.121844
168_1	k141_105221	2	1000	+	999	0	0
168_2	k141_105221	1002	1538	+	537	1	0.0010811
168_3	k141_105221	1548	1967	+	420	0	0
168_4	k141_105221	1979	2581	+	603	0	0
168_5	k141_105221	2583	2732	+	150	0	0
168_6	k141_105221	2790	3098	+	309	0	0
168_7	k141_105221	3101	3367	+	267	0	0
168_8	k141_105221	3367	4347	+	981	0	0
168_9	k141_105221	4601	4693	+	93	0	0
169_1	k141_76516	3	1526	+	1524	347	0.132186
170_1	k141_28697	1	3129	+	3129	798	0.14806
170_2	k141_28697	3181	4941	+	1761	478	0.157582
170_3	k141_28697	5027	6838	+	1812	567	0.181662
170_4	k141_28697	6970	8634	+	1665	504	0.175734
170_5	k141_28697	8760	9092	+	333	85	0.148188
171_1	k141_54	2	1858	-	1857	210	0.0656518
171_2	k141_54	1855	2157	-	303	22	0.0421521
172_1	k141_124354	2	700	-	699	14	0.0116276
172_2	k141_124354	965	1135	+	171	1	0.00339503
173_1	k141_47868	2	775	+	774	0	0
173_2	k141_47868	879	1634	+	756	1	0.000767923
174_1	k141_28698	3	527	-	525	0	0
174_2	k141_28698	536	1288	-	753	0	0
174_3	k141_28698	1285	1524	-	240	0	0
175_1	k141_105222	3	239	-	237	19	0.046542
175_2	k141_105222	220	873	-	654	120	0.106523
175_3	k141_105222	982	2169	-	1188	16	0.00781885
176_1	k141_95632	316	1002	-	687	3	0.00253515
177_1	k141_38293	2	298	-	297	1	0.00195471
177_2	k141_38293	310	789	-	480	0	0
177_3	k141_38293	779	1528	-	750	0	0
177_4	k141_38293	1565	1954	-	390	0	0
177_5	k141_38293	2008	2388	-	381	0	0
178_1	k141_9617	1	774	-	774	0	0
178_2	k141_9617	856	1554	-	699	1	0.000830543
178_3	k141_9617	1687	2301	-	615	0	0
179_1	k141_59	76	732	+	657	0	0
179_2	k141_59	827	1078	+	252	0	0
180_1	k141_47872	3	80	+	78	0	0
180_2	k141_47872	147	1463	+	1317	2	0.000881624
181_1	k141_152995	3	155	-	153	14	0.0531222
181_2	k141_152995	220	705	-	486	63	0.0752564
181_3	k141_152995	1057	2421	+	1365	140	0.0595436
181_4	k141_152995	2523	2930	+	408	37	0.0526479
181_5	k141_152995	2974	3633	+	660	69	0.0606938
181_6	k141_152995	3689	4747	+	1059	121	0.0663329
181_7	k141_152995	4744	6267	+	1524	124	0.0472363
181_8	k141_152995	6296	9925	+	3630	275	0.043981
181_9	k141_152995	10037	11002	+	966	90	0.0540885
181_10	k141_152995	11305	12060	-	756	89	0.0683451
182_1	k141_19166	1	66	+	66	0	0
182_2	k141_19166	47	352	+	306	5	0.00948611
182_3	k141_19166	333	650	+	318	3	0.00547688
182_4	k141_19166	1355	2419	+	1065	33	0.0179889
182_5	k141_19166	2450	3562	+	1113	11	0.00573769
183_1	k141_28702	3	1067	-	1065	0	0
184_1	k141_9620	3	671	+	669	2	0.00173557
184_2	k141_9620	837	1673	+	837	3	0.00208082
185_1	k141_19167	183	1085	-	903	0	0
186_1	k141_95634	128	304	-	177	4	0.0131198
186_2	k141_95634	307	1683	-	1377	30	0.0126481
186_3	k141_95634	1741	2232	-	492	13	0.0153397
187_1	k141_152998	1	567	-	567	596	0.610243
187_2	k141_152998	587	1204	-	618	860	0.807885
188_1	k141_38297	269	721	+	453	184	0.235808
188_2	k141_38297	777	1271	-	495	101	0.118456
188_3	k141_38297	1504	1998	+	495	122	0.143085
188_4	k141_38297	2079	2324	+	246	26	0.0613589
189_1	k141_57399	2	823	-	822	31	0.0218942
189_2	k141_57399	992	1930	+	939	49	0.0302949
189_3	k141_57399	1935	2528	+	594	31	0.030298
189_4	k141_57399	2525	4684	+	2160	85	0.0228457
189_5	k141_57399	4698	6143	+	1446	65	0.0260966
189_6	k141_57399	6166	7434	+	1269	32	0.0146396
189_7	k141_57399	7573	8904	+	1332	30	0.0130754
189_8	k141_57399	9025	10287	+	1263	47	0.021604
189_9	k141_57399	10602	11717	+	1116	31	0.0161264
189_10	k141_57399	11728	13107	+	1380	53	0.0222965
189_11	k141_57399	13104	14183	+	1080	36	0.0193517
189_12	k141_57399	14238	15641	+	1404	39	0.0161264
189_13	k141_57399	15662	16984	+	1323	73	0.0320334
189_14	k141_57399	17279	19066	+	1788	71	0.0230531
189_15	k141_57399	19174	21066	-	1893	72	0.0220811
189_16	k141_57399	21063	21590	-	528	34	0.0373839
189_17	k141_57399	21595	23931	-	2337	73	0.0181344
189_18	k141_57399	24182	25234	-	1053	50	0.0275665
189_19	k141_57399	25358	27331	-	1974	64	0.0188223
189_20	k141_57399	27530	27784	-	255	10	0.0227667
189_21	k141_57399	28021	28746	+	726	17	0.0135941
190_1	k141_153001	2	178	+	177	0	0
190_2	k141_153001	188	1153	+	966	2	0.00120197
191_1	k141_105229	3	1172	-	1170	5	0.00248098
191_2	k141_105229	1469	1840	-	372	0	0
191_3	k141_105229	1895	2386	-	492	0	0
191_4	k141_105229	2699	2875	-	177	1	0.00327994
192_1	k141_28709	1	1344	-	1344	1990	0.859594
193_1	k141_47879	2	340	+	339	77	0.131865
193_2	k141_47879	560	1030	+	471	4	0.00493036
193_3	k141_47879	1100	1366	+	267	2	0.00434869
194_1	k141_172111	147	1256	+	1110	6	0.00313811
194_2	k141_172111	1619	3391	+	1773	5	0.0016372
194_3	k141_172111	3428	3889	+	462	5	0.00628301
194_4	k141_172111	3930	4415	+	486	2	0.00238909
194_5	k141_172111	4461	5594	+	1134	2	0.0010239
194_6	k141_172111	5554	6672	+	1119	3	0.00155643
194_7	k141_172111	6678	7238	+	561	0	0
194_8	k141_172111	7241	8008	+	768	5	0.00377962
194_9	k141_172111	8249	9163	+	915	8	0.00507584
194_10	k141_172111	9160	10296	+	1137	6	0.00306359
194_11	k141_172111	10293	11219	+	927	7	0.00438387
194_12	k141_172111	11233	12738	+	1506	3	0.00115647
194_13	k141_172111	12735	13592	+	858	2	0.00135326
194_14	k141_172111	13802	14521	+	720	1	0.000806319
194_15	k141_172111	14518	15528	+	1011	4	0.00229693
194_16	k141_172111	16404	16877	-	474	0	0
194_17	k141_172111	17409	18215	-	807	6	0.00431635
194_18	k141_172111	18234	19280	-	1047	6	0.00332693
194_19	k141_172111	19544	19720	+	177	2	0.00655988
194_20	k141_172111	19770	20072	+	303	0	0
195_1	k141_65	2	583	-	582	0	0
195_2	k141_65	573	1703	-	1131	1	0.000513307
195_3	k141_65	1709	2359	-	651	0	0
195_4	k141_65	2697	3299	+	603	0	0
196_1	k141_153002	2	661	+	660	0	0
196_2	k141_153002	710	1372	+	663	0	0
196_3	k141_153002	1414	1767	-	354	1	0.00163997
197_1	k141_47881	3	113	-	111	0	0
197_2	k141_47881	160	417	-	258	69	0.155263
197_3	k141_47881	631	1068	-	438	114	0.151102
198_1	k141_28710	1	828	-	828	45	0.0315516
198_2	k141_28710	825	1388	-	564	23	0.0236749
198_3	k141_28710	1366	1497	-	132	9	0.0395829
199_1	k141_76517	2	88	-	87	0	0
199_2	k141_76517	223	5523	-	5301	36	0.00394261
199_3	k141_76517	5700	5828	-	129	0	0
199_4	k141_76517	5853	7607	-	1755	17	0.00562356
199_5	k141_76517	7822	9288	+	1467	6	0.00237444
199_6	k141_76517	9369	9614	-	246	0	0
200_1	k141_181695	2	760	+	759	11	0.00841376
200_2	k141_181695	881	1966	-	1086	5	0.00267288
200_3	k141_181695	1998	3641	-	1644	15	0.00529699
200_4	k141_181695	3650	4936	-	1287	16	0.0072174
200_5	k141_181695	4939	6327	-	1389	6	0.00250777
200_6	k141_181695	6553	7623	-	1071	10	0.00542063
200_7	k141_181695	7670	8374	-	705	5	0.00411737
201_1	k141_124360	2	178	-	177	22	0.0721587
201_2	k141_124360	574	786	-	213	28	0.0763164
201_3	k141_124360	822	3572	-	2751	380	0.0801923
201_4	k141_124360	3984	5678	-	1695	291	0.0996696
201_5	k141_124360	5691	6266	-	576	89	0.089703
201_6	k141_124360	6310	7359	-	1050	192	0.106158
202_1	k141_57401	1	672	+	672	0	0
202_2	k141_57401	662	1474	+	813	0	0
202_3	k141_57401	1507	2313	+	807	1	0.000719392
202_4	k141_57401	2377	3483	+	1107	0	0
202_5	k141_57401	3610	4152	-	543	0	0
203_1	k141_67	3	989	-	987	3	0.00176459
203_2	k141_67	986	1588	-	603	4	0.00385108
203_3	k141_67	1711	2628	-	918	12	0.00758888
204_1	k141_76520	863	1708	-	846	228	0.15646
205_1	k141_181699	2	442	+	441	0	0
205_2	k141_181699	589	996	+	408	1	0.00142292
206_1	k141_86066	54	1535	-	1482	1	0.000391734
206_2	k141_86066	1857	4823	-	2967	15	0.00293503
206_3	k141_86066	5016	7112	+	2097	9	0.00249163
206_4	k141_86066	7313	8650	+	1338	11	0.00477283
206_5	k141_86066	8883	10046	+	1164	8	0.00399003
206_6	k141_86066	10129	11691	+	1563	1	0.000371433
206_7	k141_86066	11741	13267	+	1527	5	0.00190095
207_1	k141_153010	3	926	+	924	9	0.0056547
207_2	k141_153010	1470	1799	+	330	0	0
208_1	k141_76522	105	299	-	195	0	0
208_2	k141_76522	850	1221	-	372	1	0.00156062
209_1	k141_124362	3	1223	-	1221	6	0.00285282
209_2	k141_124362	1421	1816	-	396	2	0.00293207
209_3	k141_124362	1843	2094	-	252	0	0
209_4	k141_124362	2084	2788	-	705	3	0.00247042
210_1	k141_47889	291	983	+	693	9	0.00753961
210_2	k141_47889	1335	2627	+	1293	9	0.00404095
211_1	k141_28711	119	1036	+	918	143	0.0904342
211_2	k141_28711	1059	1988	+	930	30	0.0187274
211_3	k141_28711	2279	3112	+	834	14	0.00974544
211_4	k141_28711	3184	4473	+	1290	13	0.0058505
212_1	k141_76524	3	263	-	261	19	0.0422622
212_2	k141_76524	420	578	-	159	23	0.0839789
212_3	k141_76524	654	1400	-	747	63	0.048962
212_4	k141_76524	1400	1531	-	132	0	0
213_1	k141_72	3	1337	+	1335	10	0.00434869
213_2	k141_72	1468	2085	+	618	4	0.0037576
213_3	k141_72	2133	2666	-	534	4	0.00434869
214_1	k141_19182	3	992	-	990	0	0
214_2	k141_19182	1113	3101	+	1989	1	0.00029188
214_3	k141_19182	3092	3898	-	807	0	0
214_4	k141_19182	4219	4773	+	555	0	0
215_1	k141_105232	1	510	-	510	0	0
215_2	k141_105232	507	1526	-	1020	0	0
215_3	k141_105232	1731	3845	-	2115	0	0
215_4	k141_105232	3898	4170	-	273	0	0
215_5	k141_105232	4339	5202	-	864	0	0
215_6	k141_105232	5369	5791	-	423	0	0
215_7	k141_105232	5836	6387	-	552	0	0
215_8	k141_105232	6654	7049	+	396	4	0.00586414
215_9	k141_105232	7419	7673	-	255	0	0
216_1	k141_47891	594	992	+	399	8	0.0116401
216_2	k141_47891	964	1092	+	129	1	0.00450039
216_3	k141_47891	1082	1699	-	618	354	0.332548
217_1	k141_38299	1	225	-	225	0	0
217_2	k141_38299	222	1397	-	1176	17	0.0083923
217_3	k141_38299	2346	2633	-	288	13	0.0262054
217_4	k141_38299	2876	3658	-	783	7	0.0051901
217_5	k141_38299	3661	4560	-	900	5	0.00322528
217_6	k141_38299	4582	6054	-	1473	21	0.00827668
217_7	k141_38299	6249	7664	-	1416	35	0.0143497
217_8	k141_38299	7730	9163	-	1434	17	0.00688239
217_9	k141_38299	9504	10289	+	786	12	0.00886335
218_1	k141_86067	1	714	-	714	0	0
218_2	k141_86067	711	2480	-	1770	0	0
219_1	k141_105234	1	1446	-	1446	5	0.00200743
220_1	k141_74	1	123	-	123	2	0.00943983
220_2	k141_74	145	1398	-	1254	14	0.00648142
221_1	k141_19186	1	891	-	891	21	0.013683
222_1	k141_105235	2	532	+	531	1	0.00109331
222_2	k141_105235	548	1021	+	474	0	0
222_3	k141_105235	1051	1260	+	210	0	0
223_1	k141_38302	834	1571	-	738	46	0.036186
223_2	k141_38302	1691	2236	-	546	34	0.0361514
223_3	k141_38302	2441	2590	-	150	0	0
224_1	k141_78	183	2177	-	1995	33	0.00960308
225_1	k141_153011	3	3302	+	3300	110	0.0193517
225_2	k141_153011	3331	3843	+	513	7	0.00792173
225_3	k141_153011	4445	7435	+	2991	78	0.0151397
225_4	k141_153011	7497	8177	+	681	19	0.0161974
226_1	k141_47895	108	1499	+	1392	13	0.0054218
226_2	k141_47895	1606	1728	+	123	0	0
226_3	k141_47895	1809	2531	+	723	2	0.00160595
226_4	k141_47895	2548	4185	+	1638	15	0.00531639
227_1	k141_28715	3	410	-	408	8	0.0113833
227_2	k141_28715	542	1222	-	681	6	0.00511498
228_1	k141_172118	1	219	+	219	0	0
228_2	k141_172118	274	1290	+	1017	1	0.000570845
228_3	k141_172118	1322	2155	+	834	4	0.00278441
228_4	k141_172118	2167	2316	+	150	0	0
228_5	k141_172118	2276	2695	-	420	0	0
228_6	k141_172118	2695	3216	-	522	1	0.00111216
228_7	k141_172118	3319	3510	-	192	0	0
228_8	k141_172118	3523	4500	-	978	11	0.0065297
228_9	k141_172118	4955	5269	-	315	5	0.00921507
228_10	k141_172118	5275	5622	-	348	0	0
228_11	k141_172118	6015	6620	+	606	10	0.00958003
228_12	k141_172118	6617	7495	+	879	3	0.0019814
228_13	k141_172118	8050	9705	-	1656	0	0
228_14	k141_172118	9925	11022	-	1098	0	0
228_15	k141_172118	11151	11378	+	228	0	0
228_16	k141_172118	11617	11901	-	285	0	0
229_1	k141_76530	91	2394	-	2304	49	0.0123468
229_2	k141_76530	2415	3236	-	822	9	0.00635638
229_3	k141_76530	3252	4346	-	1095	21	0.0111338
229_4	k141_76530	4364	5773	-	1410	42	0.017293
230_1	k141_38306	36	1259	+	1224	0	0
230_2	k141_38306	1272	1430	+	159	0	0
231_1	k141_9621	98	1054	+	957	95	0.0576303
231_2	k141_9621	1184	2041	+	858	66	0.0446577
231_3	k141_9621	2088	2243	-	156	18	0.0669865
231_4	k141_9621	2361	3125	+	765	67	0.0508455
231_5	k141_9621	3100	3522	+	423	24	0.032939
231_6	k141_9621	3754	4977	+	1224	107	0.0507507
231_7	k141_9621	4998	5912	+	915	64	0.0406068
231_8	k141_9621	5974	6879	+	906	60	0.038447
231_9	k141_9621	6910	7920	+	1011	88	0.0505325
231_10	k141_9621	7948	9768	+	1821	196	0.0624864
231_11	k141_9621	9919	11136	-	1218	3099	1.47711
231_12	k141_9621	11316	11888	-	573	127	0.128673
231_13	k141_9621	12247	13593	-	1347	362	0.15602
231_14	k141_9621	13642	14637	+	996	253	0.147469
231_15	k141_9621	14687	15673	+	987	235	0.138226
231_16	k141_9621	15730	17064	+	1335	1466	0.637517
231_17	k141_9621	17153	18352	+	1200	1900	0.919204
232_1	k141_124371	2	1102	+	1101	178	0.0938582
232_2	k141_124371	1681	3036	+	1356	276	0.118165
232_3	k141_124371	3116	4303	-	1188	253	0.123636
232_4	k141_124371	4586	5230	-	645	75	0.0675058
233_1	k141_172119	1	834	+	834	0	0
234_1	k141_105243	554	1816	+	1263	63	0.0289585
235_1	k141_76531	1	525	-	525	8	0.00884647
235_2	k141_76531	572	949	-	378	0	0
235_3	k141_76531	967	1746	-	780	2	0.00148859
236_1	k141_28718	1	279	-	279	1	0.00208082
236_2	k141_28718	424	1659	-	1236	3	0.0014091
236_3	k141_28718	1670	1978	-	309	0	0
237_1	k141_9622	3	392	-	390	0	0
237_2	k141_9622	418	1794	-	1377	0	0
237_3	k141_9622	1890	2381	-	492	0	0
238_1	k141_38307	48	1088	+	1041	174	0.0970371
238_2	k141_38307	1110	1277	-	168	32	0.110581
238_3	k141_38307	1503	1727	-	225	38	0.0980484
238_4	k141_38307	1984	2490	+	507	126	0.144279
239_1	k141_86068	181	1176	+	996	28	0.0163207
239_2	k141_86068	1704	6071	-	4368	93	0.0123606
239_3	k141_86068	6435	7790	+	1356	129	0.0552293
239_4	k141_86068	7810	8490	+	681	817	0.696489
240_1	k141_19187	1	126	-	126	0	0
240_2	k141_19187	350	670	-	321	5	0.00904283
240_3	k141_19187	676	1905	-	1230	32	0.0151037
240_4	k141_19187	2139	2528	-	390	10	0.0148859
240_5	k141_19187	2655	3197	-	543	8	0.00855322
240_6	k141_19187	3280	4653	-	1374	22	0.00929556
240_7	k141_19187	4725	4988	-	264	11	0.0241896
240_8	k141_19187	5003	5431	-	429	6	0.00811958
240_9	k141_19187	5524	6378	-	855	19	0.0129011
240_10	k141_19187	6588	7469	-	882	7	0.00460754
240_11	k141_19187	7592	7954	-	363	0	0
241_1	k141_181704	306	1745	-	1440	14	0.00564423
241_2	k141_181704	1786	2022	-	237	1	0.00244958
241_3	k141_181704	2143	3021	+	879	4	0.00264186
241_4	k141_181704	3074	3460	+	387	2	0.00300026
241_5	k141_181704	3515	4150	-	636	10	0.00912814
241_6	k141_181704	4335	4601	+	267	2	0.00434869
241_7	k141_181704	4594	4920	+	327	1	0.00177538
241_8	k141_181704	5522	6079	-	558	7	0.00728288
241_9	k141_181704	6295	6597	-	303	4	0.00766402
241_10	k141_181704	6613	6753	-	141	0	0
241_11	k141_181704	6766	6984	-	219	6	0.0159055
241_12	k141_181704	7001	7975	-	975	21	0.0125041
241_13	k141_181704	8129	8416	+	288	6	0.0120948
241_14	k141_181704	8472	8921	-	450	10	0.0129011
241_15	k141_181704	9295	9519	-	225	6	0.0154813
241_16	k141_181704	9595	9741	-	147	10	0.0394932
241_17	k141_181704	9808	10569	-	762	30	0.0228563
241_18	k141_181704	10981	11886	-	906	14	0.00897097
241_19	k141_181704	12085	13026	-	942	45	0.0277333
242_1	k141_28719	1	129	-	129	0	0
242_2	k141_28719	257	1213	-	957	2	0.00121327
243_1	k141_105247	3	407	+	405	0	0
243_2	k141_105247	404	967	+	564	0	0
243_3	k141_105247	1311	1775	+	465	0	0
244_1	k141_153013	411	764	+	354	2	0.00327994
244_2	k141_153013	833	1732	-	900	5	0.00322528
244_3	k141_153013	1729	2193	-	465	4	0.00499398
244_4	k141_153013	2190	3299	-	1110	0	0
244_5	k141_153013	3377	4693	-	1317	3	0.00132244
244_6	k141_153013	5059	5232	-	174	0	0
245_1	k141_9624	179	1204	+	1026	9	0.00509254
246_1	k141_172129	1	378	-	378	211	0.324063
246_2	k141_172129	546	1049	-	504	698	0.804015
247_1	k141_79	2	3946	-	3945	974	0.143335
247_2	k141_79	3976	5421	-	1446	407	0.163405
247_3	k141_79	5516	6667	+	1152	303	0.152697
248_1	k141_76538	1	87	-	87	0	0
248_2	k141_76538	241	711	-	471	2	0.00246518
248_3	k141_76538	843	1412	-	570	0	0
248_4	k141_76538	1771	1872	+	102	0	0
249_1	k141_19189	63	1442	+	1380	29	0.0122
250_1	k141_57404	2	2446	+	2445	619	0.146978
250_2	k141_57404	3236	3412	-	177	39	0.127918
250_3	k141_57404	3532	3954	+	423	89	0.122149
250_4	k141_57404	3975	6383	-	2409	607	0.146282
250_5	k141_57404	6652	8676	-	2025	512	0.146786
250_6	k141_57404	8691	11999	-	3309	718	0.12597
250_7	k141_57404	12005	12226	-	222	53	0.1386
250_8	k141_57404	12321	16385	+	4065	976	0.139389
250_9	k141_57404	16495	17472	-	978	253	0.150183
251_1	k141_76539	2	1201	-	1200	1	0.000483791
252_1	k141_181705	3	332	+	330	0	0
252_2	k141_181705	354	1331	+	978	6	0.00356165
252_3	k141_181705	1947	2768	+	822	8	0.00565012
252_4	k141_181705	2755	3162	+	408	0	0
253_1	k141_105253	240	1142	-	903	4	0.00257165
253_2	k141_105253	1214	1807	+	594	6	0.00586414
254_1	k141_86074	2	697	+	696	1	0.000834123
254_2	k141_86074	873	1652	+	780	5	0.00372147
254_3	k141_86074	1776	3266	+	1491	7	0.00272559
254_4	k141_86074	3419	3814	+	396	0	0
255_1	k141_181708	1	1116	-	1116	10	0.00520206
256_1	k141_95635	247	2301	+	2055	22	0.00621513
256_2	k141_95635	2405	4084	-	1680	3	0.0010367
256_3	k141_95635	4159	4419	-	261	2	0.00444866
256_4	k141_95635	4614	5387	-	774	2	0.00150013
256_5	k141_95635	5527	6045	+	519	6	0.00671156
256_6	k141_95635	6225	7883	-	1659	16	0.00559903
256_7	k141_95635	8057	9070	-	1014	0	0
256_8	k141_95635	9235	9807	-	573	0	0
256_9	k141_95635	9818	11482	-	1665	8	0.00278943
256_10	k141_95635	11989	13164	+	1176	4	0.00197466
256_11	k141_95635	13260	14465	-	1206	10	0.00481384
256_12	k141_95635	14749	15594	+	846	6	0.00411737
256_13	k141_95635	15744	16553	+	810	1	0.000716728
256_14	k141_95635	16813	17685	-	873	6	0.00399003
256_15	k141_95635	17831	19315	-	1485	12	0.00469131
256_16	k141_95635	19601	21100	-	1500	13	0.00503143
256_17	k141_95635	21482	22924	+	1443	23	0.00925339
256_18	k141_95635	23117	23569	-	453	13	0.0166604
256_19	k141_95635	23801	23968	-	168	2	0.00691131
256_20	k141_95635	24059	24952	+	894	8	0.00519508
256_21	k141_95635	25121	26119	+	999	7	0.00406792
256_22	k141_95635	26119	26817	+	699	2	0.00166109
257_1	k141_38308	3	158	-	156	44	0.163745
257_2	k141_38308	564	1352	+	789	154	0.113314
257_3	k141_38308	1402	1560	+	159	45	0.164307
257_4	k141_38308	1667	2512	-	846	244	0.16744
257_5	k141_38308	2752	2937	+	186	33	0.103001
257_6	k141_38308	3004	4359	+	1356	352	0.150703
257_7	k141_38308	4468	5394	+	927	272	0.170345
257_8	k141_38308	5410	6282	+	873	229	0.152286
258_1	k141_83	225	2444	+	2220	467	0.122125
