"Seq_run"	"R1"	"R2"	"SequenceNum"	"WellName"	"plate"	"sampleType"	"S"	"samplename"	"R1_filename"	"R2_filename"	"SequencingName"	"Subject"	"Main"	"Set"	"Type"	"Pellet"	"Super"	"co_assembly"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C17_dnaPlate1_b9_2167_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C17_dnaPlate1_b9_2167_R2.fastq.gz"	NA	"C17"	"BC1"	NA	NA	"C17_2"	"C17_dnaPlate1_b9_2167_R1.fastq.gz"	"C17_dnaPlate1_b9_2167_R2.fastq.gz"	"C17_dnaPlate1_b9_2167"	"11"	2167	"Stool"	"Stool"	"2167"	"2167"	"Stool_11"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C18_dnaPlate2_b9_1228_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C18_dnaPlate2_b9_1228_R2.fastq.gz"	NA	"C18"	"BC2"	NA	NA	"C18_2"	"C18_dnaPlate2_b9_1228_R1.fastq.gz"	"C18_dnaPlate2_b9_1228_R2.fastq.gz"	"C18_dnaPlate2_b9_1228"	"8"	1228	"5"	"Capsule 1"	"1388"	"1550"	"Capsule_8"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C19_dnaPlate1_b10_2168_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C19_dnaPlate1_b10_2168_R2.fastq.gz"	NA	"C19"	"BC1"	NA	NA	"C19_2"	"C19_dnaPlate1_b10_2168_R1.fastq.gz"	"C19_dnaPlate1_b10_2168_R2.fastq.gz"	"C19_dnaPlate1_b10_2168"	"11"	2168	"Stool"	"Stool"	"2168"	"2168"	"Stool_11"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C1_dnaPlate1_b1_2151_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C1_dnaPlate1_b1_2151_R2.fastq.gz"	NA	"C1"	"BC1"	NA	NA	"C1_2"	"C1_dnaPlate1_b1_2151_R1.fastq.gz"	"C1_dnaPlate1_b1_2151_R2.fastq.gz"	"C1_dnaPlate1_b1_2151"	"12"	2151	"Stool"	"Stool"	"2151"	"2151"	"Stool_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C20_dnaPlate2_b10_1229_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C20_dnaPlate2_b10_1229_R2.fastq.gz"	NA	"C20"	"BC2"	NA	NA	"C20_2"	"C20_dnaPlate2_b10_1229_R1.fastq.gz"	"C20_dnaPlate2_b10_1229_R2.fastq.gz"	"C20_dnaPlate2_b10_1229"	"8"	1229	"5"	"Capsule 2"	"1389"	"1551"	"Capsule_8"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C21_dnaPlate1_b11_2169_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C21_dnaPlate1_b11_2169_R2.fastq.gz"	NA	"C21"	"BC1"	NA	NA	"C21_2"	"C21_dnaPlate1_b11_2169_R1.fastq.gz"	"C21_dnaPlate1_b11_2169_R2.fastq.gz"	"C21_dnaPlate1_b11_2169"	"14"	2169	"Stool"	"Stool"	"2169"	"2169"	"Stool_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C22_dnaPlate2_b11_1230_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C22_dnaPlate2_b11_1230_R2.fastq.gz"	NA	"C22"	"BC2"	NA	NA	"C22_2"	"C22_dnaPlate2_b11_1230_R1.fastq.gz"	"C22_dnaPlate2_b11_1230_R2.fastq.gz"	"C22_dnaPlate2_b11_1230"	"8"	1230	"5"	"Capsule 3"	"1390"	"1552"	"Capsule_8"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C23_dnaPlate1_b12_2170_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C23_dnaPlate1_b12_2170_R2.fastq.gz"	NA	"C23"	"BC1"	NA	NA	"C23_2"	"C23_dnaPlate1_b12_2170_R1.fastq.gz"	"C23_dnaPlate1_b12_2170_R2.fastq.gz"	"C23_dnaPlate1_b12_2170"	"14"	2170	"Stool"	"Stool"	"2170"	"2170"	"Stool_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C2_dnaPlate2_b1_1220_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C2_dnaPlate2_b1_1220_R2.fastq.gz"	NA	"C2"	"BC2"	NA	NA	"C2_2"	"C2_dnaPlate2_b1_1220_R1.fastq.gz"	"C2_dnaPlate2_b1_1220_R2.fastq.gz"	"C2_dnaPlate2_b1_1220"	"8"	1220	"3"	"Capsule 1"	"1380"	"1542"	"Capsule_8"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C3_dnaPlate1_b2_2159_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C3_dnaPlate1_b2_2159_R2.fastq.gz"	NA	"C3"	"BC1"	NA	NA	"C3_2"	"C3_dnaPlate1_b2_2159_R1.fastq.gz"	"C3_dnaPlate1_b2_2159_R2.fastq.gz"	"C3_dnaPlate1_b2_2159"	"12"	2159	"Stool"	"Stool"	"2159"	"2159"	"Stool_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C4_dnaPlate2_b2_1221_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C4_dnaPlate2_b2_1221_R2.fastq.gz"	NA	"C4"	"BC2"	NA	NA	"C4_2"	"C4_dnaPlate2_b2_1221_R1.fastq.gz"	"C4_dnaPlate2_b2_1221_R2.fastq.gz"	"C4_dnaPlate2_b2_1221"	"8"	1221	"3"	"Capsule 2"	"1381"	"1543"	"Capsule_8"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C5_dnaPlate1_b3_2161_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C5_dnaPlate1_b3_2161_R2.fastq.gz"	NA	"C5"	"BC1"	NA	NA	"C5_2"	"C5_dnaPlate1_b3_2161_R1.fastq.gz"	"C5_dnaPlate1_b3_2161_R2.fastq.gz"	"C5_dnaPlate1_b3_2161"	"12"	2161	"Stool"	"Stool"	"2161"	"2161"	"Stool_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C6_dnaPlate2_b3_1222_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C6_dnaPlate2_b3_1222_R2.fastq.gz"	NA	"C6"	"BC2"	NA	NA	"C6_2"	"C6_dnaPlate2_b3_1222_R1.fastq.gz"	"C6_dnaPlate2_b3_1222_R2.fastq.gz"	"C6_dnaPlate2_b3_1222"	"8"	1222	"3"	"Capsule 3"	"1382"	"1544"	"Capsule_8"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C7_dnaPlate1_b4_2162_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C7_dnaPlate1_b4_2162_R2.fastq.gz"	NA	"C7"	"BC1"	NA	NA	"C7_2"	"C7_dnaPlate1_b4_2162_R1.fastq.gz"	"C7_dnaPlate1_b4_2162_R2.fastq.gz"	"C7_dnaPlate1_b4_2162"	"12"	2162	"Stool"	"Stool"	"2162"	"2162"	"Stool_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C8_dnaPlate2_b4_1223_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C8_dnaPlate2_b4_1223_R2.fastq.gz"	NA	"C8"	"BC2"	NA	NA	"C8_2"	"C8_dnaPlate2_b4_1223_R1.fastq.gz"	"C8_dnaPlate2_b4_1223_R2.fastq.gz"	"C8_dnaPlate2_b4_1223"	"8"	1223	"3"	"Capsule 4"	"1383"	"1545"	"Capsule_8"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C9_dnaPlate1_b5_2163_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/C9_dnaPlate1_b5_2163_R2.fastq.gz"	NA	"C9"	"BC1"	NA	NA	"C9_2"	"C9_dnaPlate1_b5_2163_R1.fastq.gz"	"C9_dnaPlate1_b5_2163_R2.fastq.gz"	"C9_dnaPlate1_b5_2163"	"12"	2163	"Stool"	"Stool"	"2163"	"2163"	"Stool_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D11_dnaPlate3_b6_1652_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D11_dnaPlate3_b6_1652_R2.fastq.gz"	NA	"D11"	"BC3"	NA	NA	"D11_2"	"D11_dnaPlate3_b6_1652_R1.fastq.gz"	"D11_dnaPlate3_b6_1652_R2.fastq.gz"	"D11_dnaPlate3_b6_1652"	"15"	1652	"5"	"Capsule 4"	"1814"	"1976"	"Capsule_15"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D13_dnaPlate3_b7_1653_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D13_dnaPlate3_b7_1653_R2.fastq.gz"	NA	"D13"	"BC3"	NA	NA	"D13_2"	"D13_dnaPlate3_b7_1653_R1.fastq.gz"	"D13_dnaPlate3_b7_1653_R2.fastq.gz"	"D13_dnaPlate3_b7_1653"	"13"	1653	"1"	"Capsule 3"	"1815"	"1977"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D15_dnaPlate3_b8_1654_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D15_dnaPlate3_b8_1654_R2.fastq.gz"	NA	"D15"	"BC3"	NA	NA	"D15_2"	"D15_dnaPlate3_b8_1654_R1.fastq.gz"	"D15_dnaPlate3_b8_1654_R2.fastq.gz"	"D15_dnaPlate3_b8_1654"	"13"	1654	"2"	"Capsule 1"	"1816"	"1978"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D17_dnaPlate3_b9_1655_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D17_dnaPlate3_b9_1655_R2.fastq.gz"	NA	"D17"	"BC3"	NA	NA	"D17_2"	"D17_dnaPlate3_b9_1655_R1.fastq.gz"	"D17_dnaPlate3_b9_1655_R2.fastq.gz"	"D17_dnaPlate3_b9_1655"	"13"	1655	"2"	"Capsule 2"	"1817"	"1979"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D19_dnaPlate3_b10_1656_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D19_dnaPlate3_b10_1656_R2.fastq.gz"	NA	"D19"	"BC3"	NA	NA	"D19_2"	"D19_dnaPlate3_b10_1656_R1.fastq.gz"	"D19_dnaPlate3_b10_1656_R2.fastq.gz"	"D19_dnaPlate3_b10_1656"	"13"	1656	"2"	"Capsule 3"	"1818"	"1980"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D1_dnaPlate3_b1_1647_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D1_dnaPlate3_b1_1647_R2.fastq.gz"	NA	"D1"	"BC3"	NA	NA	"D1_2"	"D1_dnaPlate3_b1_1647_R1.fastq.gz"	"D1_dnaPlate3_b1_1647_R2.fastq.gz"	"D1_dnaPlate3_b1_1647"	"15"	1647	"4"	"Capsule 3"	"1809"	"1971"	"Capsule_15"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D21_dnaPlate3_b11_1657_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D21_dnaPlate3_b11_1657_R2.fastq.gz"	NA	"D21"	"BC3"	NA	NA	"D21_2"	"D21_dnaPlate3_b11_1657_R1.fastq.gz"	"D21_dnaPlate3_b11_1657_R2.fastq.gz"	"D21_dnaPlate3_b11_1657"	"13"	1657	"2"	"Capsule 4"	"1819"	"1981"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D23_dnaPlate3_b12_1658_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D23_dnaPlate3_b12_1658_R2.fastq.gz"	NA	"D23"	"BC3"	NA	NA	"D23_2"	"D23_dnaPlate3_b12_1658_R1.fastq.gz"	"D23_dnaPlate3_b12_1658_R2.fastq.gz"	"D23_dnaPlate3_b12_1658"	"13"	1658	"3"	"Capsule 1"	"1820"	"1982"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D3_dnaPlate3_b2_1648_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D3_dnaPlate3_b2_1648_R2.fastq.gz"	NA	"D3"	"BC3"	NA	NA	"D3_2"	"D3_dnaPlate3_b2_1648_R1.fastq.gz"	"D3_dnaPlate3_b2_1648_R2.fastq.gz"	"D3_dnaPlate3_b2_1648"	"15"	1648	"4"	"Capsule 4"	"1810"	"1972"	"Capsule_15"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D5_dnaPlate3_b3_1649_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D5_dnaPlate3_b3_1649_R2.fastq.gz"	NA	"D5"	"BC3"	NA	NA	"D5_2"	"D5_dnaPlate3_b3_1649_R1.fastq.gz"	"D5_dnaPlate3_b3_1649_R2.fastq.gz"	"D5_dnaPlate3_b3_1649"	"15"	1649	"5"	"Capsule 1"	"1811"	"1973"	"Capsule_15"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D7_dnaPlate3_b4_1650_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D7_dnaPlate3_b4_1650_R2.fastq.gz"	NA	"D7"	"BC3"	NA	NA	"D7_2"	"D7_dnaPlate3_b4_1650_R1.fastq.gz"	"D7_dnaPlate3_b4_1650_R2.fastq.gz"	"D7_dnaPlate3_b4_1650"	"15"	1650	"5"	"Capsule 2"	"1812"	"1974"	"Capsule_15"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D9_dnaPlate3_b5_1651_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/D9_dnaPlate3_b5_1651_R2.fastq.gz"	NA	"D9"	"BC3"	NA	NA	"D9_2"	"D9_dnaPlate3_b5_1651_R1.fastq.gz"	"D9_dnaPlate3_b5_1651_R2.fastq.gz"	"D9_dnaPlate3_b5_1651"	"15"	1651	"5"	"Capsule 3"	"1813"	"1975"	"Capsule_15"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E10_dnaPlate2_c5_1236_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E10_dnaPlate2_c5_1236_R2.fastq.gz"	NA	"E10"	"BC2"	NA	NA	"E10_2"	"E10_dnaPlate2_c5_1236_R1.fastq.gz"	"E10_dnaPlate2_c5_1236_R2.fastq.gz"	"E10_dnaPlate2_c5_1236"	"7"	1236	"3"	"Capsule 1"	"1396"	"1558"	"Capsule_7"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E11_dnaPlate1_c6_2176_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E11_dnaPlate1_c6_2176_R2.fastq.gz"	NA	"E11"	"BC1"	NA	NA	"E11_2"	"E11_dnaPlate1_c6_2176_R1.fastq.gz"	"E11_dnaPlate1_c6_2176_R2.fastq.gz"	"E11_dnaPlate1_c6_2176"	"14"	2176	"Stool"	"Stool"	"2176"	"2176"	"Stool_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E12_dnaPlate2_c6_1237_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E12_dnaPlate2_c6_1237_R2.fastq.gz"	NA	"E12"	"BC2"	NA	NA	"E12_2"	"E12_dnaPlate2_c6_1237_R1.fastq.gz"	"E12_dnaPlate2_c6_1237_R2.fastq.gz"	"E12_dnaPlate2_c6_1237"	"7"	1237	"4"	"Capsule 1"	"1397"	"1559"	"Capsule_7"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E13_dnaPlate1_c7_2177_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E13_dnaPlate1_c7_2177_R2.fastq.gz"	NA	"E13"	"BC1"	NA	NA	"E13_2"	"E13_dnaPlate1_c7_2177_R1.fastq.gz"	"E13_dnaPlate1_c7_2177_R2.fastq.gz"	"E13_dnaPlate1_c7_2177"	"15"	2177	"Stool"	"Stool"	"2177"	"2177"	"Stool_15"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E14_dnaPlate2_c7_1238_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E14_dnaPlate2_c7_1238_R2.fastq.gz"	NA	"E14"	"BC2"	NA	NA	"E14_2"	"E14_dnaPlate2_c7_1238_R1.fastq.gz"	"E14_dnaPlate2_c7_1238_R2.fastq.gz"	"E14_dnaPlate2_c7_1238"	"7"	1238	"4"	"Capsule 3"	"1398"	"1560"	"Capsule_7"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E15_dnaPlate1_c8_2178_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E15_dnaPlate1_c8_2178_R2.fastq.gz"	NA	"E15"	"BC1"	NA	NA	"E15_2"	"E15_dnaPlate1_c8_2178_R1.fastq.gz"	"E15_dnaPlate1_c8_2178_R2.fastq.gz"	"E15_dnaPlate1_c8_2178"	"15"	2178	"Stool"	"Stool"	"2178"	"2178"	"Stool_15"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E16_dnaPlate2_c8_1239_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E16_dnaPlate2_c8_1239_R2.fastq.gz"	NA	"E16"	"BC2"	NA	NA	"E16_2"	"E16_dnaPlate2_c8_1239_R1.fastq.gz"	"E16_dnaPlate2_c8_1239_R2.fastq.gz"	"E16_dnaPlate2_c8_1239"	"7"	1239	"5"	"Capsule 1"	"1399"	"1561"	"Capsule_7"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E17_dnaPlate1_c9_2179_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E17_dnaPlate1_c9_2179_R2.fastq.gz"	NA	"E17"	"BC1"	NA	NA	"E17_2"	"E17_dnaPlate1_c9_2179_R1.fastq.gz"	"E17_dnaPlate1_c9_2179_R2.fastq.gz"	"E17_dnaPlate1_c9_2179"	"15"	2179	"Stool"	"Stool"	"2179"	"2179"	"Stool_15"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E18_dnaPlate2_c9_1240_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E18_dnaPlate2_c9_1240_R2.fastq.gz"	NA	"E18"	"BC2"	NA	NA	"E18_2"	"E18_dnaPlate2_c9_1240_R1.fastq.gz"	"E18_dnaPlate2_c9_1240_R2.fastq.gz"	"E18_dnaPlate2_c9_1240"	"7"	1240	"5"	"Capsule 2"	"1400"	"1562"	"Capsule_7"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E19_dnaPlate1_c10_2180_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E19_dnaPlate1_c10_2180_R2.fastq.gz"	NA	"E19"	"BC1"	NA	NA	"E19_2"	"E19_dnaPlate1_c10_2180_R1.fastq.gz"	"E19_dnaPlate1_c10_2180_R2.fastq.gz"	"E19_dnaPlate1_c10_2180"	"15"	2180	"Stool"	"Stool"	"2180"	"2180"	"Stool_15"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E1_dnaPlate1_c1_2171_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E1_dnaPlate1_c1_2171_R2.fastq.gz"	NA	"E1"	"BC1"	NA	NA	"E1_2"	"E1_dnaPlate1_c1_2171_R1.fastq.gz"	"E1_dnaPlate1_c1_2171_R2.fastq.gz"	"E1_dnaPlate1_c1_2171"	"14"	2171	"Stool"	"Stool"	"2171"	"2171"	"Stool_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E20_dnaPlate2_c10_1241_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E20_dnaPlate2_c10_1241_R2.fastq.gz"	NA	"E20"	"BC2"	NA	NA	"E20_2"	"E20_dnaPlate2_c10_1241_R1.fastq.gz"	"E20_dnaPlate2_c10_1241_R2.fastq.gz"	"E20_dnaPlate2_c10_1241"	"7"	1241	"5"	"Capsule 3"	"1401"	"1563"	"Capsule_7"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E21_dnaPlate1_c11_2181_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E21_dnaPlate1_c11_2181_R2.fastq.gz"	NA	"E21"	"BC1"	NA	NA	"E21_2"	"E21_dnaPlate1_c11_2181_R1.fastq.gz"	"E21_dnaPlate1_c11_2181_R2.fastq.gz"	"E21_dnaPlate1_c11_2181"	"15"	2181	"Stool"	"Stool"	"2181"	"2181"	"Stool_15"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E22_dnaPlate2_c11_1573_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E22_dnaPlate2_c11_1573_R2.fastq.gz"	NA	"E22"	"BC2"	NA	NA	"E22_2"	"E22_dnaPlate2_c11_1573_R1.fastq.gz"	"E22_dnaPlate2_c11_1573_R2.fastq.gz"	"E22_dnaPlate2_c11_1573"	"9"	1573	"1"	"Capsule 1"	"1735"	"1897"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E23_dnaPlate1_c12_2195_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E23_dnaPlate1_c12_2195_R2.fastq.gz"	NA	"E23"	"BC1"	NA	NA	"E23_2"	"E23_dnaPlate1_c12_2195_R1.fastq.gz"	"E23_dnaPlate1_c12_2195_R2.fastq.gz"	"E23_dnaPlate1_c12_2195"	"13"	2195	"Stool"	"Stool"	"2195"	"2195"	"Stool_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E2_dnaPlate2_c1_1232_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E2_dnaPlate2_c1_1232_R2.fastq.gz"	NA	"E2"	"BC2"	NA	NA	"E2_2"	"E2_dnaPlate2_c1_1232_R1.fastq.gz"	"E2_dnaPlate2_c1_1232_R2.fastq.gz"	"E2_dnaPlate2_c1_1232"	"7"	1232	"1"	"Capsule 4"	"1392"	"1554"	"Capsule_7"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E3_dnaPlate1_c2_2172_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E3_dnaPlate1_c2_2172_R2.fastq.gz"	NA	"E3"	"BC1"	NA	NA	"E3_2"	"E3_dnaPlate1_c2_2172_R1.fastq.gz"	"E3_dnaPlate1_c2_2172_R2.fastq.gz"	"E3_dnaPlate1_c2_2172"	"14"	2172	"Stool"	"Stool"	"2172"	"2172"	"Stool_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E4_dnaPlate2_c2_1233_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E4_dnaPlate2_c2_1233_R2.fastq.gz"	NA	"E4"	"BC2"	NA	NA	"E4_2"	"E4_dnaPlate2_c2_1233_R1.fastq.gz"	"E4_dnaPlate2_c2_1233_R2.fastq.gz"	"E4_dnaPlate2_c2_1233"	"7"	1233	"2"	"Capsule 2"	"1393"	"1555"	"Capsule_7"
